,Date,RTY.Index_x,RTY.Index_y,MXEA.Index
1273,1994-11-18,248.97,248.97,1045.68
1274,1994-11-21,247.07,247.07,1041.46
1275,1994-11-22,242.74,242.74,1032.65
1276,1994-11-23,241.09,241.09,1021.85
1277,1994-11-24,240.63,240.63,1018.41
1278,1994-11-25,242.32,242.32,1017.31
1279,1994-11-28,243.09,243.09,1021.65
1280,1994-11-29,244.14,244.14,1025.4
1281,1994-11-30,244.74,244.74,1032.7
1282,1994-12-01,242.5,242.5,1026.1
1283,1994-12-02,243.3,243.3,1016.14
1284,1994-12-05,243.46,243.46,1024.26
1285,1994-12-06,242.59,242.59,1023.2
1286,1994-12-07,240.64,240.64,1019.57
1287,1994-12-08,236.64,236.64,1013.06
1288,1994-12-09,235.71,235.71,1002.52
1289,1994-12-12,236.0,236.0,999.75
1290,1994-12-13,236.31,236.31,996.57
1291,1994-12-14,238.37,238.37,1002.74
1292,1994-12-15,241.67,241.67,1009.07
1293,1994-12-16,241.54,241.54,1012.46
1294,1994-12-19,240.86,240.86,1015.5
1295,1994-12-20,241.09,241.09,1020.02
1296,1994-12-21,243.86,243.86,1022.89
1297,1994-12-22,244.16,244.16,1028.03
1298,1994-12-23,245.21,245.21,1029.42
1299,1994-12-26,244.72,244.72,1031.96
1300,1994-12-27,246.41,246.41,1030.92
1301,1994-12-28,245.79,245.79,1029.74
1302,1994-12-29,247.4,247.4,1035.37
1303,1994-12-30,250.87,250.87,1037.86
1304,1995-01-02,250.38,250.38,1037.71
1305,1995-01-03,247.76,247.76,1032.38
1306,1995-01-04,247.94,247.94,1025.92
1307,1995-01-05,247.95,247.95,1023.9
1308,1995-01-06,248.6,248.6,1017.37
1309,1995-01-09,248.9,248.9,1014.16
1310,1995-01-10,249.47,249.47,1018.18
1311,1995-01-11,248.66,248.66,1022.13
1312,1995-01-12,248.79,248.79,1021.6
1313,1995-01-13,250.55,250.55,1019.66
1314,1995-01-16,252.14,252.14,1029.32
1315,1995-01-17,253.43,253.43,1019.8
1316,1995-01-18,252.85,252.85,1017.41
1317,1995-01-19,251.58,251.58,1008.17
1318,1995-01-20,250.22,250.22,1003.12
1319,1995-01-23,248.61,248.61,970.02
1320,1995-01-24,249.49,249.49,977.36
1321,1995-01-25,249.29,249.29,981.21
1322,1995-01-26,248.56,248.56,983.56
1323,1995-01-27,249.02,249.02,985.59
1324,1995-01-30,247.09,247.09,1003.46
1325,1995-01-31,247.43,247.43,996.67
1326,1995-02-01,248.1,248.1,997.53
1327,1995-02-02,249.2,249.2,996.22
1328,1995-02-03,251.4,251.4,995.93
1329,1995-02-06,252.99,252.99,1004.75
1330,1995-02-07,253.56,253.56,1000.93
1331,1995-02-08,254.4,254.4,994.59
1332,1995-02-09,254.92,254.92,995.39
1333,1995-02-10,255.9,255.9,1003.23
1334,1995-02-13,256.13,256.13,1003.22
1335,1995-02-14,255.88,255.88,997.59
1336,1995-02-15,258.09,258.09,998.32
1337,1995-02-16,256.54,256.54,999.21
1338,1995-02-17,255.33,255.33,1002.18
1339,1995-02-20,254.31,254.31,1003.19
1340,1995-02-21,254.46,254.46,1002.06
1341,1995-02-22,254.55,254.55,1003.6
1342,1995-02-23,255.58,255.58,1002.82
1343,1995-02-24,255.99,255.99,994.67
1344,1995-02-27,254.39,254.39,980.15
1345,1995-02-28,257.35,257.35,992.45
1346,1995-03-01,256.64,256.64,988.35
1347,1995-03-02,256.7,256.7,999.28
1348,1995-03-03,257.51,257.51,1016.05
1349,1995-03-06,256.44,256.44,1022.93
1350,1995-03-07,254.73,254.73,1021.69
1351,1995-03-08,255.39,255.39,1018.61
1352,1995-03-09,255.35,255.35,1017.75
1353,1995-03-10,256.57,256.57,1000.53
1354,1995-03-13,256.77,256.77,1007.4
1355,1995-03-14,257.85,257.85,999.95
1356,1995-03-15,257.95,257.95,1019.0
1357,1995-03-16,258.76,258.76,1017.93
1358,1995-03-17,257.94,257.94,1013.93
1359,1995-03-20,258.39,258.39,1010.91
1360,1995-03-21,257.7,257.7,1010.85
1361,1995-03-22,257.31,257.31,1006.36
1362,1995-03-23,258.1,258.1,1002.97
1363,1995-03-24,259.43,259.43,997.56
1364,1995-03-27,260.36,260.36,1008.75
1365,1995-03-28,260.8,260.8,1029.98
1366,1995-03-29,260.46,260.46,1037.81
1367,1995-03-30,260.85,260.85,1030.11
1368,1995-03-31,261.36,261.36,1052.88
1369,1995-04-03,261.44,261.44,1028.81
1370,1995-04-04,261.37,261.37,1039.11
1371,1995-04-05,261.81,261.81,1044.54
1372,1995-04-06,261.85,261.85,1051.99
1373,1995-04-07,260.68,260.68,1057.11
1374,1995-04-10,262.27,262.27,1064.9
1375,1995-04-11,263.18,263.18,1065.75
1376,1995-04-12,263.59,263.59,1064.51
1377,1995-04-13,264.66,264.66,1075.74
1378,1995-04-14,263.97,263.97,1068.44
1379,1995-04-17,264.63,264.63,1087.6
1380,1995-04-18,263.52,263.52,1085.51
1381,1995-04-19,261.3,261.3,1090.78
1382,1995-04-20,261.91,261.91,1083.78
1383,1995-04-21,263.21,263.21,1093.18
1384,1995-04-24,264.32,264.32,1087.85
1385,1995-04-25,264.56,264.56,1105.52
1386,1995-04-26,265.57,265.57,1086.01
1387,1995-04-27,266.43,266.43,1093.25
1388,1995-04-28,266.93,266.93,1091.01
1389,1995-05-01,266.69,266.69,1092.08
1390,1995-05-02,266.66,266.66,1107.2
1391,1995-05-03,267.62,267.62,1110.74
1392,1995-05-04,266.44,266.44,1112.65
1393,1995-05-05,266.37,266.37,1104.8
1394,1995-05-08,267.82,267.82,1116.28
1395,1995-05-09,267.44,267.44,1113.67
1396,1995-05-10,268.57,268.57,1105.78
1397,1995-05-11,269.72,269.72,1086.87
1398,1995-05-12,270.66,270.66,1077.62
1399,1995-05-15,271.75,271.75,1076.56
1400,1995-05-16,272.97,272.97,1075.55
1401,1995-05-17,273.59,273.59,1077.18
1402,1995-05-18,271.74,271.74,1061.85
1403,1995-05-19,271.31,271.31,1059.58
1404,1995-05-22,272.38,272.38,1048.7
1405,1995-05-23,273.77,273.77,1058.44
1406,1995-05-24,273.25,273.25,1064.89
1407,1995-05-25,272.76,272.76,1082.24
1408,1995-05-26,271.31,271.31,1095.35
1409,1995-05-29,270.56,270.56,1088.54
1410,1995-05-30,269.95,269.95,1093.33
1411,1995-05-31,271.08,271.08,1076.54
1412,1995-06-01,272.34,272.34,1079.18
1413,1995-06-02,273.12,273.12,1094.45
1414,1995-06-05,275.06,275.06,1095.71
1415,1995-06-06,275.51,275.51,1083.44
1416,1995-06-07,275.66,275.66,1088.82
1417,1995-06-08,276.58,276.58,1073.47
1418,1995-06-09,276.05,276.05,1070.01
1419,1995-06-12,277.3,277.3,1061.24
1420,1995-06-13,279.08,279.08,1056.47
1421,1995-06-14,279.73,279.73,1061.34
1422,1995-06-15,281.21,281.21,1061.68
1423,1995-06-16,281.76,281.76,1063.45
1424,1995-06-19,283.14,283.14,1064.74
1425,1995-06-20,283.55,283.55,1065.13
1426,1995-06-21,283.72,283.72,1073.8
1427,1995-06-22,285.31,285.31,1077.51
1428,1995-06-23,284.94,284.94,1082.66
1429,1995-06-26,282.23,282.23,1073.09
1430,1995-06-27,281.28,281.28,1070.46
1431,1995-06-28,280.91,280.91,1057.67
1432,1995-06-29,282.08,282.08,1052.77
1433,1995-06-30,284.76,284.76,1056.17
1434,1995-07-03,284.7,284.7,1060.62
1435,1995-07-04,283.74,283.74,1068.21
1436,1995-07-05,285.87,285.87,1072.5
1437,1995-07-06,287.39,287.39,1080.5
1438,1995-07-07,290.38,290.38,1102.73
1439,1995-07-10,291.71,291.71,1104.33
1440,1995-07-11,292.1,292.1,1110.74
1441,1995-07-12,294.91,294.91,1110.57
1442,1995-07-13,295.79,295.79,1113.29
1443,1995-07-14,295.97,295.97,1109.48
1444,1995-07-17,297.14,297.14,1110.38
1445,1995-07-18,294.75,294.75,1106.2
1446,1995-07-19,288.2,288.2,1100.54
1447,1995-07-20,290.57,290.57,1103.89
1448,1995-07-21,291.69,291.69,1101.05
1449,1995-07-24,294.53,294.53,1112.26
1450,1995-07-25,295.88,295.88,1102.42
1451,1995-07-26,297.35,297.35,1111.43
1452,1995-07-27,299.92,299.92,1114.62
1453,1995-07-28,300.45,300.45,1118.62
1454,1995-07-31,300.91,300.91,1120.42
1455,1995-08-01,299.57,299.57,1110.23
1456,1995-08-02,299.15,299.15,1107.91
1457,1995-08-03,298.56,298.56,1115.29
1458,1995-08-04,299.51,299.51,1109.49
1459,1995-08-07,300.42,300.42,1104.13
1460,1995-08-08,300.04,300.04,1103.84
1461,1995-08-09,300.86,300.86,1101.94
1462,1995-08-10,300.51,300.51,1089.88
1463,1995-08-11,300.32,300.32,1082.99
1464,1995-08-14,301.55,301.55,1081.95
1465,1995-08-15,301.95,301.95,1070.08
1466,1995-08-16,303.63,303.63,1085.46
1467,1995-08-17,305.01,305.01,1078.45
1468,1995-08-18,305.6,305.6,1086.5
1469,1995-08-21,306.8,306.8,1084.63
1470,1995-08-22,305.65,305.65,1080.48
1471,1995-08-23,305.82,305.82,1081.48
1472,1995-08-24,304.96,304.96,1079.69
1473,1995-08-25,305.62,305.62,1078.71
1474,1995-08-28,304.62,304.62,1080.86
1475,1995-08-29,302.86,302.86,1077.42
1476,1995-08-30,304.59,304.59,1069.03
1477,1995-08-31,306.7,306.7,1076.24
1478,1995-09-01,307.52,307.52,1080.04
1479,1995-09-04,306.17,306.17,1075.83
1480,1995-09-05,309.61,309.61,1077.37
1481,1995-09-06,311.97,311.97,1071.4
1482,1995-09-07,313.4,313.4,1073.43
1483,1995-09-08,315.84,315.84,1077.94
1484,1995-09-11,316.32,316.32,1086.32
1485,1995-09-12,316.95,316.95,1082.52
1486,1995-09-13,317.39,317.39,1080.93
1487,1995-09-14,317.67,317.67,1084.17
1488,1995-09-15,315.72,315.72,1081.65
1489,1995-09-18,314.76,314.76,1070.4
1490,1995-09-19,315.24,315.24,1071.39
1491,1995-09-20,316.27,316.27,1077.19
1492,1995-09-21,314.96,314.96,1091.13
1493,1995-09-22,313.41,313.41,1085.34
1494,1995-09-25,311.53,311.53,1075.73
1495,1995-09-26,310.37,310.37,1075.39
1496,1995-09-27,307.21,307.21,1085.46
1497,1995-09-28,309.83,309.83,1083.15
1498,1995-09-29,311.74,311.74,1095.8
1499,1995-10-02,308.35,308.35,1081.11
1500,1995-10-03,305.32,305.32,1082.97
1501,1995-10-04,302.09,302.09,1088.21
1502,1995-10-05,302.49,302.49,1092.13
1503,1995-10-06,303.12,303.12,1091.05
1504,1995-10-09,297.95,297.95,1087.49
1505,1995-10-10,295.87,295.87,1077.72
1506,1995-10-11,299.2,299.2,1068.21
1507,1995-10-12,301.88,301.88,1076.25
1508,1995-10-13,303.34,303.34,1078.62
1509,1995-10-16,303.43,303.43,1082.46
1510,1995-10-17,303.95,303.95,1080.45
1511,1995-10-18,305.33,305.33,1076.69
1512,1995-10-19,304.65,304.65,1079.47
1513,1995-10-20,304.05,304.05,1085.85
1514,1995-10-23,302.26,302.26,1082.43
1515,1995-10-24,302.08,302.08,1078.13
1516,1995-10-25,299.13,299.13,1073.95
1517,1995-10-26,295.91,295.91,1061.96
1518,1995-10-27,295.74,295.74,1050.38
1519,1995-10-30,297.41,297.41,1059.02
1520,1995-10-31,297.53,297.53,1064.88
1521,1995-11-01,298.88,298.88,1057.61
1522,1995-11-02,302.14,302.14,1065.3
1523,1995-11-03,303.97,303.97,1066.32
1524,1995-11-06,304.07,304.07,1067.38
1525,1995-11-07,302.6,302.6,1068.1
1526,1995-11-08,303.43,303.43,1069.15
1527,1995-11-09,305.12,305.12,1071.75
1528,1995-11-10,305.46,305.46,1072.03
1529,1995-11-13,304.72,304.72,1062.73
1530,1995-11-14,302.61,302.61,1065.86
1531,1995-11-15,302.51,302.51,1069.5
1532,1995-11-16,303.93,303.93,1071.96
1533,1995-11-17,304.87,304.87,1075.84
1534,1995-11-20,303.34,303.34,1086.87
1535,1995-11-21,302.21,302.21,1087.77
1536,1995-11-22,302.34,302.34,1089.55
1537,1995-11-23,301.24,301.24,1088.77
1538,1995-11-24,303.16,303.16,1086.7
1539,1995-11-27,304.26,304.26,1090.08
1540,1995-11-28,305.71,305.71,1095.26
1541,1995-11-29,307.71,307.71,1089.7
1542,1995-11-30,309.6,309.6,1093.06
1543,1995-12-01,310.82,310.82,1100.72
1544,1995-12-04,313.55,313.55,1104.14
1545,1995-12-05,314.19,314.19,1105.59
1546,1995-12-06,313.68,313.68,1108.31
1547,1995-12-07,311.95,311.95,1116.15
1548,1995-12-08,312.54,312.54,1109.23
1549,1995-12-11,313.08,313.08,1111.27
1550,1995-12-12,312.59,312.59,1110.38
1551,1995-12-13,313.61,313.61,1109.44
1552,1995-12-14,313.54,313.54,1119.24
1553,1995-12-15,311.5,311.5,1112.6
1554,1995-12-18,304.77,304.77,1110.7
1555,1995-12-19,307.05,307.05,1101.27
1556,1995-12-20,309.86,309.86,1113.12
1557,1995-12-21,311.78,311.78,1122.37
1558,1995-12-22,313.4,313.4,1127.41
1559,1995-12-25,312.31,312.31,1127.41
1560,1995-12-26,313.99,313.99,1132.1
1561,1995-12-27,315.28,315.28,1137.08
1562,1995-12-28,315.22,315.22,1133.64
1563,1995-12-29,317.27,317.27,1135.63
1564,1996-01-01,315.97,315.97,1135.63
1565,1996-01-02,318.1,318.1,1136.22
1566,1996-01-03,316.43,316.43,1142.51
1567,1996-01-04,312.0,312.0,1149.67
1568,1996-01-05,313.41,313.41,1156.18
1569,1996-01-08,313.35,313.35,1151.23
1570,1996-01-09,308.59,308.59,1147.62
1571,1996-01-10,304.13,304.13,1142.68
1572,1996-01-11,306.93,306.93,1137.09
1573,1996-01-12,306.38,306.38,1135.33
1574,1996-01-15,303.34,303.34,1132.97
1575,1996-01-16,303.03,303.03,1137.38
1576,1996-01-17,303.91,303.91,1135.1
1577,1996-01-18,305.27,305.27,1131.25
1578,1996-01-19,306.59,306.59,1131.45
1579,1996-01-22,308.5,308.5,1125.55
1580,1996-01-23,309.65,309.65,1119.29
1581,1996-01-24,311.73,311.73,1120.39
1582,1996-01-25,311.81,311.81,1125.86
1583,1996-01-26,312.46,312.46,1122.29
1584,1996-01-29,313.05,313.05,1122.75
1585,1996-01-30,314.69,314.69,1124.09
1586,1996-01-31,316.7,316.7,1138.87
1587,1996-02-01,318.66,318.66,1141.08
1588,1996-02-02,318.94,318.94,1144.34
1589,1996-02-05,319.74,319.74,1145.46
1590,1996-02-06,321.42,321.42,1145.9
1591,1996-02-07,320.77,320.77,1147.8
1592,1996-02-08,321.78,321.78,1144.51
1593,1996-02-09,322.51,322.51,1140.04
1594,1996-02-12,322.74,322.74,1143.11
1595,1996-02-13,321.26,321.26,1141.24
1596,1996-02-14,322.49,322.49,1145.05
1597,1996-02-15,322.18,322.18,1149.3
1598,1996-02-16,323.04,323.04,1154.44
1599,1996-02-19,321.59,321.59,1156.53
1600,1996-02-20,320.27,320.27,1138.6
1601,1996-02-21,322.7,322.7,1139.82
1602,1996-02-22,326.48,326.48,1143.8
1603,1996-02-23,327.06,327.06,1147.37
1604,1996-02-26,326.62,326.62,1147.47
1605,1996-02-27,326.15,326.15,1140.96
1606,1996-02-28,326.52,326.52,1142.38
1607,1996-02-29,326.13,326.13,1141.23
1608,1996-03-01,325.41,325.41,1143.8
1609,1996-03-04,326.89,326.89,1142.82
1610,1996-03-05,328.18,328.18,1141.93
1611,1996-03-06,328.42,328.42,1140.3
1612,1996-03-07,328.75,328.75,1135.71
1613,1996-03-08,320.5,320.5,1129.99
1614,1996-03-11,323.39,323.39,1114.82
1615,1996-03-12,322.32,322.32,1119.68
1616,1996-03-13,324.79,324.79,1118.68
1617,1996-03-14,326.5,326.5,1127.53
1618,1996-03-15,326.48,326.48,1128.37
1619,1996-03-18,330.04,330.04,1134.86
1620,1996-03-19,330.31,330.31,1142.37
1621,1996-03-20,329.78,329.78,1141.02
1622,1996-03-21,330.28,330.28,1150.13
1623,1996-03-22,330.83,330.83,1149.09
1624,1996-03-25,329.1,329.1,1155.33
1625,1996-03-26,329.18,329.18,1152.6
1626,1996-03-27,329.96,329.96,1155.25
1627,1996-03-28,330.22,330.22,1157.03
1628,1996-03-29,332.27,332.27,1163.95
1629,1996-04-01,333.8,333.8,1164.21
1630,1996-04-02,334.6,334.6,1167.24
1631,1996-04-03,335.39,335.39,1166.31
1632,1996-04-04,336.15,336.15,1167.08
1633,1996-04-05,334.79,334.79,1168.83
1634,1996-04-08,332.04,332.04,1165.35
1635,1996-04-09,333.83,333.83,1163.98
1636,1996-04-10,332.39,332.39,1165.55
1637,1996-04-11,330.87,330.87,1161.19
1638,1996-04-12,332.5,332.5,1161.0
1639,1996-04-15,334.84,334.84,1167.31
1640,1996-04-16,336.87,336.87,1170.27
1641,1996-04-17,336.23,336.23,1167.18
1642,1996-04-18,338.82,338.82,1169.18
1643,1996-04-19,339.93,339.93,1180.77
1644,1996-04-22,342.39,342.39,1189.43
1645,1996-04-23,344.86,344.86,1190.49
1646,1996-04-24,346.06,346.06,1190.31
1647,1996-04-25,347.65,347.65,1188.95
1648,1996-04-26,349.21,349.21,1196.96
1649,1996-04-29,349.68,349.68,1200.13
1650,1996-04-30,349.75,349.75,1196.3
1651,1996-05-01,351.71,351.71,1188.12
1652,1996-05-02,347.37,347.37,1186.08
1653,1996-05-03,348.24,348.24,1181.03
1654,1996-05-06,348.23,348.23,1180.37
1655,1996-05-07,346.99,346.99,1175.74
1656,1996-05-08,346.58,346.58,1175.14
1657,1996-05-09,348.98,348.98,1174.09
1658,1996-05-10,352.43,352.43,1170.13
1659,1996-05-13,355.75,355.75,1165.02
1660,1996-05-14,358.76,358.76,1166.73
1661,1996-05-15,359.37,359.37,1174.82
1662,1996-05-16,360.13,360.13,1174.75
1663,1996-05-17,361.92,361.92,1176.87
1664,1996-05-20,364.36,364.36,1173.87
1665,1996-05-21,364.21,364.21,1175.07
1666,1996-05-22,365.71,365.71,1169.93
1667,1996-05-23,365.55,365.55,1164.94
1668,1996-05-24,365.8,365.8,1161.73
1669,1996-05-27,364.59,364.59,1160.26
1670,1996-05-28,362.88,362.88,1161.29
1671,1996-05-29,360.36,360.36,1162.63
1672,1996-05-30,361.61,361.61,1166.06
1673,1996-05-31,363.09,363.09,1172.77
1674,1996-06-03,362.57,362.57,1164.55
1675,1996-06-04,363.82,363.82,1165.64
1676,1996-06-05,364.78,364.78,1166.65
1677,1996-06-06,362.37,362.37,1164.4
1678,1996-06-07,359.94,359.94,1156.17
1679,1996-06-10,360.86,360.86,1157.52
1680,1996-06-11,360.57,360.57,1160.05
1681,1996-06-12,360.82,360.82,1166.08
1682,1996-06-13,358.58,358.58,1164.77
1683,1996-06-14,356.33,356.33,1172.44
1684,1996-06-17,355.09,355.09,1172.17
1685,1996-06-18,350.31,350.31,1179.54
1686,1996-06-19,348.47,348.47,1178.0
1687,1996-06-20,345.44,345.44,1175.47
1688,1996-06-21,346.51,346.51,1174.5
1689,1996-06-24,348.1,348.1,1177.91
1690,1996-06-25,345.79,345.79,1175.92
1691,1996-06-26,341.14,341.14,1177.5
1692,1996-06-27,343.22,343.22,1174.73
1693,1996-06-28,347.69,347.69,1177.85
1694,1996-07-01,348.71,348.71,1178.64
1695,1996-07-02,347.92,347.92,1172.9
1696,1996-07-03,345.76,345.76,1170.67
1697,1996-07-04,344.8,344.8,1174.64
1698,1996-07-05,340.61,340.61,1166.5
1699,1996-07-08,337.68,337.68,1155.71
1700,1996-07-09,337.44,337.44,1160.73
1701,1996-07-10,333.75,333.75,1158.46
1702,1996-07-11,325.66,325.66,1158.31
1703,1996-07-12,324.72,324.72,1146.06
1704,1996-07-15,315.79,315.79,1143.12
1705,1996-07-16,311.1,311.1,1136.35
1706,1996-07-17,319.16,319.16,1140.39
1707,1996-07-18,323.98,323.98,1146.17
1708,1996-07-19,322.56,322.56,1149.82
1709,1996-07-22,318.69,318.69,1137.11
1710,1996-07-23,312.74,312.74,1139.7
1711,1996-07-24,308.72,308.72,1121.41
1712,1996-07-25,312.57,312.57,1129.97
1713,1996-07-26,315.51,315.51,1131.79
1714,1996-07-29,314.09,314.09,1132.01
1715,1996-07-30,314.57,314.57,1130.43
1716,1996-07-31,317.0,317.0,1141.88
1717,1996-08-01,320.48,320.48,1149.36
1718,1996-08-02,325.44,325.44,1153.61
1719,1996-08-05,325.81,325.81,1158.71
1720,1996-08-06,326.29,326.29,1149.57
1721,1996-08-07,328.6,328.6,1144.55
1722,1996-08-08,328.53,328.53,1146.95
1723,1996-08-09,328.44,328.44,1143.7
1724,1996-08-12,328.36,328.36,1146.77
1725,1996-08-13,326.64,326.64,1150.5
1726,1996-08-14,327.71,327.71,1151.11
1727,1996-08-15,328.7,328.7,1150.41
1728,1996-08-16,329.97,329.97,1150.09
1729,1996-08-19,330.42,330.42,1152.87
1730,1996-08-20,330.26,330.26,1156.47
1731,1996-08-21,330.02,330.02,1161.17
1732,1996-08-22,332.44,332.44,1163.58
1733,1996-08-23,332.81,332.81,1165.84
1734,1996-08-26,332.52,332.52,1163.25
1735,1996-08-27,334.78,334.78,1162.83
1736,1996-08-28,336.61,336.61,1158.61
1737,1996-08-29,335.56,335.56,1149.77
1738,1996-08-30,334.91,334.91,1142.83
1739,1996-09-02,333.88,333.88,1136.73
1740,1996-09-03,334.35,334.35,1133.51
1741,1996-09-04,335.53,335.53,1138.67
1742,1996-09-05,332.62,332.62,1141.8
1743,1996-09-06,335.04,335.04,1137.6
1744,1996-09-09,336.6,336.6,1141.82
1745,1996-09-10,337.23,337.23,1141.73
1746,1996-09-11,337.7,337.7,1137.5
1747,1996-09-12,339.22,339.22,1139.84
1748,1996-09-13,341.83,341.83,1149.11
1749,1996-09-16,343.41,343.41,1154.01
1750,1996-09-17,343.28,343.28,1160.25
1751,1996-09-18,342.72,342.72,1162.05
1752,1996-09-19,342.44,342.44,1162.02
1753,1996-09-20,343.92,343.92,1158.89
1754,1996-09-23,342.62,342.62,1153.89
1755,1996-09-24,343.72,343.72,1155.54
1756,1996-09-25,344.74,344.74,1165.24
1757,1996-09-26,346.01,346.01,1165.77
1758,1996-09-27,346.55,346.55,1168.73
1759,1996-09-30,347.5,347.5,1171.65
1760,1996-10-01,346.43,346.43,1173.31
1761,1996-10-02,349.3,349.3,1175.71
1762,1996-10-03,348.33,348.33,1171.95
1763,1996-10-04,350.36,350.36,1169.34
1764,1996-10-07,349.93,349.93,1172.19
1765,1996-10-08,348.42,348.42,1170.91
1766,1996-10-09,347.2,347.2,1164.6
1767,1996-10-10,347.68,347.68,1162.57
1768,1996-10-11,348.97,348.97,1165.46
1769,1996-10-14,350.06,350.06,1170.35
1770,1996-10-15,350.14,350.14,1178.37
1771,1996-10-16,349.48,349.48,1175.25
1772,1996-10-17,349.35,349.35,1175.61
1773,1996-10-18,348.95,348.95,1182.19
1774,1996-10-21,347.26,347.26,1178.61
1775,1996-10-22,343.97,343.97,1173.93
1776,1996-10-23,344.02,344.02,1168.4
1777,1996-10-24,344.19,344.19,1165.33
1778,1996-10-25,344.14,344.14,1161.78
1779,1996-10-28,341.27,341.27,1162.46
1780,1996-10-29,339.27,339.27,1160.53
1781,1996-10-30,339.42,339.42,1161.31
1782,1996-10-31,341.75,341.75,1158.11
1783,1996-11-01,341.0,341.0,1159.86
1784,1996-11-04,341.11,341.11,1160.58
1785,1996-11-05,341.07,341.07,1161.16
1786,1996-11-06,343.71,343.71,1172.43
1787,1996-11-07,345.54,345.54,1176.2
1788,1996-11-08,345.85,345.85,1183.49
1789,1996-11-11,347.01,347.01,1185.71
1790,1996-11-12,347.42,347.42,1189.66
1791,1996-11-13,347.4,347.4,1186.38
1792,1996-11-14,348.56,348.56,1192.67
1793,1996-11-15,347.89,347.89,1198.19
1794,1996-11-18,347.29,347.29,1196.25
1795,1996-11-19,348.29,348.29,1200.15
1796,1996-11-20,348.9,348.9,1206.48
1797,1996-11-21,348.51,348.51,1206.94
1798,1996-11-22,351.34,351.34,1212.85
1799,1996-11-25,353.69,353.69,1210.07
1800,1996-11-26,352.79,352.79,1210.23
1801,1996-11-27,354.01,354.01,1205.39
1802,1996-11-28,352.67,352.67,1201.56
1803,1996-11-29,355.4,355.4,1202.61
1804,1996-12-02,356.7,356.7,1194.98
1805,1996-12-03,359.23,359.23,1187.9
1806,1996-12-04,359.55,359.55,1185.83
1807,1996-12-05,360.52,360.52,1195.03
1808,1996-12-06,356.85,356.85,1172.31
1809,1996-12-09,361.9,361.9,1178.69
1810,1996-12-10,362.75,362.75,1186.6
1811,1996-12-11,359.13,359.13,1176.7
1812,1996-12-12,357.8,357.8,1170.17
1813,1996-12-13,355.58,355.58,1159.99
1814,1996-12-16,351.91,351.91,1169.39
1815,1996-12-17,351.56,351.56,1169.2
1816,1996-12-18,354.53,354.53,1166.91
1817,1996-12-19,357.6,357.6,1161.11
1818,1996-12-20,358.18,358.18,1172.21
1819,1996-12-23,356.91,356.91,1174.94
1820,1996-12-24,357.32,357.32,1165.14
1821,1996-12-25,355.87,355.87,1165.14
1822,1996-12-26,359.17,359.17,1168.64
1823,1996-12-27,360.65,360.65,1173.77
1824,1996-12-30,361.49,361.49,1178.95
1825,1996-12-31,364.12,364.12,1185.57
1826,1997-01-01,362.61,362.61,1185.57
1827,1997-01-02,360.49,360.49,1173.82
1828,1997-01-03,363.36,363.36,1173.55
1829,1997-01-06,363.83,363.83,1179.13
1830,1997-01-07,365.69,365.69,1173.22
1831,1997-01-08,365.7,365.7,1168.7
1832,1997-01-09,367.17,367.17,1157.33
1833,1997-01-10,367.64,367.64,1139.38
1834,1997-01-13,367.44,367.44,1154.94
1835,1997-01-14,369.14,369.14,1160.21
1836,1997-01-15,368.82,368.82,1163.92
1837,1997-01-16,368.6,368.6,1171.55
1838,1997-01-17,369.52,369.52,1164.97
1839,1997-01-20,370.99,370.99,1150.41
1840,1997-01-21,371.96,371.96,1144.77
1841,1997-01-22,372.3,372.3,1150.96
1842,1997-01-23,372.1,372.1,1147.9
1843,1997-01-24,369.71,369.71,1140.79
1844,1997-01-27,367.13,367.13,1127.46
1845,1997-01-28,368.08,368.08,1126.43
1846,1997-01-29,367.85,367.85,1128.02
1847,1997-01-30,369.9,369.9,1128.08
1848,1997-01-31,371.06,371.06,1142.58
1849,1997-02-03,371.29,371.29,1139.74
1850,1997-02-04,369.89,369.89,1142.28
1851,1997-02-05,367.09,367.09,1141.21
1852,1997-02-06,367.08,367.08,1139.32
1853,1997-02-07,368.29,368.29,1135.47
1854,1997-02-10,365.73,365.73,1151.06
1855,1997-02-11,364.39,364.39,1146.85
1856,1997-02-12,367.0,367.0,1147.9
1857,1997-02-13,369.79,369.79,1150.82
1858,1997-02-14,370.76,370.76,1155.03
1859,1997-02-17,369.13,369.13,1152.09
1860,1997-02-18,371.65,371.65,1148.42
1861,1997-02-19,371.8,371.8,1148.82
1862,1997-02-20,369.18,369.18,1159.76
1863,1997-02-21,367.94,367.94,1164.89
1864,1997-02-24,368.0,368.0,1169.83
1865,1997-02-25,368.38,368.38,1176.0
1866,1997-02-26,365.47,365.47,1167.88
1867,1997-02-27,362.72,362.72,1170.87
1868,1997-02-28,361.63,361.63,1159.75
1869,1997-03-03,362.12,362.12,1153.5
1870,1997-03-04,363.53,363.53,1158.67
1871,1997-03-05,365.55,365.55,1156.33
1872,1997-03-06,365.44,365.44,1156.82
1873,1997-03-07,367.05,367.05,1158.77
1874,1997-03-10,368.68,368.68,1166.53
1875,1997-03-11,369.45,369.45,1170.49
1876,1997-03-12,366.0,366.0,1160.04
1877,1997-03-13,361.66,361.66,1150.59
1878,1997-03-14,362.61,362.61,1153.28
1879,1997-03-17,358.97,358.97,1144.26
1880,1997-03-18,356.56,356.56,1147.67
