"","Date","LEGATRUU.Index"
"2275",2007-05-30,"329.31"
"2276",2007-05-31,"329.32"
"2277",2007-06-01,"328.26"
"2278",2007-06-04,"329.33"
"2279",2007-06-05,"329.10"
"2280",2007-06-06,"329.40"
"2281",2007-06-07,"327.39"
"2282",2007-06-08,"325.86"
"2283",2007-06-11,"325.68"
"2284",2007-06-12,"324.42"
"2285",2007-06-13,"324.05"
"2286",2007-06-14,"323.84"
"2287",2007-06-15,"324.56"
"2288",2007-06-18,"325.05"
"2289",2007-06-19,"326.02"
"2290",2007-06-20,"325.72"
"2291",2007-06-21,"325.13"
"2292",2007-06-22,"325.46"
"2293",2007-06-25,"326.52"
"2294",2007-06-26,"326.88"
"2295",2007-06-27,"327.34"
"2296",2007-06-28,"327.17"
"2297",2007-06-29,"327.86"
"2298",2007-07-02,"330.21"
"2299",2007-07-03,"329.46"
"2300",2007-07-04,"329.21"
"2301",2007-07-05,"327.98"
"2302",2007-07-06,"327.66"
"2303",2007-07-09,"327.94"
"2304",2007-07-10,"330.50"
"2305",2007-07-11,"331.09"
"2306",2007-07-12,"330.33"
"2307",2007-07-13,"330.41"
"2308",2007-07-16,"331.18"
"2309",2007-07-17,"331.01"
"2310",2007-07-18,"332.28"
"2311",2007-07-19,"332.31"
"2312",2007-07-20,"333.88"
"2313",2007-07-23,"333.79"
"2314",2007-07-24,"334.29"
"2315",2007-07-25,"333.68"
"2316",2007-07-26,"334.98"
"2317",2007-07-27,"334.54"
"2318",2007-07-30,"334.64"
"2319",2007-07-31,"334.52"
"2320",2007-08-01,"334.82"
"2321",2007-08-02,"334.60"
"2322",2007-08-03,"336.50"
"2323",2007-08-06,"336.87"
"2324",2007-08-07,"336.16"
"2325",2007-08-08,"335.18"
"2326",2007-08-09,"335.01"
"2327",2007-08-10,"335.50"
"2328",2007-08-13,"334.66"
"2329",2007-08-14,"334.64"
"2330",2007-08-15,"334.21"
"2331",2007-08-16,"335.81"
"2332",2007-08-17,"337.22"
"2333",2007-08-20,"336.80"
"2334",2007-08-21,"337.72"
"2335",2007-08-22,"336.98"
"2336",2007-08-23,"337.26"
"2337",2007-08-24,"338.16"
"2338",2007-08-27,"338.39"
"2339",2007-08-28,"339.51"
"2340",2007-08-29,"339.30"
"2341",2007-08-30,"339.18"
"2342",2007-08-31,"338.64"
"2343",2007-09-03,"338.29"
"2344",2007-09-04,"337.86"
"2345",2007-09-05,"340.01"
"2346",2007-09-06,"340.37"
"2347",2007-09-07,"343.37"
"2348",2007-09-10,"344.60"
"2349",2007-09-11,"344.10"
"2350",2007-09-12,"344.16"
"2351",2007-09-13,"342.83"
"2352",2007-09-14,"342.98"
"2353",2007-09-17,"343.03"
"2354",2007-09-18,"342.55"
"2355",2007-09-19,"342.76"
"2356",2007-09-20,"343.78"
"2357",2007-09-21,"343.55"
"2358",2007-09-24,"343.63"
"2359",2007-09-25,"344.74"
"2360",2007-09-26,"343.75"
"2361",2007-09-27,"344.51"
"2362",2007-09-28,"346.24"
"2363",2007-10-01,"346.48"
"2364",2007-10-02,"345.72"
"2365",2007-10-03,"345.18"
"2366",2007-10-04,"345.67"
"2367",2007-10-05,"344.94"
"2368",2007-10-08,"344.27"
"2369",2007-10-09,"344.54"
"2370",2007-10-10,"344.94"
"2371",2007-10-11,"345.24"
"2372",2007-10-12,"344.34"
"2373",2007-10-15,"344.89"
"2374",2007-10-16,"344.67"
"2375",2007-10-17,"346.18"
"2376",2007-10-18,"348.20"
"2377",2007-10-19,"349.76"
"2378",2007-10-22,"349.34"
"2379",2007-10-23,"350.21"
"2380",2007-10-24,"351.30"
"2381",2007-10-25,"351.76"
"2382",2007-10-26,"352.15"
"2383",2007-10-29,"352.49"
"2384",2007-10-30,"352.54"
"2385",2007-10-31,"351.88"
"2386",2007-11-01,"352.43"
"2387",2007-11-02,"353.76"
"2388",2007-11-05,"353.55"
"2389",2007-11-06,"354.18"
"2390",2007-11-07,"356.31"
"2391",2007-11-08,"357.09"
"2392",2007-11-09,"358.39"
"2393",2007-11-12,"357.30"
"2394",2007-11-13,"357.22"
"2395",2007-11-14,"357.20"
"2396",2007-11-15,"357.29"
"2397",2007-11-16,"357.59"
"2398",2007-11-19,"358.75"
"2399",2007-11-20,"359.44"
"2400",2007-11-21,"361.19"
"2401",2007-11-22,"361.47"
"2402",2007-11-23,"361.04"
"2403",2007-11-26,"362.71"
"2404",2007-11-27,"361.77"
"2405",2007-11-28,"359.40"
"2406",2007-11-29,"360.40"
"2407",2007-11-30,"358.60"
"2408",2007-12-03,"359.74"
"2409",2007-12-04,"361.24"
"2410",2007-12-05,"359.12"
"2411",2007-12-06,"357.57"
"2412",2007-12-07,"356.18"
"2413",2007-12-10,"356.36"
"2414",2007-12-11,"357.38"
"2415",2007-12-12,"356.24"
"2416",2007-12-13,"355.22"
"2417",2007-12-14,"352.31"
"2418",2007-12-17,"352.42"
"2419",2007-12-18,"353.41"
"2420",2007-12-19,"353.70"
"2421",2007-12-20,"353.98"
"2422",2007-12-21,"352.45"
"2423",2007-12-24,"352.55"
"2424",2007-12-25,"352.22"
"2425",2007-12-26,"352.13"
"2426",2007-12-27,"353.94"
"2427",2007-12-28,"356.85"
"2428",2007-12-31,"357.53"
"2429",2008-01-02,"361.01"
"2430",2008-01-03,"361.13"
"2431",2008-01-04,"363.23"
"2432",2008-01-07,"362.68"
"2433",2008-01-08,"361.83"
"2434",2008-01-09,"361.89"
"2435",2008-01-10,"361.96"
"2436",2008-01-11,"363.38"
"2437",2008-01-14,"364.60"
"2438",2008-01-15,"366.54"
"2439",2008-01-16,"365.18"
"2440",2008-01-17,"365.47"
"2441",2008-01-18,"364.79"
"2442",2008-01-21,"364.55"
"2443",2008-01-22,"365.55"
"2444",2008-01-23,"366.61"
"2445",2008-01-24,"365.38"
"2446",2008-01-25,"365.45"
"2447",2008-01-28,"367.25"
"2448",2008-01-29,"366.09"
"2449",2008-01-30,"365.70"
"2450",2008-01-31,"367.47"
"2451",2008-02-01,"368.10"
"2452",2008-02-04,"367.41"
"2453",2008-02-05,"366.71"
"2454",2008-02-06,"366.55"
"2455",2008-02-07,"364.58"
"2456",2008-02-08,"364.62"
"2457",2008-02-11,"364.82"
"2458",2008-02-12,"364.65"
"2459",2008-02-13,"363.78"
"2460",2008-02-14,"363.31"
"2461",2008-02-15,"364.41"
"2462",2008-02-18,"363.27"
"2463",2008-02-19,"363.73"
"2464",2008-02-20,"361.98"
"2465",2008-02-21,"364.46"
"2466",2008-02-22,"365.02"
"2467",2008-02-25,"363.57"
"2468",2008-02-26,"364.78"
"2469",2008-02-27,"367.84"
"2470",2008-02-28,"370.80"
"2471",2008-02-29,"373.61"
"2472",2008-03-03,"374.09"
"2473",2008-03-04,"374.13"
"2474",2008-03-05,"372.26"
"2475",2008-03-06,"373.75"
"2476",2008-03-07,"374.34"
"2477",2008-03-10,"375.96"
"2478",2008-03-11,"373.75"
"2479",2008-03-12,"376.70"
"2480",2008-03-13,"378.46"
"2481",2008-03-14,"379.41"
"2482",2008-03-17,"383.76"
"2483",2008-03-18,"382.03"
"2484",2008-03-19,"380.62"
"2485",2008-03-20,"378.67"
"2486",2008-03-21,"379.04"
"2487",2008-03-24,"376.84"
"2488",2008-03-25,"378.64"
"2489",2008-03-26,"380.49"
"2490",2008-03-27,"379.94"
"2491",2008-03-28,"379.93"
"2492",2008-03-31,"381.24"
"2493",2008-04-01,"376.13"
"2494",2008-04-02,"375.60"
"2495",2008-04-03,"376.57"
"2496",2008-04-04,"379.27"
"2497",2008-04-07,"377.75"
"2498",2008-04-08,"377.42"
"2499",2008-04-09,"378.70"
"2500",2008-04-10,"379.70"
"2501",2008-04-11,"380.48"
"2502",2008-04-14,"380.94"
"2503",2008-04-15,"379.11"
"2504",2008-04-16,"379.04"
"2505",2008-04-17,"377.16"
"2506",2008-04-18,"374.16"
"2507",2008-04-21,"377.20"
"2508",2008-04-22,"377.62"
"2509",2008-04-23,"376.43"
"2510",2008-04-24,"373.39"
"2511",2008-04-25,"372.68"
"2512",2008-04-28,"372.91"
"2513",2008-04-29,"373.18"
"2514",2008-04-30,"373.96"
"2515",2008-05-01,"373.40"
"2516",2008-05-02,"371.24"
"2517",2008-05-05,"371.34"
"2518",2008-05-06,"373.05"
"2519",2008-05-07,"371.47"
"2520",2008-05-08,"373.69"
"2521",2008-05-09,"374.74"
"2522",2008-05-12,"374.92"
"2523",2008-05-13,"372.65"
"2524",2008-05-14,"370.78"
"2525",2008-05-15,"371.77"
"2526",2008-05-16,"373.49"
"2527",2008-05-19,"372.99"
"2528",2008-05-20,"375.34"
"2529",2008-05-21,"376.01"
"2530",2008-05-22,"373.94"
"2531",2008-05-23,"375.16"
"2532",2008-05-26,"375.08"
"2533",2008-05-27,"373.29"
"2534",2008-05-28,"371.44"
"2535",2008-05-29,"369.16"
"2536",2008-05-30,"369.82"
"2537",2008-06-02,"370.87"
"2538",2008-06-03,"370.04"
"2539",2008-06-04,"369.82"
"2540",2008-06-05,"368.51"
"2541",2008-06-06,"371.28"
"2542",2008-06-09,"369.47"
"2543",2008-06-10,"365.26"
"2544",2008-06-11,"366.22"
"2545",2008-06-12,"363.20"
"2546",2008-06-13,"361.48"
"2547",2008-06-16,"362.88"
"2548",2008-06-17,"364.12"
"2549",2008-06-18,"365.43"
"2550",2008-06-19,"364.56"
"2551",2008-06-20,"366.90"
"2552",2008-06-23,"365.17"
"2553",2008-06-24,"366.74"
"2554",2008-06-25,"366.35"
"2555",2008-06-26,"369.77"
"2556",2008-06-27,"370.65"
"2557",2008-06-30,"370.14"
"2558",2008-07-01,"369.51"
"2559",2008-07-02,"370.49"
"2560",2008-07-03,"369.30"
"2561",2008-07-04,"369.68"
"2562",2008-07-07,"369.49"
"2563",2008-07-08,"370.69"
"2564",2008-07-09,"372.11"
"2565",2008-07-10,"373.07"
"2566",2008-07-11,"373.56"
"2567",2008-07-14,"374.08"
"2568",2008-07-15,"376.52"
"2569",2008-07-16,"373.95"
"2570",2008-07-17,"372.83"
"2571",2008-07-18,"370.40"
"2572",2008-07-21,"370.32"
"2573",2008-07-22,"369.75"
"2574",2008-07-23,"367.72"
"2575",2008-07-24,"369.37"
"2576",2008-07-25,"368.54"
"2577",2008-07-28,"370.60"
"2578",2008-07-29,"369.12"
"2579",2008-07-30,"369.38"
"2580",2008-07-31,"370.65"
"2581",2008-08-01,"370.66"
"2582",2008-08-04,"370.80"
"2583",2008-08-05,"369.35"
"2584",2008-08-06,"367.85"
"2585",2008-08-07,"368.54"
"2586",2008-08-08,"365.09"
"2587",2008-08-11,"364.52"
"2588",2008-08-12,"364.63"
"2589",2008-08-13,"364.40"
"2590",2008-08-14,"364.52"
"2591",2008-08-15,"362.64"
"2592",2008-08-18,"363.39"
"2593",2008-08-19,"363.36"
"2594",2008-08-20,"364.15"
"2595",2008-08-21,"366.08"
"2596",2008-08-22,"363.72"
"2597",2008-08-25,"364.45"
"2598",2008-08-26,"363.52"
"2599",2008-08-27,"363.78"
"2600",2008-08-28,"364.02"
"2601",2008-08-29,"364.52"
"2602",2008-09-01,"363.35"
"2603",2008-09-02,"362.39"
"2604",2008-09-03,"362.41"
"2605",2008-09-04,"362.59"
"2606",2008-09-05,"362.75"
"2607",2008-09-08,"362.01"
"2608",2008-09-09,"361.99"
"2609",2008-09-10,"360.83"
"2610",2008-09-11,"359.83"
"2611",2008-09-12,"360.71"
"2612",2008-09-15,"361.95"
"2613",2008-09-16,"362.15"
"2614",2008-09-17,"362.32"
"2615",2008-09-18,"362.54"
"2616",2008-09-19,"359.89"
"2617",2008-09-22,"361.69"
"2618",2008-09-23,"362.37"
"2619",2008-09-24,"363.17"
"2620",2008-09-25,"361.92"
"2621",2008-09-26,"361.78"
"2622",2008-09-29,"362.71"
"2623",2008-09-30,"355.95"
"2624",2008-10-01,"356.49"
"2625",2008-10-02,"355.58"
"2626",2008-10-03,"355.90"
"2627",2008-10-06,"357.78"
"2628",2008-10-07,"357.21"
"2629",2008-10-08,"356.74"
"2630",2008-10-09,"353.98"
"2631",2008-10-10,"351.11"
"2632",2008-10-13,"351.37"
"2633",2008-10-14,"349.41"
"2634",2008-10-15,"349.30"
"2635",2008-10-16,"348.31"
"2636",2008-10-17,"348.27"
"2637",2008-10-20,"347.62"
"2638",2008-10-21,"347.87"
"2639",2008-10-22,"346.90"
"2640",2008-10-23,"347.65"
"2641",2008-10-24,"348.03"
"2642",2008-10-27,"344.47"
"2643",2008-10-28,"342.25"
"2644",2008-10-29,"345.43"
"2645",2008-10-30,"346.07"
"2646",2008-10-31,"342.82"
"2647",2008-11-03,"344.26"
"2648",2008-11-04,"347.14"
"2649",2008-11-05,"349.17"
"2650",2008-11-06,"347.64"
"2651",2008-11-07,"347.47"
"2652",2008-11-10,"347.85"
"2653",2008-11-11,"346.01"
"2654",2008-11-12,"347.07"
"2655",2008-11-13,"345.93"
"2656",2008-11-14,"346.78"
"2657",2008-11-17,"346.73"
"2658",2008-11-18,"346.21"
"2659",2008-11-19,"347.38"
"2660",2008-11-20,"347.96"
"2661",2008-11-21,"347.95"
"2662",2008-11-24,"350.88"
"2663",2008-11-25,"354.22"
"2664",2008-11-26,"354.69"
"2665",2008-11-27,"354.06"
"2666",2008-11-28,"352.74"
"2667",2008-12-01,"353.85"
"2668",2008-12-02,"356.20"
"2669",2008-12-03,"356.56"
"2670",2008-12-04,"357.19"
"2671",2008-12-05,"356.56"
"2672",2008-12-08,"357.47"
"2673",2008-12-09,"357.57"
"2674",2008-12-10,"358.76"
"2675",2008-12-11,"362.44"
"2676",2008-12-12,"363.41"
"2677",2008-12-15,"367.80"
"2678",2008-12-16,"370.23"
"2679",2008-12-17,"379.68"
"2680",2008-12-18,"380.85"
"2681",2008-12-19,"375.13"
"2682",2008-12-22,"374.58"
"2683",2008-12-23,"374.50"
"2684",2008-12-24,"374.91"
"2685",2008-12-25,"374.90"
"2686",2008-12-26,"375.16"
"2687",2008-12-29,"378.38"
"2688",2008-12-30,"377.52"
"2689",2008-12-31,"374.65"
"2690",2009-01-02,"374.14"
"2691",2009-01-05,"370.01"
"2692",2009-01-06,"366.52"
"2693",2009-01-07,"370.84"
"2694",2009-01-08,"373.22"
"2695",2009-01-09,"373.14"
"2696",2009-01-12,"371.71"
"2697",2009-01-13,"369.99"
"2698",2009-01-14,"370.79"
"2699",2009-01-15,"368.84"
"2700",2009-01-16,"369.54"
"2701",2009-01-19,"368.16"
"2702",2009-01-20,"365.16"
"2703",2009-01-21,"365.67"
"2704",2009-01-22,"364.87"
"2705",2009-01-23,"361.82"
"2706",2009-01-26,"364.74"
"2707",2009-01-27,"366.78"
"2708",2009-01-28,"367.00"
"2709",2009-01-29,"365.07"
"2710",2009-01-30,"362.40"
"2711",2009-02-02,"362.73"
"2712",2009-02-03,"364.12"
"2713",2009-02-04,"362.83"
"2714",2009-02-05,"362.44"
"2715",2009-02-06,"361.38"
"2716",2009-02-09,"363.71"
"2717",2009-02-10,"364.72"
"2718",2009-02-11,"363.97"
"2719",2009-02-12,"363.93"
"2720",2009-02-13,"363.27"
"2721",2009-02-16,"362.06"
"2722",2009-02-17,"360.76"
"2723",2009-02-18,"358.77"
"2724",2009-02-19,"358.63"
"2725",2009-02-20,"358.42"
"2726",2009-02-23,"359.45"
"2727",2009-02-24,"357.62"
"2728",2009-02-25,"355.84"
"2729",2009-02-26,"354.73"
"2730",2009-02-27,"354.31"
"2731",2009-03-02,"353.89"
"2732",2009-03-03,"352.90"
"2733",2009-03-04,"351.45"
"2734",2009-03-05,"353.39"
"2735",2009-03-06,"355.35"
"2736",2009-03-09,"352.98"
"2737",2009-03-10,"354.06"
"2738",2009-03-11,"354.73"
"2739",2009-03-12,"355.42"
"2740",2009-03-13,"356.43"
"2741",2009-03-16,"357.08"
"2742",2009-03-17,"355.82"
"2743",2009-03-18,"359.35"
"2744",2009-03-19,"369.62"
"2745",2009-03-20,"368.31"
"2746",2009-03-23,"365.63"
"2747",2009-03-24,"364.74"
"2748",2009-03-25,"364.52"
"2749",2009-03-26,"364.38"
"2750",2009-03-27,"362.68"
"2751",2009-03-30,"362.26"
"2752",2009-03-31,"362.46"
"2753",2009-04-01,"362.37"
"2754",2009-04-02,"363.40"
"2755",2009-04-03,"362.20"
"2756",2009-04-06,"361.32"
"2757",2009-04-07,"360.52"
"2758",2009-04-08,"360.81"
"2759",2009-04-09,"360.49"
"2760",2009-04-10,"360.53"
"2761",2009-04-13,"361.20"
"2762",2009-04-14,"363.50"
"2763",2009-04-15,"363.45"
"2764",2009-04-16,"363.46"
"2765",2009-04-17,"361.27"
"2766",2009-04-20,"361.31"
"2767",2009-04-21,"361.43"
"2768",2009-04-22,"361.57"
"2769",2009-04-23,"362.49"
"2770",2009-04-24,"365.08"
"2771",2009-04-27,"365.09"
"2772",2009-04-28,"364.72"
"2773",2009-04-29,"366.63"
"2774",2009-04-30,"365.72"
"2775",2009-05-01,"365.04"
"2776",2009-05-04,"365.36"
"2777",2009-05-05,"366.86"
"2778",2009-05-06,"366.62"
"2779",2009-05-07,"367.30"
"2780",2009-05-08,"368.03"
"2781",2009-05-11,"371.24"
"2782",2009-05-12,"372.27"
"2783",2009-05-13,"372.71"
"2784",2009-05-14,"372.85"
"2785",2009-05-15,"373.20"
"2786",2009-05-18,"372.26"
"2787",2009-05-19,"373.16"
"2788",2009-05-20,"375.94"
"2789",2009-05-21,"375.85"
"2790",2009-05-22,"377.33"
"2791",2009-05-25,"376.98"
"2792",2009-05-26,"376.81"
"2793",2009-05-27,"375.13"
"2794",2009-05-28,"373.83"
"2795",2009-05-29,"378.77"
"2796",2009-06-01,"377.24"
"2797",2009-06-02,"379.53"
"2798",2009-06-03,"379.48"
"2799",2009-06-04,"377.50"
"2800",2009-06-05,"372.82"
"2801",2009-06-08,"370.73"
"2802",2009-06-09,"373.95"
"2803",2009-06-10,"373.04"
"2804",2009-06-11,"374.19"
"2805",2009-06-12,"374.09"
"2806",2009-06-15,"373.68"
"2807",2009-06-16,"375.64"
"2808",2009-06-17,"376.52"
"2809",2009-06-18,"375.80"
"2810",2009-06-19,"376.12"
"2811",2009-06-22,"376.86"
"2812",2009-06-23,"378.61"
"2813",2009-06-24,"379.28"
"2814",2009-06-25,"378.05"
"2815",2009-06-26,"381.12"
"2816",2009-06-29,"381.18"
"2817",2009-06-30,"380.34"
"2818",2009-07-01,"381.30"
"2819",2009-07-02,"381.39"
"2820",2009-07-03,"381.32"
"2821",2009-07-06,"381.72"
"2822",2009-07-07,"382.37"
"2823",2009-07-08,"383.10"
"2824",2009-07-09,"384.11"
"2825",2009-07-10,"385.14"
"2826",2009-07-13,"384.82"
"2827",2009-07-14,"384.05"
"2828",2009-07-15,"384.08"
"2829",2009-07-16,"385.11"
"2830",2009-07-17,"384.25"
"2831",2009-07-20,"386.07"
"2832",2009-07-21,"387.63"
"2833",2009-07-22,"387.06"
"2834",2009-07-23,"385.67"
"2835",2009-07-24,"385.63"
"2836",2009-07-27,"385.51"
"2837",2009-07-28,"386.45"
"2838",2009-07-29,"385.16"
"2839",2009-07-30,"385.38"
"2840",2009-07-31,"388.76"
"2841",2009-08-03,"390.56"
"2842",2009-08-04,"390.04"
"2843",2009-08-05,"389.98"
"2844",2009-08-06,"389.44"
"2845",2009-08-07,"385.41"
"2846",2009-08-10,"385.85"
"2847",2009-08-11,"386.96"
"2848",2009-08-12,"387.68"
"2849",2009-08-13,"390.04"
"2850",2009-08-14,"391.11"
"2851",2009-08-17,"389.90"
"2852",2009-08-18,"389.94"
"2853",2009-08-19,"392.20"
"2854",2009-08-20,"392.25"
"2855",2009-08-21,"392.10"
"2856",2009-08-24,"392.57"
"2857",2009-08-25,"393.64"
"2858",2009-08-26,"392.64"
"2859",2009-08-27,"393.06"
"2860",2009-08-28,"394.91"
"2861",2009-08-31,"395.59"
"2862",2009-09-01,"394.99"
"2863",2009-09-02,"395.39"
"2864",2009-09-03,"395.37"
"2865",2009-09-04,"394.60"
"2866",2009-09-07,"395.47"
"2867",2009-09-08,"398.21"
"2868",2009-09-09,"398.83"
"2869",2009-09-10,"399.99"
"2870",2009-09-11,"402.30"
"2871",2009-09-14,"401.79"
"2872",2009-09-15,"400.63"
"2873",2009-09-16,"401.74"
"2874",2009-09-17,"402.63"
"2875",2009-09-18,"401.40"
"2876",2009-09-21,"400.55"
"2877",2009-09-22,"402.35"
"2878",2009-09-23,"402.77"
"2879",2009-09-24,"402.56"
"2880",2009-09-25,"403.73"
"2881",2009-09-28,"403.86"
"2882",2009-09-29,"402.62"
"2883",2009-09-30,"404.04"
"2884",2009-10-01,"404.28"
"2885",2009-10-02,"404.93"
"2886",2009-10-05,"405.29"
"2887",2009-10-06,"407.15"
"2888",2009-10-07,"406.92"
"2889",2009-10-08,"408.22"
"2890",2009-10-09,"405.77"
"2891",2009-10-12,"406.33"
"2892",2009-10-13,"407.02"
"2893",2009-10-14,"407.35"
"2894",2009-10-15,"406.50"
"2895",2009-10-16,"405.70"
"2896",2009-10-19,"406.93"
"2897",2009-10-20,"407.57"
"2898",2009-10-21,"407.04"
"2899",2009-10-22,"406.63"
"2900",2009-10-23,"405.73"
"2901",2009-10-26,"404.52"
"2902",2009-10-27,"404.44"
"2903",2009-10-28,"404.97"
"2904",2009-10-29,"404.72"
"2905",2009-10-30,"405.94"
"2906",2009-11-02,"406.32"
"2907",2009-11-03,"404.59"
"2908",2009-11-04,"405.32"
"2909",2009-11-05,"405.96"
"2910",2009-11-06,"406.67"
"2911",2009-11-09,"408.83"
"2912",2009-11-10,"409.04"
"2913",2009-11-11,"409.28"
"2914",2009-11-12,"408.16"
"2915",2009-11-13,"409.21"
"2916",2009-11-16,"411.57"
"2917",2009-11-17,"410.74"
"2918",2009-11-18,"411.86"
"2919",2009-11-19,"411.02"
"2920",2009-11-20,"410.44"
"2921",2009-11-23,"411.96"
"2922",2009-11-24,"412.59"
"2923",2009-11-25,"414.46"
"2924",2009-11-26,"414.95"
"2925",2009-11-27,"415.10"
"2926",2009-11-30,"416.28"
"2927",2009-12-01,"417.03"
"2928",2009-12-02,"416.06"
"2929",2009-12-03,"414.68"
"2930",2009-12-04,"410.31"
"2931",2009-12-07,"410.50"
"2932",2009-12-08,"411.00"
"2933",2009-12-09,"411.27"
"2934",2009-12-10,"410.11"
"2935",2009-12-11,"407.75"
"2936",2009-12-14,"409.18"
"2937",2009-12-15,"406.65"
"2938",2009-12-16,"407.67"
"2939",2009-12-17,"405.72"
"2940",2009-12-18,"404.48"
"2941",2009-12-21,"403.61"
"2942",2009-12-22,"401.19"
"2943",2009-12-23,"401.95"
"2944",2009-12-24,"401.72"
"2945",2009-12-25,"401.72"
"2946",2009-12-28,"401.55"
"2947",2009-12-29,"401.88"
"2948",2009-12-30,"400.46"
"2949",2009-12-31,"400.62"
"2950",2010-01-04,"402.63"
"2951",2010-01-05,"403.78"
"2952",2010-01-06,"402.35"
"2953",2010-01-07,"401.46"
"2954",2010-01-08,"401.96"
"2955",2010-01-11,"404.71"
"2956",2010-01-12,"407.14"
"2957",2010-01-13,"406.29"
"2958",2010-01-14,"406.63"
"2959",2010-01-15,"406.47"
"2960",2010-01-18,"406.93"
"2961",2010-01-19,"405.27"
"2962",2010-01-20,"403.72"
"2963",2010-01-21,"403.48"
"2964",2010-01-22,"404.79"
"2965",2010-01-25,"405.03"
"2966",2010-01-26,"404.70"
"2967",2010-01-27,"404.42"
"2968",2010-01-28,"402.96"
"2969",2010-01-29,"402.27"
"2970",2010-02-01,"401.84"
"2971",2010-02-02,"402.93"
"2972",2010-02-03,"401.58"
"2973",2010-02-04,"401.16"
"2974",2010-02-05,"401.28"
"2975",2010-02-08,"401.23"
"2976",2010-02-09,"401.24"
"2977",2010-02-10,"400.28"
"2978",2010-02-11,"399.31"
"2979",2010-02-12,"399.71"
"2980",2010-02-15,"399.58"
"2981",2010-02-16,"400.73"
"2982",2010-02-17,"399.62"
"2983",2010-02-18,"398.70"
"2984",2010-02-19,"396.27"
"2985",2010-02-22,"398.14"
"2986",2010-02-23,"399.79"
"2987",2010-02-24,"400.51"
"2988",2010-02-25,"400.59"
"2989",2010-02-26,"402.57"
"2990",2010-03-01,"400.30"
"2991",2010-03-02,"401.74"
"2992",2010-03-03,"403.55"
"2993",2010-03-04,"402.68"
"2994",2010-03-05,"401.13"
"2995",2010-03-08,"401.62"
"2996",2010-03-09,"401.86"
"2997",2010-03-10,"401.80"
"2998",2010-03-11,"401.81"
"2999",2010-03-12,"402.86"
"3000",2010-03-15,"402.16"
"3001",2010-03-16,"404.02"
"3002",2010-03-17,"404.38"
"3003",2010-03-18,"402.67"
"3004",2010-03-19,"401.56"
"3005",2010-03-22,"401.99"
"3006",2010-03-23,"402.48"
"3007",2010-03-24,"398.21"
"3008",2010-03-25,"396.97"
"3009",2010-03-26,"397.73"
"3010",2010-03-29,"398.74"
"3011",2010-03-30,"398.22"
"3012",2010-03-31,"399.53"
"3013",2010-04-01,"399.56"
"3014",2010-04-02,"399.01"
"3015",2010-04-05,"398.35"
"3016",2010-04-06,"396.90"
"3017",2010-04-07,"397.60"
"3018",2010-04-08,"398.19"
"3019",2010-04-09,"398.83"
"3020",2010-04-12,"401.01"
"3021",2010-04-13,"401.04"
"3022",2010-04-14,"401.51"
"3023",2010-04-15,"401.46"
"3024",2010-04-16,"402.16"
"3025",2010-04-19,"401.37"
"3026",2010-04-20,"400.73"
"3027",2010-04-21,"400.51"
"3028",2010-04-22,"399.39"
"3029",2010-04-23,"398.63"
"3030",2010-04-26,"398.58"
"3031",2010-04-27,"399.50"
"3032",2010-04-28,"397.15"
"3033",2010-04-29,"398.33"
"3034",2010-04-30,"399.59"
"3035",2010-05-03,"399.26"
"3036",2010-05-04,"397.24"
"3037",2010-05-05,"395.90"
"3038",2010-05-06,"394.84"
"3039",2010-05-07,"394.30"
"3040",2010-05-10,"395.81"
"3041",2010-05-11,"394.73"
"3042",2010-05-12,"394.65"
"3043",2010-05-13,"394.18"
"3044",2010-05-14,"394.03"
"3045",2010-05-17,"392.39"
"3046",2010-05-18,"393.45"
"3047",2010-05-19,"393.48"
"3048",2010-05-20,"395.24"
"3049",2010-05-21,"397.59"
"3050",2010-05-24,"395.11"
"3051",2010-05-25,"394.42"
"3052",2010-05-26,"393.41"
"3053",2010-05-27,"392.77"
"3054",2010-05-28,"393.82"
"3055",2010-05-31,"393.35"
"3056",2010-06-01,"393.52"
"3057",2010-06-02,"391.42"
"3058",2010-06-03,"391.21"
"3059",2010-06-04,"391.18"
"3060",2010-06-07,"390.07"
"3061",2010-06-08,"390.83"
"3062",2010-06-09,"391.93"
"3063",2010-06-10,"391.91"
"3064",2010-06-11,"392.30"
"3065",2010-06-14,"393.81"
"3066",2010-06-15,"394.21"
"3067",2010-06-16,"394.38"
"3068",2010-06-17,"395.90"
"3069",2010-06-18,"396.18"
"3070",2010-06-21,"396.29"
"3071",2010-06-22,"396.50"
"3072",2010-06-23,"396.70"
"3073",2010-06-24,"398.28"
"3074",2010-06-25,"398.06"
"3075",2010-06-28,"399.35"
"3076",2010-06-29,"398.74"
"3077",2010-06-30,"399.37"
"3078",2010-07-01,"402.92"
"3079",2010-07-02,"403.50"
"3080",2010-07-05,"403.00"
"3081",2010-07-06,"404.87"
"3082",2010-07-07,"404.47"
"3083",2010-07-08,"403.84"
"3084",2010-07-09,"403.48"
"3085",2010-07-12,"403.44"
"3086",2010-07-13,"404.32"
"3087",2010-07-14,"404.87"
"3088",2010-07-15,"408.01"
"3089",2010-07-16,"409.77"
"3090",2010-07-19,"409.35"
"3091",2010-07-20,"408.46"
"3092",2010-07-21,"408.38"
"3093",2010-07-22,"409.34"
"3094",2010-07-23,"408.08"
"3095",2010-07-26,"409.43"
"3096",2010-07-27,"409.47"
