"","Date","RTY.Index"
"1962",1997-07-07,"397.95"
"1963",1997-07-08,"399.91"
"1964",1997-07-09,"399.05"
"1965",1997-07-10,"400.90"
"1966",1997-07-11,"403.98"
"1967",1997-07-14,"405.59"
"1968",1997-07-15,"408.11"
"1969",1997-07-16,"412.10"
"1970",1997-07-17,"410.04"
"1971",1997-07-18,"407.80"
"1972",1997-07-21,"405.42"
"1973",1997-07-22,"408.09"
"1974",1997-07-23,"409.54"
"1975",1997-07-24,"410.08"
"1976",1997-07-25,"410.48"
"1977",1997-07-28,"410.60"
"1978",1997-07-29,"411.79"
"1979",1997-07-30,"415.40"
"1980",1997-07-31,"416.44"
"1981",1997-08-01,"416.15"
"1982",1997-08-04,"417.62"
"1983",1997-08-05,"420.28"
"1984",1997-08-06,"422.62"
"1985",1997-08-07,"422.04"
"1986",1997-08-08,"416.08"
"1987",1997-08-11,"414.55"
"1988",1997-08-12,"413.37"
"1989",1997-08-13,"413.62"
"1990",1997-08-14,"413.85"
"1991",1997-08-15,"410.56"
"1992",1997-08-18,"410.66"
"1993",1997-08-19,"415.81"
"1994",1997-08-20,"420.99"
"1995",1997-08-21,"418.93"
"1996",1997-08-22,"417.68"
"1997",1997-08-25,"420.01"
"1998",1997-08-26,"420.26"
"1999",1997-08-27,"422.83"
"2000",1997-08-28,"423.65"
"2001",1997-08-29,"425.55"
"2002",1997-09-01,"423.43"
"2003",1997-09-02,"430.16"
"2004",1997-09-03,"430.87"
"2005",1997-09-04,"431.74"
"2006",1997-09-05,"435.11"
"2007",1997-09-08,"438.10"
"2008",1997-09-09,"439.85"
"2009",1997-09-10,"439.00"
"2010",1997-09-11,"438.06"
"2011",1997-09-12,"442.30"
"2012",1997-09-15,"442.39"
"2013",1997-09-16,"447.50"
"2014",1997-09-17,"448.46"
"2015",1997-09-18,"448.80"
"2016",1997-09-19,"449.49"
"2017",1997-09-22,"451.34"
"2018",1997-09-23,"451.81"
"2019",1997-09-24,"450.90"
"2020",1997-09-25,"450.22"
"2021",1997-09-26,"451.18"
"2022",1997-09-29,"453.51"
"2023",1997-09-30,"456.15"
"2024",1997-10-01,"456.90"
"2025",1997-10-02,"459.15"
"2026",1997-10-03,"461.84"
"2027",1997-10-06,"463.96"
"2028",1997-10-07,"465.99"
"2029",1997-10-08,"465.86"
"2030",1997-10-09,"466.74"
"2031",1997-10-10,"467.22"
"2032",1997-10-13,"467.40"
"2033",1997-10-14,"466.19"
"2034",1997-10-15,"465.21"
"2035",1997-10-16,"459.71"
"2036",1997-10-17,"451.75"
"2037",1997-10-20,"456.35"
"2038",1997-10-21,"461.47"
"2039",1997-10-22,"460.86"
"2040",1997-10-23,"451.90"
"2041",1997-10-24,"450.18"
"2042",1997-10-27,"422.65"
"2043",1997-10-28,"432.20"
"2044",1997-10-29,"437.28"
"2045",1997-10-30,"431.05"
"2046",1997-10-31,"435.73"
"2047",1997-11-03,"443.42"
"2048",1997-11-04,"444.69"
"2049",1997-11-05,"447.21"
"2050",1997-11-06,"445.26"
"2051",1997-11-07,"437.62"
"2052",1997-11-10,"437.81"
"2053",1997-11-11,"435.85"
"2054",1997-11-12,"425.87"
"2055",1997-11-13,"425.80"
"2056",1997-11-14,"430.83"
"2057",1997-11-17,"438.08"
"2058",1997-11-18,"434.62"
"2059",1997-11-19,"433.21"
"2060",1997-11-20,"438.22"
"2061",1997-11-21,"437.54"
"2062",1997-11-24,"430.43"
"2063",1997-11-25,"429.47"
"2064",1997-11-26,"430.74"
"2065",1997-11-27,"428.16"
"2066",1997-11-28,"432.51"
"2067",1997-12-01,"436.74"
"2068",1997-12-02,"435.03"
"2069",1997-12-03,"436.37"
"2070",1997-12-04,"437.41"
"2071",1997-12-05,"440.56"
"2072",1997-12-08,"444.54"
"2073",1997-12-09,"440.70"
"2074",1997-12-10,"435.33"
"2075",1997-12-11,"427.22"
"2076",1997-12-12,"425.18"
"2077",1997-12-15,"423.29"
"2078",1997-12-16,"427.79"
"2079",1997-12-17,"428.84"
"2080",1997-12-18,"422.79"
"2081",1997-12-19,"422.42"
"2082",1997-12-22,"425.33"
"2083",1997-12-23,"424.47"
"2084",1997-12-24,"423.41"
"2085",1997-12-25,"421.04"
"2086",1997-12-26,"423.77"
"2087",1997-12-29,"429.01"
"2088",1997-12-30,"436.33"
"2089",1997-12-31,"439.45"
"2090",1998-01-01,"437.02"
"2091",1998-01-02,"438.89"
"2092",1998-01-05,"439.39"
"2093",1998-01-06,"435.43"
"2094",1998-01-07,"432.15"
"2095",1998-01-08,"428.04"
"2096",1998-01-09,"415.31"
"2097",1998-01-12,"413.20"
"2098",1998-01-13,"420.84"
"2099",1998-01-14,"424.32"
"2100",1998-01-15,"424.21"
"2101",1998-01-16,"428.78"
"2102",1998-01-19,"426.25"
"2103",1998-01-20,"433.82"
"2104",1998-01-21,"432.29"
"2105",1998-01-22,"428.62"
"2106",1998-01-23,"427.15"
"2107",1998-01-26,"423.30"
"2108",1998-01-27,"424.83"
"2109",1998-01-28,"430.77"
"2110",1998-01-29,"434.15"
"2111",1998-01-30,"432.20"
"2112",1998-02-02,"436.49"
"2113",1998-02-03,"439.77"
"2114",1998-02-04,"443.88"
"2115",1998-02-05,"446.08"
"2116",1998-02-06,"447.54"
"2117",1998-02-09,"449.35"
"2118",1998-02-10,"453.25"
"2119",1998-02-11,"454.05"
"2120",1998-02-12,"454.44"
"2121",1998-02-13,"456.35"
"2122",1998-02-16,"454.29"
"2123",1998-02-17,"455.06"
"2124",1998-02-18,"456.57"
"2125",1998-02-19,"456.14"
"2126",1998-02-20,"455.92"
"2127",1998-02-23,"458.19"
"2128",1998-02-24,"456.21"
"2129",1998-02-25,"460.38"
"2130",1998-02-26,"463.44"
"2131",1998-02-27,"463.66"
"2132",1998-03-02,"463.31"
"2133",1998-03-03,"464.26"
"2134",1998-03-04,"463.92"
"2135",1998-03-05,"458.58"
"2136",1998-03-06,"465.42"
"2137",1998-03-09,"462.77"
"2138",1998-03-10,"466.20"
"2139",1998-03-11,"468.71"
"2140",1998-03-12,"469.35"
"2141",1998-03-13,"470.35"
"2142",1998-03-16,"473.30"
"2143",1998-03-17,"472.59"
"2144",1998-03-18,"473.76"
"2145",1998-03-19,"475.93"
"2146",1998-03-20,"475.92"
"2147",1998-03-23,"475.65"
"2148",1998-03-24,"477.99"
"2149",1998-03-25,"478.66"
"2150",1998-03-26,"479.39"
"2151",1998-03-27,"478.70"
"2152",1998-03-30,"477.82"
"2153",1998-03-31,"482.20"
"2154",1998-04-01,"486.46"
"2155",1998-04-02,"487.87"
"2156",1998-04-03,"487.24"
"2157",1998-04-06,"483.35"
"2158",1998-04-07,"476.70"
"2159",1998-04-08,"476.85"
"2160",1998-04-09,"481.57"
"2161",1998-04-10,"480.04"
"2162",1998-04-13,"481.05"
"2163",1998-04-14,"486.32"
"2164",1998-04-15,"488.69"
"2165",1998-04-16,"485.93"
"2166",1998-04-17,"488.57"
"2167",1998-04-20,"490.27"
"2168",1998-04-21,"492.89"
"2169",1998-04-22,"492.67"
"2170",1998-04-23,"486.50"
"2171",1998-04-24,"481.81"
"2172",1998-04-27,"470.11"
"2173",1998-04-28,"474.07"
"2174",1998-04-29,"478.50"
"2175",1998-04-30,"484.45"
"2176",1998-05-01,"486.53"
"2177",1998-05-04,"487.00"
"2178",1998-05-05,"483.28"
"2179",1998-05-06,"480.97"
"2180",1998-05-07,"477.61"
"2181",1998-05-08,"481.12"
"2182",1998-05-11,"478.52"
"2183",1998-05-12,"477.69"
"2184",1998-05-13,"478.96"
"2185",1998-05-14,"476.98"
"2186",1998-05-15,"473.85"
"2187",1998-05-18,"468.95"
"2188",1998-05-19,"472.21"
"2189",1998-05-20,"469.86"
"2190",1998-05-21,"468.54"
"2191",1998-05-22,"464.35"
"2192",1998-05-25,"462.99"
"2193",1998-05-26,"456.47"
"2194",1998-05-27,"451.63"
"2195",1998-05-28,"457.24"
"2196",1998-05-29,"457.93"
"2197",1998-06-01,"452.50"
"2198",1998-06-02,"451.13"
"2199",1998-06-03,"450.55"
"2200",1998-06-04,"453.16"
"2201",1998-06-05,"455.68"
"2202",1998-06-08,"457.73"
"2203",1998-06-09,"458.04"
"2204",1998-06-10,"452.43"
"2205",1998-06-11,"445.63"
"2206",1998-06-12,"443.03"
"2207",1998-06-15,"435.31"
"2208",1998-06-16,"439.82"
"2209",1998-06-17,"445.55"
"2210",1998-06-18,"441.10"
"2211",1998-06-19,"439.74"
"2212",1998-06-22,"442.93"
"2213",1998-06-23,"448.67"
"2214",1998-06-24,"452.80"
"2215",1998-06-25,"451.49"
"2216",1998-06-26,"451.55"
"2217",1998-06-29,"454.89"
"2218",1998-06-30,"458.31"
"2219",1998-07-01,"460.81"
"2220",1998-07-02,"459.29"
"2221",1998-07-03,"458.31"
"2222",1998-07-06,"461.05"
"2223",1998-07-07,"460.12"
"2224",1998-07-08,"460.95"
"2225",1998-07-09,"460.99"
"2226",1998-07-10,"459.42"
"2227",1998-07-13,"459.76"
"2228",1998-07-14,"460.39"
"2229",1998-07-15,"462.98"
"2230",1998-07-16,"464.68"
"2231",1998-07-17,"463.41"
"2232",1998-07-20,"463.04"
"2233",1998-07-21,"457.37"
"2234",1998-07-22,"452.08"
"2235",1998-07-23,"443.47"
"2236",1998-07-24,"439.67"
"2237",1998-07-27,"434.22"
"2238",1998-07-28,"428.53"
"2239",1998-07-29,"427.13"
"2240",1998-07-30,"430.48"
"2241",1998-07-31,"420.86"
"2242",1998-08-03,"414.41"
"2243",1998-08-04,"402.65"
"2244",1998-08-05,"399.70"
"2245",1998-08-06,"407.62"
"2246",1998-08-07,"416.83"
"2247",1998-08-10,"412.62"
"2248",1998-08-11,"401.54"
"2249",1998-08-12,"409.51"
"2250",1998-08-13,"404.77"
"2251",1998-08-14,"403.65"
"2252",1998-08-17,"404.81"
"2253",1998-08-18,"412.14"
"2254",1998-08-19,"406.70"
"2255",1998-08-20,"402.64"
"2256",1998-08-21,"396.59"
"2257",1998-08-24,"394.62"
"2258",1998-08-25,"390.65"
"2259",1998-08-26,"381.31"
"2260",1998-08-27,"366.88"
"2261",1998-08-28,"359.31"
"2262",1998-08-31,"338.74"
"2263",1998-09-01,"348.91"
"2264",1998-09-02,"353.47"
"2265",1998-09-03,"347.02"
"2266",1998-09-04,"347.80"
"2267",1998-09-07,"347.07"
"2268",1998-09-08,"362.76"
"2269",1998-09-09,"353.46"
"2270",1998-09-10,"345.71"
"2271",1998-09-11,"354.38"
"2272",1998-09-14,"358.54"
"2273",1998-09-15,"358.54"
"2274",1998-09-16,"360.84"
"2275",1998-09-17,"356.22"
"2276",1998-09-18,"364.17"
"2277",1998-09-21,"363.54"
"2278",1998-09-22,"369.18"
"2279",1998-09-23,"376.99"
"2280",1998-09-24,"371.21"
"2281",1998-09-25,"370.00"
"2282",1998-09-28,"369.05"
"2283",1998-09-29,"366.81"
"2284",1998-09-30,"364.71"
"2285",1998-10-01,"351.18"
"2286",1998-10-02,"350.97"
"2287",1998-10-05,"337.99"
"2288",1998-10-06,"333.67"
"2289",1998-10-07,"323.27"
"2290",1998-10-08,"311.16"
"2291",1998-10-09,"319.26"
"2292",1998-10-12,"326.52"
"2293",1998-10-13,"321.31"
"2294",1998-10-14,"325.95"
"2295",1998-10-15,"335.87"
"2296",1998-10-16,"344.03"
"2297",1998-10-19,"353.60"
"2298",1998-10-20,"359.43"
"2299",1998-10-21,"361.07"
"2300",1998-10-22,"367.54"
"2301",1998-10-23,"368.15"
"2302",1998-10-26,"373.11"
"2303",1998-10-27,"372.50"
"2304",1998-10-28,"372.46"
"2305",1998-10-29,"375.40"
"2306",1998-10-30,"379.16"
"2307",1998-11-02,"387.72"
"2308",1998-11-03,"388.43"
"2309",1998-11-04,"393.87"
"2310",1998-11-05,"397.70"
"2311",1998-11-06,"401.17"
"2312",1998-11-09,"399.22"
"2313",1998-11-10,"397.67"
"2314",1998-11-11,"394.32"
"2315",1998-11-12,"393.04"
"2316",1998-11-13,"390.23"
"2317",1998-11-16,"391.36"
"2318",1998-11-17,"390.33"
"2319",1998-11-18,"392.94"
"2320",1998-11-19,"395.19"
"2321",1998-11-20,"395.19"
"2322",1998-11-23,"398.98"
"2323",1998-11-24,"397.46"
"2324",1998-11-25,"400.18"
"2325",1998-11-26,"399.32"
"2326",1998-11-27,"402.82"
"2327",1998-11-30,"398.59"
"2328",1998-12-01,"399.57"
"2329",1998-12-02,"398.35"
"2330",1998-12-03,"395.85"
"2331",1998-12-04,"399.23"
"2332",1998-12-07,"402.09"
"2333",1998-12-08,"402.38"
"2334",1998-12-09,"402.90"
"2335",1998-12-10,"397.39"
"2336",1998-12-11,"396.22"
"2337",1998-12-14,"388.74"
"2338",1998-12-15,"390.38"
"2339",1998-12-16,"390.66"
"2340",1998-12-17,"394.61"
"2341",1998-12-18,"398.23"
"2342",1998-12-21,"402.52"
"2343",1998-12-22,"400.87"
"2344",1998-12-23,"405.43"
"2345",1998-12-24,"406.21"
"2346",1998-12-25,"405.56"
"2347",1998-12-28,"408.81"
"2348",1998-12-29,"410.97"
"2349",1998-12-30,"412.54"
"2350",1998-12-31,"422.60"
"2351",1999-01-01,"421.96"
"2352",1999-01-04,"421.94"
"2353",1999-01-05,"422.78"
"2354",1999-01-06,"428.48"
"2355",1999-01-07,"428.64"
"2356",1999-01-08,"432.06"
"2357",1999-01-11,"434.12"
"2358",1999-01-12,"428.34"
"2359",1999-01-13,"425.73"
"2360",1999-01-14,"420.92"
"2361",1999-01-15,"427.77"
"2362",1999-01-18,"427.05"
"2363",1999-01-19,"431.77"
"2364",1999-01-20,"431.45"
"2365",1999-01-21,"424.85"
"2366",1999-01-22,"423.25"
"2367",1999-01-25,"422.85"
"2368",1999-01-26,"426.05"
"2369",1999-01-27,"421.82"
"2370",1999-01-28,"424.67"
"2371",1999-01-29,"427.94"
"2372",1999-02-01,"426.80"
"2373",1999-02-02,"422.48"
"2374",1999-02-03,"424.45"
"2375",1999-02-04,"418.55"
"2376",1999-02-05,"413.57"
"2377",1999-02-08,"412.09"
"2378",1999-02-09,"403.84"
"2379",1999-02-10,"398.69"
"2380",1999-02-11,"406.85"
"2381",1999-02-12,"398.99"
"2382",1999-02-15,"398.44"
"2383",1999-02-16,"397.11"
"2384",1999-02-17,"390.28"
"2385",1999-02-18,"391.76"
"2386",1999-02-19,"393.00"
"2387",1999-02-22,"398.47"
"2388",1999-02-23,"399.63"
"2389",1999-02-24,"395.81"
"2390",1999-02-25,"393.27"
"2391",1999-02-26,"392.80"
"2392",1999-03-01,"394.93"
"2393",1999-03-02,"394.96"
"2394",1999-03-03,"392.52"
"2395",1999-03-04,"394.60"
"2396",1999-03-05,"398.54"
"2397",1999-03-08,"400.55"
"2398",1999-03-09,"399.78"
"2399",1999-03-10,"401.74"
"2400",1999-03-11,"401.70"
"2401",1999-03-12,"399.03"
"2402",1999-03-15,"401.49"
"2403",1999-03-16,"399.81"
"2404",1999-03-17,"399.04"
"2405",1999-03-18,"400.16"
"2406",1999-03-19,"397.18"
"2407",1999-03-22,"393.76"
"2408",1999-03-23,"383.94"
"2409",1999-03-24,"385.04"
"2410",1999-03-25,"393.62"
"2411",1999-03-26,"394.57"
"2412",1999-03-29,"400.42"
"2413",1999-03-30,"399.44"
"2414",1999-03-31,"398.30"
"2415",1999-04-01,"399.40"
"2416",1999-04-02,"398.74"
"2417",1999-04-05,"402.94"
"2418",1999-04-06,"401.73"
"2419",1999-04-07,"398.43"
"2420",1999-04-08,"400.55"
"2421",1999-04-09,"406.52"
"2422",1999-04-12,"412.99"
"2423",1999-04-13,"417.92"
"2424",1999-04-14,"418.10"
"2425",1999-04-15,"418.41"
"2426",1999-04-16,"422.31"
"2427",1999-04-19,"413.15"
"2428",1999-04-20,"416.10"
"2429",1999-04-21,"427.30"
"2430",1999-04-22,"429.53"
"2431",1999-04-23,"432.47"
"2432",1999-04-26,"435.72"
"2433",1999-04-27,"435.92"
"2434",1999-04-28,"434.30"
"2435",1999-04-29,"433.70"
"2436",1999-04-30,"433.60"
"2437",1999-05-03,"434.06"
"2438",1999-05-04,"433.36"
"2439",1999-05-05,"435.06"
"2440",1999-05-06,"434.13"
"2441",1999-05-07,"436.87"
"2442",1999-05-10,"442.64"
"2443",1999-05-11,"447.60"
"2444",1999-05-12,"450.02"
"2445",1999-05-13,"451.65"
"2446",1999-05-14,"443.94"
"2447",1999-05-17,"442.12"
"2448",1999-05-18,"443.26"
"2449",1999-05-19,"446.96"
"2450",1999-05-20,"448.84"
"2451",1999-05-21,"449.91"
"2452",1999-05-24,"441.18"
"2453",1999-05-25,"435.23"
"2454",1999-05-26,"436.16"
"2455",1999-05-27,"433.65"
"2456",1999-05-28,"439.46"
"2457",1999-05-31,"438.68"
"2458",1999-06-01,"438.23"
"2459",1999-06-02,"437.51"
"2460",1999-06-03,"436.76"
"2461",1999-06-04,"443.12"
"2462",1999-06-07,"447.66"
"2463",1999-06-08,"444.71"
"2464",1999-06-09,"445.99"
"2465",1999-06-10,"443.04"
"2466",1999-06-11,"438.80"
"2467",1999-06-14,"432.31"
"2468",1999-06-15,"434.68"
"2469",1999-06-16,"441.98"
"2470",1999-06-17,"444.16"
"2471",1999-06-18,"445.83"
"2472",1999-06-21,"450.22"
"2473",1999-06-22,"448.11"
"2474",1999-06-23,"447.82"
"2475",1999-06-24,"443.96"
"2476",1999-06-25,"443.93"
"2477",1999-06-28,"449.39"
"2478",1999-06-29,"454.87"
"2479",1999-06-30,"458.71"
"2480",1999-07-01,"455.40"
"2481",1999-07-02,"457.47"
"2482",1999-07-05,"456.51"
"2483",1999-07-06,"457.49"
"2484",1999-07-07,"453.62"
"2485",1999-07-08,"455.69"
"2486",1999-07-09,"458.96"
"2487",1999-07-12,"460.27"
"2488",1999-07-13,"459.06"
"2489",1999-07-14,"462.42"
"2490",1999-07-15,"466.75"
"2491",1999-07-16,"466.20"
"2492",1999-07-19,"462.32"
"2493",1999-07-20,"454.50"
"2494",1999-07-21,"455.58"
"2495",1999-07-22,"452.43"
"2496",1999-07-23,"449.32"
"2497",1999-07-26,"443.83"
"2498",1999-07-27,"447.45"
"2499",1999-07-28,"447.55"
"2500",1999-07-29,"442.53"
"2501",1999-07-30,"445.72"
"2502",1999-08-02,"443.56"
"2503",1999-08-03,"437.23"
"2504",1999-08-04,"430.59"
"2505",1999-08-05,"430.63"
"2506",1999-08-06,"428.94"
"2507",1999-08-09,"426.79"
"2508",1999-08-10,"423.71"
"2509",1999-08-11,"429.11"
"2510",1999-08-12,"429.71"
"2511",1999-08-13,"434.92"
"2512",1999-08-16,"434.74"
"2513",1999-08-17,"436.88"
"2514",1999-08-18,"434.02"
"2515",1999-08-19,"433.67"
"2516",1999-08-20,"435.32"
"2517",1999-08-23,"438.15"
"2518",1999-08-24,"438.04"
"2519",1999-08-25,"438.79"
"2520",1999-08-26,"436.94"
"2521",1999-08-27,"433.38"
"2522",1999-08-30,"428.27"
"2523",1999-08-31,"428.74"
"2524",1999-09-01,"431.93"
"2525",1999-09-02,"428.37"
"2526",1999-09-03,"436.87"
"2527",1999-09-06,"435.97"
"2528",1999-09-07,"439.16"
"2529",1999-09-08,"436.85"
"2530",1999-09-09,"438.69"
"2531",1999-09-10,"442.08"
"2532",1999-09-13,"440.59"
"2533",1999-09-14,"439.15"
"2534",1999-09-15,"437.24"
"2535",1999-09-16,"431.18"
"2536",1999-09-17,"435.39"
"2537",1999-09-20,"434.11"
"2538",1999-09-21,"427.41"
"2539",1999-09-22,"428.44"
"2540",1999-09-23,"421.12"
"2541",1999-09-24,"418.00"
"2542",1999-09-27,"422.78"
"2543",1999-09-28,"419.38"
"2544",1999-09-29,"422.41"
"2545",1999-09-30,"428.26"
"2546",1999-10-01,"424.46"
"2547",1999-10-04,"427.52"
"2548",1999-10-05,"426.90"
"2549",1999-10-06,"430.68"
"2550",1999-10-07,"429.00"
"2551",1999-10-08,"428.60"
"2552",1999-10-11,"431.09"
"2553",1999-10-12,"425.62"
"2554",1999-10-13,"420.23"
"2555",1999-10-14,"420.24"
"2556",1999-10-15,"415.57"
"2557",1999-10-18,"409.77"
"2558",1999-10-19,"411.82"
"2559",1999-10-20,"414.80"
"2560",1999-10-21,"415.15"
"2561",1999-10-22,"419.58"
"2562",1999-10-25,"418.65"
"2563",1999-10-26,"416.66"
"2564",1999-10-27,"417.70"
"2565",1999-10-28,"423.67"
"2566",1999-10-29,"429.57"
"2567",1999-11-01,"432.70"
"2568",1999-11-02,"433.26"
"2569",1999-11-03,"439.39"
"2570",1999-11-04,"440.81"
"2571",1999-11-05,"443.32"
"2572",1999-11-08,"445.96"
"2573",1999-11-09,"447.15"
"2574",1999-11-10,"449.62"
"2575",1999-11-11,"448.41"
"2576",1999-11-12,"450.57"
"2577",1999-11-15,"453.84"
"2578",1999-11-16,"457.80"
"2579",1999-11-17,"457.76"
"2580",1999-11-18,"462.72"
"2581",1999-11-19,"461.93"
"2582",1999-11-22,"461.46"
"2583",1999-11-23,"455.10"
"2584",1999-11-24,"456.56"
"2585",1999-11-25,"455.93"
"2586",1999-11-26,"459.52"
"2587",1999-11-29,"457.59"
"2588",1999-11-30,"454.67"
"2589",1999-12-01,"454.27"
"2590",1999-12-02,"461.02"
"2591",1999-12-03,"465.18"
"2592",1999-12-06,"466.38"
"2593",1999-12-07,"466.34"
"2594",1999-12-08,"469.45"
"2595",1999-12-09,"465.50"
"2596",1999-12-10,"467.29"
"2597",1999-12-13,"471.00"
"2598",1999-12-14,"463.30"
"2599",1999-12-15,"461.96"
"2600",1999-12-16,"465.94"
"2601",1999-12-17,"466.88"
"2602",1999-12-20,"467.86"
"2603",1999-12-21,"476.40"
"2604",1999-12-22,"478.57"
"2605",1999-12-23,"483.02"
"2606",1999-12-24,"482.43"
"2607",1999-12-27,"485.00"
"2608",1999-12-28,"489.11"
"2609",1999-12-29,"497.86"
"2610",1999-12-30,"497.24"
"2611",1999-12-31,"505.40"
"2612",2000-01-03,"498.12"
"2613",2000-01-04,"479.04"
"2614",2000-01-05,"479.46"
"2615",2000-01-06,"475.89"
"2616",2000-01-07,"489.01"
"2617",2000-01-10,"502.57"
"2618",2000-01-11,"493.26"
"2619",2000-01-12,"490.61"
"2620",2000-01-13,"501.85"
"2621",2000-01-14,"508.28"
"2622",2000-01-18,"514.11"
"2623",2000-01-19,"520.66"
"2624",2000-01-20,"527.98"
"2625",2000-01-21,"534.63"
"2626",2000-01-24,"523.81"
"2627",2000-01-25,"522.31"
"2628",2000-01-26,"521.81"
"2629",2000-01-27,"517.71"
"2630",2000-01-28,"505.31"
"2631",2000-01-31,"496.95"
"2632",2000-02-01,"504.51"
"2633",2000-02-02,"510.62"
"2634",2000-02-03,"522.28"
"2635",2000-02-04,"526.22"
"2636",2000-02-07,"533.09"
"2637",2000-02-08,"538.18"
"2638",2000-02-09,"536.66"
"2639",2000-02-10,"542.93"
"2640",2000-02-11,"537.85"
"2641",2000-02-14,"540.64"
"2642",2000-02-15,"540.91"
"2643",2000-02-16,"548.44"
"2644",2000-02-17,"559.12"
"2645",2000-02-18,"546.43"
"2646",2000-02-22,"541.76"
"2647",2000-02-23,"550.57"
"2648",2000-02-24,"554.85"
"2649",2000-02-25,"557.42"
"2650",2000-02-28,"558.33"
"2651",2000-02-29,"578.47"
"2652",2000-03-01,"589.09"
"2653",2000-03-02,"584.75"
"2654",2000-03-03,"598.97"
"2655",2000-03-06,"602.50"
"2656",2000-03-07,"596.04"
"2657",2000-03-08,"595.43"
"2658",2000-03-09,"606.85"
"2659",2000-03-10,"604.56"
"2660",2000-03-13,"590.86"
"2661",2000-03-14,"573.55"
"2662",2000-03-15,"559.78"
"2663",2000-03-16,"574.82"
"2664",2000-03-17,"575.40"
"2665",2000-03-20,"549.81"
"2666",2000-03-21,"553.53"
"2667",2000-03-22,"572.03"
"2668",2000-03-23,"574.55"
"2669",2000-03-24,"574.90"
"2670",2000-03-27,"574.39"
"2671",2000-03-28,"559.77"
"2672",2000-03-29,"543.63"
"2673",2000-03-30,"532.25"
"2674",2000-03-31,"539.73"
"2675",2000-04-03,"516.70"
"2676",2000-04-04,"506.66"
"2677",2000-04-05,"518.66"
"2678",2000-04-06,"533.35"
"2679",2000-04-07,"543.65"
"2680",2000-04-10,"519.44"
"2681",2000-04-11,"510.91"
"2682",2000-04-12,"494.12"
"2683",2000-04-13,"489.93"
"2684",2000-04-14,"454.49"
"2685",2000-04-17,"459.81"
"2686",2000-04-18,"486.75"
"2687",2000-04-19,"486.99"
"2688",2000-04-20,"482.47"
"2689",2000-04-24,"469.22"
"2690",2000-04-25,"489.74"
"2691",2000-04-26,"484.95"
"2692",2000-04-27,"495.22"
"2693",2000-04-28,"506.90"
"2694",2000-05-01,"519.64"
"2695",2000-05-02,"505.96"
"2696",2000-05-03,"496.23"
"2697",2000-05-04,"502.53"
"2698",2000-05-05,"513.51"
"2699",2000-05-08,"500.73"
"2700",2000-05-09,"491.48"
"2701",2000-05-10,"474.95"
"2702",2000-05-11,"490.10"
"2703",2000-05-12,"491.59"
"2704",2000-05-15,"498.40"
"2705",2000-05-16,"506.59"
"2706",2000-05-17,"500.30"
"2707",2000-05-18,"491.60"
"2708",2000-05-19,"480.30"
"2709",2000-05-22,"472.25"
"2710",2000-05-23,"459.60"
"2711",2000-05-24,"462.51"
"2712",2000-05-25,"456.77"
"2713",2000-05-26,"458.03"
"2714",2000-05-30,"477.30"
"2715",2000-05-31,"476.83"
"2716",2000-06-01,"493.20"
"2717",2000-06-02,"513.67"
"2718",2000-06-05,"514.05"
"2719",2000-06-06,"512.34"
"2720",2000-06-07,"517.28"
"2721",2000-06-08,"515.33"
"2722",2000-06-09,"523.89"
"2723",2000-06-12,"509.38"
"2724",2000-06-13,"514.59"
"2725",2000-06-14,"510.50"
"2726",2000-06-15,"513.12"
"2727",2000-06-16,"514.52"
"2728",2000-06-19,"523.64"
"2729",2000-06-20,"526.57"
"2730",2000-06-21,"528.53"
"2731",2000-06-22,"516.02"
"2732",2000-06-23,"511.31"
"2733",2000-06-26,"517.25"
"2734",2000-06-27,"509.07"
"2735",2000-06-28,"521.82"
"2736",2000-06-29,"513.46"
"2737",2000-06-30,"517.61"
"2738",2000-07-03,"523.99"
"2739",2000-07-05,"518.27"
"2740",2000-07-06,"523.29"
"2741",2000-07-07,"528.15"
"2742",2000-07-10,"530.80"
"2743",2000-07-11,"529.64"
"2744",2000-07-12,"540.16"
"2745",2000-07-13,"542.67"
"2746",2000-07-14,"542.60"
"2747",2000-07-17,"545.14"
"2748",2000-07-18,"536.28"
"2749",2000-07-19,"527.83"
"2750",2000-07-20,"534.78"
"2751",2000-07-21,"522.68"
"2752",2000-07-24,"514.27"
"2753",2000-07-25,"514.29"
"2754",2000-07-26,"513.80"
"2755",2000-07-27,"501.64"
"2756",2000-07-28,"490.17"
"2757",2000-07-31,"500.56"
"2758",2000-08-01,"497.72"
"2759",2000-08-02,"500.17"
"2760",2000-08-03,"499.45"
"2761",2000-08-04,"503.61"
"2762",2000-08-07,"509.90"
"2763",2000-08-08,"508.61"
"2764",2000-08-09,"507.54"
"2765",2000-08-10,"501.65"
"2766",2000-08-11,"510.23"
"2767",2000-08-14,"514.46"
"2768",2000-08-15,"509.92"
"2769",2000-08-16,"512.74"
"2770",2000-08-17,"516.46"
"2771",2000-08-18,"515.51"
"2772",2000-08-21,"516.49"
"2773",2000-08-22,"517.42"
"2774",2000-08-23,"517.89"
"2775",2000-08-24,"523.27"
"2776",2000-08-25,"525.13"
"2777",2000-08-28,"526.47"
"2778",2000-08-29,"529.63"
"2779",2000-08-30,"532.32"
"2780",2000-08-31,"537.89"
"2781",2000-09-01,"541.93"
"2782",2000-09-05,"538.97"
"2783",2000-09-06,"536.33"
