"","Date","LGTRTRUU.Index"
"2470",2010-07-14,"191.75"
"2471",2010-07-15,"193.65"
"2472",2010-07-16,"194.80"
"2473",2010-07-19,"194.37"
"2474",2010-07-20,"194.00"
"2475",2010-07-21,"193.79"
"2476",2010-07-22,"194.32"
"2477",2010-07-23,"193.61"
"2478",2010-07-26,"194.32"
"2479",2010-07-27,"194.20"
"2480",2010-07-28,"194.60"
"2481",2010-07-29,"195.46"
"2482",2010-07-30,"196.13"
"2483",2010-08-02,"197.26"
"2484",2010-08-03,"198.36"
"2485",2010-08-04,"197.74"
"2486",2010-08-05,"198.24"
"2487",2010-08-06,"199.77"
"2488",2010-08-09,"199.26"
"2489",2010-08-10,"198.04"
"2490",2010-08-11,"198.10"
"2491",2010-08-12,"197.34"
"2492",2010-08-13,"196.79"
"2493",2010-08-16,"198.64"
"2494",2010-08-17,"198.62"
"2495",2010-08-18,"199.01"
"2496",2010-08-19,"199.45"
"2497",2010-08-20,"198.04"
"2498",2010-08-23,"198.31"
"2499",2010-08-24,"199.90"
"2500",2010-08-25,"199.22"
"2501",2010-08-26,"199.88"
"2502",2010-08-27,"198.58"
"2503",2010-08-30,"198.87"
"2504",2010-08-31,"199.96"
"2505",2010-09-01,"199.42"
"2506",2010-09-02,"199.16"
"2507",2010-09-03,"198.82"
"2508",2010-09-06,"198.83"
"2509",2010-09-07,"199.02"
"2510",2010-09-08,"198.91"
"2511",2010-09-09,"198.64"
"2512",2010-09-10,"197.65"
"2513",2010-09-13,"198.84"
"2514",2010-09-14,"200.35"
"2515",2010-09-15,"198.91"
"2516",2010-09-16,"198.73"
"2517",2010-09-17,"198.34"
"2518",2010-09-20,"198.54"
"2519",2010-09-21,"199.56"
"2520",2010-09-22,"202.24"
"2521",2010-09-23,"202.19"
"2522",2010-09-24,"202.79"
"2523",2010-09-27,"203.30"
"2524",2010-09-28,"204.17"
"2525",2010-09-29,"204.71"
"2526",2010-09-30,"204.96"
"2527",2010-10-01,"205.64"
"2528",2010-10-04,"205.67"
"2529",2010-10-05,"206.71"
"2530",2010-10-06,"207.72"
"2531",2010-10-07,"208.11"
"2532",2010-10-08,"208.53"
"2533",2010-10-11,"208.17"
"2534",2010-10-12,"208.04"
"2535",2010-10-13,"208.48"
"2536",2010-10-14,"209.44"
"2537",2010-10-15,"208.69"
"2538",2010-10-18,"208.67"
"2539",2010-10-19,"206.83"
"2540",2010-10-20,"208.49"
"2541",2010-10-21,"208.16"
"2542",2010-10-22,"207.48"
"2543",2010-10-25,"208.76"
"2544",2010-10-26,"207.36"
"2545",2010-10-27,"205.69"
"2546",2010-10-28,"207.27"
"2547",2010-10-29,"207.87"
"2548",2010-11-01,"207.93"
"2549",2010-11-02,"208.55"
"2550",2010-11-03,"208.21"
"2551",2010-11-04,"210.29"
"2552",2010-11-05,"208.45"
"2553",2010-11-08,"207.61"
"2554",2010-11-09,"207.59"
"2555",2010-11-10,"204.76"
"2556",2010-11-11,"204.68"
"2557",2010-11-12,"204.49"
"2558",2010-11-15,"202.76"
"2559",2010-11-16,"202.12"
"2560",2010-11-17,"202.24"
"2561",2010-11-18,"201.57"
"2562",2010-11-19,"202.13"
"2563",2010-11-22,"202.11"
"2564",2010-11-23,"201.88"
"2565",2010-11-24,"200.64"
"2566",2010-11-25,"200.16"
"2567",2010-11-26,"198.85"
"2568",2010-11-29,"197.72"
"2569",2010-11-30,"198.19"
"2570",2010-12-01,"197.72"
"2571",2010-12-02,"198.44"
"2572",2010-12-03,"200.46"
"2573",2010-12-06,"200.41"
"2574",2010-12-07,"199.51"
"2575",2010-12-08,"197.17"
"2576",2010-12-09,"197.35"
"2577",2010-12-10,"197.63"
"2578",2010-12-13,"198.39"
"2579",2010-12-14,"197.95"
"2580",2010-12-15,"197.15"
"2581",2010-12-16,"196.21"
"2582",2010-12-17,"196.86"
"2583",2010-12-20,"197.31"
"2584",2010-12-21,"197.39"
"2585",2010-12-22,"197.54"
"2586",2010-12-23,"197.62"
"2587",2010-12-24,"197.99"
"2588",2010-12-27,"198.15"
"2589",2010-12-28,"198.58"
"2590",2010-12-29,"198.82"
"2591",2010-12-30,"200.08"
"2592",2010-12-31,"201.72"
"2593",2011-01-03,"201.07"
"2594",2011-01-04,"200.52"
"2595",2011-01-05,"198.00"
"2596",2011-01-06,"197.39"
"2597",2011-01-07,"197.76"
"2598",2011-01-10,"197.74"
"2599",2011-01-11,"197.09"
"2600",2011-01-12,"197.71"
"2601",2011-01-13,"199.62"
"2602",2011-01-14,"199.64"
"2603",2011-01-17,"199.34"
"2604",2011-01-18,"199.49"
"2605",2011-01-19,"200.57"
"2606",2011-01-20,"198.99"
"2607",2011-01-21,"200.42"
"2608",2011-01-24,"201.07"
"2609",2011-01-25,"201.09"
"2610",2011-01-26,"200.99"
"2611",2011-01-27,"200.74"
"2612",2011-01-28,"200.88"
"2613",2011-01-31,"201.65"
"2614",2011-02-01,"202.31"
"2615",2011-02-02,"202.30"
"2616",2011-02-03,"201.17"
"2617",2011-02-04,"200.07"
"2618",2011-02-07,"199.82"
"2619",2011-02-08,"200.27"
"2620",2011-02-09,"199.84"
"2621",2011-02-10,"198.68"
"2622",2011-02-11,"198.46"
"2623",2011-02-14,"198.06"
"2624",2011-02-15,"198.18"
"2625",2011-02-16,"198.10"
"2626",2011-02-17,"199.29"
"2627",2011-02-18,"199.46"
"2628",2011-02-21,"199.92"
"2629",2011-02-22,"200.61"
"2630",2011-02-23,"201.29"
"2631",2011-02-24,"202.15"
"2632",2011-02-25,"202.00"
"2633",2011-02-28,"202.40"
"2634",2011-03-01,"202.36"
"2635",2011-03-02,"202.82"
"2636",2011-03-03,"201.70"
"2637",2011-03-04,"202.27"
"2638",2011-03-07,"202.65"
"2639",2011-03-08,"201.21"
"2640",2011-03-09,"201.58"
"2641",2011-03-10,"201.00"
"2642",2011-03-11,"202.56"
"2643",2011-03-14,"203.89"
"2644",2011-03-15,"204.59"
"2645",2011-03-16,"205.27"
"2646",2011-03-17,"206.60"
"2647",2011-03-18,"205.28"
"2648",2011-03-21,"205.38"
"2649",2011-03-22,"205.41"
"2650",2011-03-23,"205.10"
"2651",2011-03-24,"205.40"
"2652",2011-03-25,"204.70"
"2653",2011-03-28,"203.80"
"2654",2011-03-29,"202.94"
"2655",2011-03-30,"202.69"
"2656",2011-03-31,"203.11"
"2657",2011-04-01,"201.76"
"2658",2011-04-04,"202.77"
"2659",2011-04-05,"202.06"
"2660",2011-04-06,"201.99"
"2661",2011-04-07,"201.83"
"2662",2011-04-08,"202.41"
"2663",2011-04-11,"202.83"
"2664",2011-04-12,"204.08"
"2665",2011-04-13,"204.06"
"2666",2011-04-14,"204.53"
"2667",2011-04-15,"204.61"
"2668",2011-04-18,"204.67"
"2669",2011-04-19,"205.21"
"2670",2011-04-20,"206.11"
"2671",2011-04-21,"207.22"
"2672",2011-04-22,"207.28"
"2673",2011-04-25,"207.03"
"2674",2011-04-26,"207.75"
"2675",2011-04-27,"206.79"
"2676",2011-04-28,"209.28"
"2677",2011-04-29,"209.89"
"2678",2011-05-02,"210.28"
"2679",2011-05-03,"210.10"
"2680",2011-05-04,"210.41"
"2681",2011-05-05,"209.86"
"2682",2011-05-06,"209.30"
"2683",2011-05-09,"208.24"
"2684",2011-05-10,"208.68"
"2685",2011-05-11,"208.31"
"2686",2011-05-12,"208.00"
"2687",2011-05-13,"208.06"
"2688",2011-05-16,"208.14"
"2689",2011-05-17,"207.37"
"2690",2011-05-18,"207.56"
"2691",2011-05-19,"207.18"
"2692",2011-05-20,"207.19"
"2693",2011-05-23,"206.41"
"2694",2011-05-24,"206.55"
"2695",2011-05-25,"206.83"
"2696",2011-05-26,"207.96"
"2697",2011-05-27,"209.29"
"2698",2011-05-30,"209.39"
"2699",2011-05-31,"209.50"
"2700",2011-06-01,"210.35"
"2701",2011-06-02,"210.32"
"2702",2011-06-03,"211.33"
"2703",2011-06-06,"211.72"
"2704",2011-06-07,"211.76"
"2705",2011-06-08,"211.85"
"2706",2011-06-09,"211.21"
"2707",2011-06-10,"210.55"
"2708",2011-06-13,"210.62"
"2709",2011-06-14,"210.55"
"2710",2011-06-15,"209.75"
"2711",2011-06-16,"209.13"
"2712",2011-06-17,"210.30"
"2713",2011-06-20,"210.19"
"2714",2011-06-21,"210.54"
"2715",2011-06-22,"210.87"
"2716",2011-06-23,"209.37"
"2717",2011-06-24,"209.58"
"2718",2011-06-27,"209.43"
"2719",2011-06-28,"209.54"
"2720",2011-06-29,"209.41"
"2721",2011-06-30,"209.93"
"2722",2011-07-01,"209.75"
"2723",2011-07-04,"209.97"
"2724",2011-07-05,"209.68"
"2725",2011-07-06,"208.98"
"2726",2011-07-07,"208.76"
"2727",2011-07-08,"209.41"
"2728",2011-07-11,"208.47"
"2729",2011-07-12,"209.46"
"2730",2011-07-13,"210.79"
"2731",2011-07-14,"210.59"
"2732",2011-07-15,"210.59"
"2733",2011-07-18,"209.81"
"2734",2011-07-19,"211.31"
"2735",2011-07-20,"211.28"
"2736",2011-07-21,"212.43"
"2737",2011-07-22,"212.90"
"2738",2011-07-25,"212.52"
"2739",2011-07-26,"213.82"
"2740",2011-07-27,"213.62"
"2741",2011-07-28,"213.43"
"2742",2011-07-29,"214.95"
"2743",2011-08-01,"214.80"
"2744",2011-08-02,"214.90"
"2745",2011-08-03,"215.74"
"2746",2011-08-04,"213.66"
"2747",2011-08-05,"214.27"
"2748",2011-08-08,"216.20"
"2749",2011-08-09,"216.59"
"2750",2011-08-10,"217.94"
"2751",2011-08-11,"217.45"
"2752",2011-08-12,"217.41"
"2753",2011-08-15,"218.60"
"2754",2011-08-16,"218.65"
"2755",2011-08-17,"219.92"
"2756",2011-08-18,"219.96"
"2757",2011-08-19,"220.89"
"2758",2011-08-22,"220.07"
"2759",2011-08-23,"220.11"
"2760",2011-08-24,"219.22"
"2761",2011-08-25,"218.27"
"2762",2011-08-26,"218.97"
"2763",2011-08-29,"219.81"
"2764",2011-08-30,"219.65"
"2765",2011-08-31,"219.25"
"2766",2011-09-01,"218.36"
"2767",2011-09-02,"218.97"
"2768",2011-09-05,"218.50"
"2769",2011-09-06,"218.07"
"2770",2011-09-07,"217.73"
"2771",2011-09-08,"217.89"
"2772",2011-09-09,"216.38"
"2773",2011-09-12,"216.24"
"2774",2011-09-13,"216.31"
"2775",2011-09-14,"216.08"
"2776",2011-09-15,"216.63"
"2777",2011-09-16,"216.68"
"2778",2011-09-19,"216.36"
"2779",2011-09-20,"216.75"
"2780",2011-09-21,"216.66"
"2781",2011-09-22,"216.03"
"2782",2011-09-23,"216.25"
"2783",2011-09-26,"215.47"
"2784",2011-09-27,"215.72"
"2785",2011-09-28,"215.62"
"2786",2011-09-29,"215.56"
"2787",2011-09-30,"214.45"
"2788",2011-10-03,"214.77"
"2789",2011-10-04,"214.77"
"2790",2011-10-05,"214.27"
"2791",2011-10-06,"214.51"
"2792",2011-10-07,"214.99"
"2793",2011-10-10,"215.69"
"2794",2011-10-11,"215.16"
"2795",2011-10-12,"214.97"
"2796",2011-10-13,"215.16"
"2797",2011-10-14,"215.10"
"2798",2011-10-17,"215.64"
"2799",2011-10-18,"215.08"
"2800",2011-10-19,"215.65"
"2801",2011-10-20,"214.74"
"2802",2011-10-21,"216.43"
"2803",2011-10-24,"216.32"
"2804",2011-10-25,"217.43"
"2805",2011-10-26,"216.96"
"2806",2011-10-27,"218.06"
"2807",2011-10-28,"218.28"
"2808",2011-10-31,"215.87"
"2809",2011-11-01,"215.01"
"2810",2011-11-02,"215.76"
"2811",2011-11-03,"215.23"
"2812",2011-11-04,"215.34"
"2813",2011-11-07,"215.33"
"2814",2011-11-08,"215.84"
"2815",2011-11-09,"214.58"
"2816",2011-11-10,"214.52"
"2817",2011-11-11,"215.94"
"2818",2011-11-14,"215.31"
"2819",2011-11-15,"214.20"
"2820",2011-11-16,"214.27"
"2821",2011-11-17,"214.29"
"2822",2011-11-18,"214.48"
"2823",2011-11-21,"214.00"
"2824",2011-11-22,"213.98"
"2825",2011-11-23,"212.48"
"2826",2011-11-24,"212.27"
"2827",2011-11-25,"210.68"
"2828",2011-11-28,"211.17"
"2829",2011-11-29,"211.59"
"2830",2011-11-30,"212.73"
"2831",2011-12-01,"213.34"
"2832",2011-12-02,"213.17"
"2833",2011-12-05,"214.34"
"2834",2011-12-06,"213.86"
"2835",2011-12-07,"214.10"
"2836",2011-12-08,"213.63"
"2837",2011-12-09,"213.58"
"2838",2011-12-12,"213.02"
"2839",2011-12-13,"212.49"
"2840",2011-12-14,"211.81"
"2841",2011-12-15,"212.55"
"2842",2011-12-16,"213.56"
"2843",2011-12-19,"213.36"
"2844",2011-12-20,"214.02"
"2845",2011-12-21,"213.29"
"2846",2011-12-22,"213.28"
"2847",2011-12-23,"213.00"
"2848",2011-12-26,"213.01"
"2849",2011-12-27,"213.44"
"2850",2011-12-28,"213.04"
"2851",2011-12-29,"213.20"
"2852",2011-12-30,"214.49"
"2853",2012-01-03,"214.71"
"2854",2012-01-04,"213.70"
"2855",2012-01-05,"212.54"
"2856",2012-01-06,"212.06"
"2857",2012-01-09,"212.63"
"2858",2012-01-10,"213.00"
"2859",2012-01-11,"212.85"
"2860",2012-01-12,"213.86"
"2861",2012-01-13,"213.31"
"2862",2012-01-16,"213.85"
"2863",2012-01-17,"214.09"
"2864",2012-01-18,"214.40"
"2865",2012-01-19,"214.26"
"2866",2012-01-20,"214.16"
"2867",2012-01-23,"214.83"
"2868",2012-01-24,"213.78"
"2869",2012-01-25,"213.49"
"2870",2012-01-26,"216.11"
"2871",2012-01-27,"216.93"
"2872",2012-01-30,"217.42"
"2873",2012-01-31,"217.89"
"2874",2012-02-01,"218.73"
"2875",2012-02-02,"218.67"
"2876",2012-02-03,"217.53"
"2877",2012-02-06,"217.47"
"2878",2012-02-07,"217.67"
"2879",2012-02-08,"217.58"
"2880",2012-02-09,"217.17"
"2881",2012-02-10,"216.45"
"2882",2012-02-13,"216.91"
"2883",2012-02-14,"215.72"
"2884",2012-02-15,"215.48"
"2885",2012-02-16,"214.74"
"2886",2012-02-17,"214.85"
"2887",2012-02-20,"215.40"
"2888",2012-02-21,"215.01"
"2889",2012-02-22,"214.36"
"2890",2012-02-23,"215.00"
"2891",2012-02-24,"215.55"
"2892",2012-02-27,"215.78"
"2893",2012-02-28,"216.08"
"2894",2012-02-29,"215.80"
"2895",2012-03-01,"215.54"
"2896",2012-03-02,"214.67"
"2897",2012-03-05,"214.62"
"2898",2012-03-06,"214.45"
"2899",2012-03-07,"214.39"
"2900",2012-03-08,"214.87"
"2901",2012-03-09,"213.22"
"2902",2012-03-12,"213.36"
"2903",2012-03-13,"212.67"
"2904",2012-03-14,"210.21"
"2905",2012-03-15,"210.44"
"2906",2012-03-16,"210.87"
"2907",2012-03-19,"211.36"
"2908",2012-03-20,"210.80"
"2909",2012-03-21,"210.94"
"2910",2012-03-22,"211.82"
"2911",2012-03-23,"212.59"
"2912",2012-03-26,"212.66"
"2913",2012-03-27,"212.61"
"2914",2012-03-28,"212.58"
"2915",2012-03-29,"213.06"
"2916",2012-03-30,"213.46"
"2917",2012-04-02,"213.64"
"2918",2012-04-03,"213.28"
"2919",2012-04-04,"211.69"
"2920",2012-04-05,"211.75"
"2921",2012-04-06,"212.12"
"2922",2012-04-09,"213.08"
"2923",2012-04-10,"213.75"
"2924",2012-04-11,"213.94"
"2925",2012-04-12,"214.45"
"2926",2012-04-13,"214.00"
"2927",2012-04-16,"214.32"
"2928",2012-04-17,"214.49"
"2929",2012-04-18,"214.12"
"2930",2012-04-19,"213.90"
"2931",2012-04-20,"214.08"
"2932",2012-04-23,"214.27"
"2933",2012-04-24,"214.69"
"2934",2012-04-25,"214.42"
"2935",2012-04-26,"215.47"
"2936",2012-04-27,"216.08"
"2937",2012-04-30,"216.74"
"2938",2012-05-01,"216.42"
"2939",2012-05-02,"216.18"
"2940",2012-05-03,"216.13"
"2941",2012-05-04,"216.58"
"2942",2012-05-07,"216.42"
"2943",2012-05-08,"216.47"
"2944",2012-05-09,"216.06"
"2945",2012-05-10,"215.95"
"2946",2012-05-11,"216.06"
"2947",2012-05-14,"215.65"
"2948",2012-05-15,"214.78"
"2949",2012-05-16,"214.45"
"2950",2012-05-17,"215.06"
"2951",2012-05-18,"215.63"
"2952",2012-05-21,"215.57"
"2953",2012-05-22,"215.03"
"2954",2012-05-23,"214.88"
"2955",2012-05-24,"214.91"
"2956",2012-05-25,"214.27"
"2957",2012-05-28,"214.50"
"2958",2012-05-29,"214.66"
"2959",2012-05-30,"214.64"
"2960",2012-05-31,"215.39"
"2961",2012-06-01,"216.34"
"2962",2012-06-04,"216.74"
"2963",2012-06-05,"215.97"
"2964",2012-06-06,"215.49"
"2965",2012-06-07,"215.12"
"2966",2012-06-08,"214.60"
"2967",2012-06-11,"214.90"
"2968",2012-06-12,"213.92"
"2969",2012-06-13,"214.40"
"2970",2012-06-14,"214.65"
"2971",2012-06-15,"215.98"
"2972",2012-06-18,"215.62"
"2973",2012-06-19,"215.96"
"2974",2012-06-20,"215.80"
"2975",2012-06-21,"214.81"
"2976",2012-06-22,"214.02"
"2977",2012-06-25,"214.61"
"2978",2012-06-26,"214.42"
"2979",2012-06-27,"214.11"
"2980",2012-06-28,"214.45"
"2981",2012-06-29,"215.66"
"2982",2012-07-02,"216.17"
"2983",2012-07-03,"215.81"
"2984",2012-07-04,"215.33"
"2985",2012-07-05,"214.63"
"2986",2012-07-06,"215.01"
"2987",2012-07-09,"214.99"
"2988",2012-07-10,"215.20"
"2989",2012-07-11,"215.44"
"2990",2012-07-12,"215.46"
"2991",2012-07-13,"216.01"
"2992",2012-07-16,"216.76"
"2993",2012-07-17,"216.44"
"2994",2012-07-18,"217.04"
"2995",2012-07-19,"217.38"
"2996",2012-07-20,"216.90"
"2997",2012-07-23,"216.42"
"2998",2012-07-24,"216.08"
"2999",2012-07-25,"216.27"
"3000",2012-07-26,"217.78"
"3001",2012-07-27,"217.37"
"3002",2012-07-30,"217.36"
"3003",2012-07-31,"218.03"
"3004",2012-08-01,"217.63"
"3005",2012-08-02,"217.09"
"3006",2012-08-03,"217.59"
"3007",2012-08-06,"218.62"
"3008",2012-08-07,"217.62"
"3009",2012-08-08,"217.60"
"3010",2012-08-09,"217.05"
"3011",2012-08-10,"217.84"
"3012",2012-08-13,"217.76"
"3013",2012-08-14,"216.88"
"3014",2012-08-15,"216.11"
"3015",2012-08-16,"215.91"
"3016",2012-08-17,"215.60"
"3017",2012-08-20,"216.04"
"3018",2012-08-21,"216.80"
"3019",2012-08-22,"217.29"
"3020",2012-08-23,"219.01"
"3021",2012-08-24,"218.46"
"3022",2012-08-27,"218.54"
"3023",2012-08-28,"219.03"
"3024",2012-08-29,"218.51"
"3025",2012-08-30,"218.64"
"3026",2012-08-31,"219.56"
"3027",2012-09-03,"219.54"
"3028",2012-09-04,"219.48"
"3029",2012-09-05,"219.76"
"3030",2012-09-06,"219.05"
"3031",2012-09-07,"221.15"
"3032",2012-09-10,"220.64"
"3033",2012-09-11,"221.60"
"3034",2012-09-12,"221.38"
"3035",2012-09-13,"221.93"
"3036",2012-09-14,"221.83"
"3037",2012-09-17,"221.36"
"3038",2012-09-18,"221.29"
"3039",2012-09-19,"221.83"
"3040",2012-09-20,"221.51"
"3041",2012-09-21,"221.83"
"3042",2012-09-24,"221.93"
"3043",2012-09-25,"222.29"
"3044",2012-09-26,"222.10"
"3045",2012-09-27,"222.34"
"3046",2012-09-28,"222.38"
"3047",2012-10-01,"222.34"
"3048",2012-10-02,"222.61"
"3049",2012-10-03,"221.87"
"3050",2012-10-04,"222.39"
"3051",2012-10-05,"222.18"
"3052",2012-10-08,"222.12"
"3053",2012-10-09,"221.83"
"3054",2012-10-10,"221.79"
"3055",2012-10-11,"222.03"
"3056",2012-10-12,"222.59"
"3057",2012-10-15,"222.00"
"3058",2012-10-16,"221.97"
"3059",2012-10-17,"222.32"
"3060",2012-10-18,"221.62"
"3061",2012-10-19,"221.33"
"3062",2012-10-22,"220.99"
"3063",2012-10-23,"220.42"
"3064",2012-10-24,"220.52"
"3065",2012-10-25,"220.06"
"3066",2012-10-26,"220.82"
"3067",2012-10-29,"220.55"
"3068",2012-10-30,"221.24"
"3069",2012-10-31,"220.96"
"3070",2012-11-01,"220.69"
"3071",2012-11-02,"219.77"
"3072",2012-11-05,"219.90"
"3073",2012-11-06,"219.94"
"3074",2012-11-07,"220.52"
"3075",2012-11-08,"220.56"
"3076",2012-11-09,"220.92"
"3077",2012-11-12,"220.94"
"3078",2012-11-13,"221.08"
"3079",2012-11-14,"220.23"
"3080",2012-11-15,"219.81"
"3081",2012-11-16,"219.30"
"3082",2012-11-19,"219.93"
"3083",2012-11-20,"219.06"
"3084",2012-11-21,"218.47"
"3085",2012-11-22,"218.72"
"3086",2012-11-23,"219.36"
"3087",2012-11-26,"219.83"
"3088",2012-11-27,"219.71"
"3089",2012-11-28,"220.45"
"3090",2012-11-29,"220.58"
"3091",2012-11-30,"220.52"
"3092",2012-12-03,"220.98"
"3093",2012-12-04,"221.60"
"3094",2012-12-05,"221.18"
"3095",2012-12-06,"220.97"
"3096",2012-12-07,"220.49"
"3097",2012-12-10,"220.38"
"3098",2012-12-11,"220.70"
"3099",2012-12-12,"220.47"
"3100",2012-12-13,"219.90"
"3101",2012-12-14,"220.13"
"3102",2012-12-17,"220.08"
"3103",2012-12-18,"219.92"
"3104",2012-12-19,"220.02"
"3105",2012-12-20,"219.95"
"3106",2012-12-21,"220.01"
"3107",2012-12-24,"219.47"
"3108",2012-12-25,"219.45"
"3109",2012-12-26,"218.81"
"3110",2012-12-27,"218.87"
"3111",2012-12-28,"218.81"
"3112",2012-12-31,"218.43"
"3113",2013-01-02,"217.82"
"3114",2013-01-03,"216.86"
"3115",2013-01-04,"215.17"
"3116",2013-01-07,"215.84"
"3117",2013-01-08,"216.38"
"3118",2013-01-09,"215.87"
"3119",2013-01-10,"216.41"
"3120",2013-01-11,"216.47"
"3121",2013-01-14,"216.50"
"3122",2013-01-15,"217.16"
"3123",2013-01-16,"217.03"
"3124",2013-01-17,"216.31"
"3125",2013-01-18,"215.64"
"3126",2013-01-21,"215.72"
"3127",2013-01-22,"216.69"
"3128",2013-01-23,"216.74"
"3129",2013-01-24,"215.89"
"3130",2013-01-25,"215.23"
"3131",2013-01-28,"214.85"
"3132",2013-01-29,"215.10"
"3133",2013-01-30,"215.00"
"3134",2013-01-31,"215.28"
"3135",2013-02-01,"214.71"
"3136",2013-02-04,"213.95"
"3137",2013-02-05,"213.15"
"3138",2013-02-06,"213.16"
"3139",2013-02-07,"212.84"
"3140",2013-02-08,"213.29"
"3141",2013-02-11,"212.54"
"3142",2013-02-12,"213.21"
"3143",2013-02-13,"212.61"
"3144",2013-02-14,"212.63"
"3145",2013-02-15,"212.16"
"3146",2013-02-18,"212.02"
"3147",2013-02-19,"212.35"
"3148",2013-02-20,"212.03"
"3149",2013-02-21,"212.03"
"3150",2013-02-22,"211.71"
"3151",2013-02-25,"211.74"
"3152",2013-02-26,"212.54"
"3153",2013-02-27,"212.97"
"3154",2013-02-28,"212.69"
"3155",2013-03-01,"211.64"
"3156",2013-03-04,"212.06"
"3157",2013-03-05,"211.88"
"3158",2013-03-06,"211.49"
"3159",2013-03-07,"210.83"
"3160",2013-03-08,"209.17"
"3161",2013-03-11,"209.33"
"3162",2013-03-12,"209.75"
"3163",2013-03-13,"209.42"
"3164",2013-03-14,"209.52"
"3165",2013-03-15,"210.92"
"3166",2013-03-18,"210.89"
"3167",2013-03-19,"210.84"
"3168",2013-03-20,"210.65"
"3169",2013-03-21,"211.13"
"3170",2013-03-22,"212.08"
"3171",2013-03-25,"211.75"
"3172",2013-03-26,"211.73"
"3173",2013-03-27,"211.38"
"3174",2013-03-28,"212.05"
"3175",2013-03-29,"212.01"
"3176",2013-04-01,"212.55"
"3177",2013-04-02,"212.37"
"3178",2013-04-03,"213.10"
"3179",2013-04-04,"212.01"
"3180",2013-04-05,"213.08"
"3181",2013-04-08,"211.73"
"3182",2013-04-09,"211.56"
"3183",2013-04-10,"210.87"
"3184",2013-04-11,"211.10"
"3185",2013-04-12,"211.40"
"3186",2013-04-15,"211.67"
"3187",2013-04-16,"212.06"
"3188",2013-04-17,"211.78"
"3189",2013-04-18,"211.89"
"3190",2013-04-19,"211.38"
"3191",2013-04-22,"211.21"
"3192",2013-04-23,"211.34"
"3193",2013-04-24,"211.14"
"3194",2013-04-25,"211.30"
"3195",2013-04-26,"212.76"
"3196",2013-04-29,"213.15"
"3197",2013-04-30,"214.20"
"3198",2013-05-01,"214.44"
"3199",2013-05-02,"213.85"
"3200",2013-05-03,"212.95"
"3201",2013-05-06,"212.31"
"3202",2013-05-07,"212.18"
"3203",2013-05-08,"213.08"
"3204",2013-05-09,"212.15"
"3205",2013-05-10,"208.83"
"3206",2013-05-13,"208.53"
"3207",2013-05-14,"207.83"
"3208",2013-05-15,"206.76"
"3209",2013-05-16,"207.92"
"3210",2013-05-17,"206.67"
"3211",2013-05-20,"206.86"
"3212",2013-05-21,"206.58"
"3213",2013-05-22,"205.81"
"3214",2013-05-23,"206.98"
"3215",2013-05-24,"207.27"
"3216",2013-05-27,"207.41"
"3217",2013-05-28,"205.60"
"3218",2013-05-29,"206.58"
"3219",2013-05-30,"207.36"
"3220",2013-05-31,"206.69"
"3221",2013-06-03,"208.27"
"3222",2013-06-04,"207.82"
"3223",2013-06-05,"208.63"
"3224",2013-06-06,"209.61"
"3225",2013-06-07,"210.24"
"3226",2013-06-10,"208.55"
"3227",2013-06-11,"210.07"
"3228",2013-06-12,"211.14"
"3229",2013-06-13,"212.26"
"3230",2013-06-14,"212.86"
"3231",2013-06-17,"212.57"
"3232",2013-06-18,"211.93"
"3233",2013-06-19,"212.22"
"3234",2013-06-20,"207.32"
"3235",2013-06-21,"206.74"
"3236",2013-06-24,"205.69"
"3237",2013-06-25,"205.64"
"3238",2013-06-26,"206.08"
"3239",2013-06-27,"205.85"
"3240",2013-06-28,"205.37"
"3241",2013-07-01,"205.48"
"3242",2013-07-02,"205.16"
"3243",2013-07-03,"205.11"
"3244",2013-07-04,"204.78"
"3245",2013-07-05,"202.91"
"3246",2013-07-08,"203.19"
"3247",2013-07-09,"203.00"
"3248",2013-07-10,"203.95"
"3249",2013-07-11,"206.34"
"3250",2013-07-12,"206.11"
"3251",2013-07-15,"205.92"
"3252",2013-07-16,"206.97"
"3253",2013-07-17,"206.65"
"3254",2013-07-18,"206.21"
"3255",2013-07-19,"206.74"
"3256",2013-07-22,"207.94"
"3257",2013-07-23,"207.68"
"3258",2013-07-24,"207.13"
"3259",2013-07-25,"207.19"
"3260",2013-07-26,"208.52"
"3261",2013-07-29,"208.46"
"3262",2013-07-30,"208.28"
"3263",2013-07-31,"208.12"
"3264",2013-08-01,"207.09"
"3265",2013-08-02,"208.00"
"3266",2013-08-05,"207.91"
"3267",2013-08-06,"208.86"
"3268",2013-08-07,"209.88"
"3269",2013-08-08,"210.93"
"3270",2013-08-09,"210.61"
"3271",2013-08-12,"210.10"
"3272",2013-08-13,"208.06"
"3273",2013-08-14,"208.30"
"3274",2013-08-15,"207.87"
"3275",2013-08-16,"208.43"
"3276",2013-08-19,"207.93"
"3277",2013-08-20,"209.13"
"3278",2013-08-21,"208.22"
"3279",2013-08-22,"207.14"
"3280",2013-08-23,"207.72"
"3281",2013-08-26,"207.63"
"3282",2013-08-27,"208.83"
"3283",2013-08-28,"208.18"
"3284",2013-08-29,"207.35"
"3285",2013-08-30,"207.33"
"3286",2013-09-02,"206.62"
"3287",2013-09-03,"205.71"
"3288",2013-09-04,"206.06"
"3289",2013-09-05,"204.58"
"3290",2013-09-06,"205.96"
"3291",2013-09-09,"206.43"
