"","Date","LF98TRUU.Index"
"4594",2016-07-21,"1739.64"
"4595",2016-07-22,"1740.50"
"4596",2016-07-25,"1741.08"
"4597",2016-07-26,"1738.62"
"4598",2016-07-27,"1737.66"
"4599",2016-07-28,"1736.34"
"4600",2016-07-29,"1734.50"
"4601",2016-08-01,"1734.36"
"4602",2016-08-02,"1730.59"
"4603",2016-08-03,"1730.81"
"4604",2016-08-04,"1735.60"
"4605",2016-08-05,"1740.61"
"4606",2016-08-08,"1744.84"
"4607",2016-08-09,"1751.00"
"4608",2016-08-10,"1753.39"
"4609",2016-08-11,"1754.67"
"4610",2016-08-12,"1755.97"
"4611",2016-08-15,"1758.89"
"4612",2016-08-16,"1761.78"
"4613",2016-08-17,"1763.09"
"4614",2016-08-18,"1764.78"
"4615",2016-08-19,"1765.21"
"4616",2016-08-22,"1766.51"
"4617",2016-08-23,"1768.02"
"4618",2016-08-24,"1768.95"
"4619",2016-08-25,"1769.25"
"4620",2016-08-26,"1769.63"
"4621",2016-08-29,"1770.86"
"4622",2016-08-30,"1771.86"
"4623",2016-08-31,"1770.79"
"4624",2016-09-01,"1770.02"
"4625",2016-09-02,"1771.03"
"4626",2016-09-06,"1774.61"
"4627",2016-09-07,"1776.50"
"4628",2016-09-08,"1777.67"
"4629",2016-09-09,"1771.50"
"4630",2016-09-12,"1768.58"
"4631",2016-09-13,"1761.52"
"4632",2016-09-14,"1761.50"
"4633",2016-09-15,"1762.09"
"4634",2016-09-16,"1761.09"
"4635",2016-09-19,"1763.11"
"4636",2016-09-20,"1763.72"
"4637",2016-09-21,"1765.27"
"4638",2016-09-22,"1774.31"
"4639",2016-09-23,"1775.58"
"4640",2016-09-26,"1774.56"
"4641",2016-09-27,"1773.65"
"4642",2016-09-28,"1776.65"
"4643",2016-09-29,"1780.23"
"4644",2016-09-30,"1782.59"
"4645",2016-10-03,"1785.19"
"4646",2016-10-04,"1787.17"
"4647",2016-10-05,"1788.71"
"4648",2016-10-06,"1789.76"
"4649",2016-10-07,"1790.63"
"4650",2016-10-11,"1791.62"
"4651",2016-10-12,"1791.75"
"4652",2016-10-13,"1789.89"
"4653",2016-10-14,"1792.36"
"4654",2016-10-17,"1793.53"
"4655",2016-10-18,"1796.33"
"4656",2016-10-19,"1800.45"
"4657",2016-10-20,"1802.40"
"4658",2016-10-21,"1802.76"
"4659",2016-10-24,"1804.54"
"4660",2016-10-25,"1804.82"
"4661",2016-10-26,"1801.42"
"4662",2016-10-27,"1797.74"
"4663",2016-10-28,"1794.25"
"4664",2016-10-31,"1789.47"
"4665",2016-11-01,"1780.55"
"4666",2016-11-02,"1776.32"
"4667",2016-11-03,"1776.24"
"4668",2016-11-04,"1774.49"
"4669",2016-11-07,"1782.59"
"4670",2016-11-08,"1782.64"
"4671",2016-11-09,"1779.05"
"4672",2016-11-10,"1772.87"
"4673",2016-11-14,"1756.51"
"4674",2016-11-15,"1765.75"
"4675",2016-11-16,"1766.84"
"4676",2016-11-17,"1769.41"
"4677",2016-11-18,"1767.14"
"4678",2016-11-21,"1770.22"
"4679",2016-11-22,"1775.66"
"4680",2016-11-23,"1775.93"
"4681",2016-11-25,"1776.11"
"4682",2016-11-28,"1779.30"
"4683",2016-11-29,"1778.32"
"4684",2016-11-30,"1780.98"
"4685",2016-12-01,"1780.87"
"4686",2016-12-02,"1782.68"
"4687",2016-12-05,"1786.18"
"4688",2016-12-06,"1791.72"
"4689",2016-12-07,"1798.51"
"4690",2016-12-08,"1800.94"
"4691",2016-12-09,"1804.31"
"4692",2016-12-12,"1807.17"
"4693",2016-12-13,"1809.72"
"4694",2016-12-14,"1809.85"
"4695",2016-12-15,"1804.06"
"4696",2016-12-16,"1803.21"
"4697",2016-12-19,"1805.17"
"4698",2016-12-20,"1805.77"
"4699",2016-12-21,"1807.12"
"4700",2016-12-22,"1808.24"
"4701",2016-12-23,"1809.60"
"4702",2016-12-27,"1811.82"
"4703",2016-12-28,"1812.94"
"4704",2016-12-29,"1813.60"
"4705",2016-12-30,"1813.85"
"4706",2017-01-03,"1819.09"
"4707",2017-01-04,"1825.98"
"4708",2017-01-05,"1829.48"
"4709",2017-01-06,"1831.42"
"4710",2017-01-09,"1832.81"
"4711",2017-01-10,"1834.66"
"4712",2017-01-11,"1834.31"
"4713",2017-01-12,"1833.88"
"4714",2017-01-13,"1835.04"
"4715",2017-01-17,"1836.49"
"4716",2017-01-18,"1836.03"
"4717",2017-01-19,"1834.41"
"4718",2017-01-20,"1833.88"
"4719",2017-01-23,"1833.60"
"4720",2017-01-24,"1835.04"
"4721",2017-01-25,"1838.64"
"4722",2017-01-26,"1840.10"
"4723",2017-01-27,"1841.42"
"4724",2017-01-30,"1840.86"
"4725",2017-01-31,"1840.19"
"4726",2017-02-01,"1842.00"
"4727",2017-02-02,"1843.80"
"4728",2017-02-03,"1847.56"
"4729",2017-02-06,"1849.29"
"4730",2017-02-07,"1850.54"
"4731",2017-02-08,"1848.87"
"4732",2017-02-09,"1848.95"
"4733",2017-02-10,"1850.04"
"4734",2017-02-13,"1852.37"
"4735",2017-02-14,"1852.85"
"4736",2017-02-15,"1853.86"
"4737",2017-02-16,"1853.82"
"4738",2017-02-17,"1853.77"
"4739",2017-02-21,"1857.80"
"4740",2017-02-22,"1859.94"
"4741",2017-02-23,"1862.64"
"4742",2017-02-24,"1863.39"
"4743",2017-02-27,"1865.01"
"4744",2017-02-28,"1866.97"
"4745",2017-03-01,"1871.44"
"4746",2017-03-02,"1871.23"
"4747",2017-03-03,"1869.51"
"4748",2017-03-06,"1866.39"
"4749",2017-03-07,"1860.74"
"4750",2017-03-08,"1854.09"
"4751",2017-03-09,"1846.09"
"4752",2017-03-10,"1846.48"
"4753",2017-03-13,"1843.44"
"4754",2017-03-14,"1836.44"
"4755",2017-03-15,"1841.84"
"4756",2017-03-16,"1850.23"
"4757",2017-03-17,"1850.54"
"4758",2017-03-20,"1850.02"
"4759",2017-03-21,"1846.90"
"4760",2017-03-22,"1841.73"
"4761",2017-03-23,"1843.69"
"4762",2017-03-24,"1846.46"
"4763",2017-03-27,"1845.88"
"4764",2017-03-28,"1849.53"
"4765",2017-03-29,"1855.43"
"4766",2017-03-30,"1861.03"
"4767",2017-03-31,"1862.81"
"4768",2017-04-03,"1863.97"
"4769",2017-04-04,"1864.17"
"4770",2017-04-05,"1867.50"
"4771",2017-04-06,"1867.83"
"4772",2017-04-07,"1868.99"
"4773",2017-04-10,"1870.64"
"4774",2017-04-11,"1870.59"
"4775",2017-04-12,"1869.55"
"4776",2017-04-13,"1869.50"
"4777",2017-04-17,"1869.87"
"4778",2017-04-18,"1868.65"
"4779",2017-04-19,"1870.35"
"4780",2017-04-20,"1870.96"
"4781",2017-04-21,"1871.95"
"4782",2017-04-24,"1876.08"
"4783",2017-04-25,"1878.95"
"4784",2017-04-26,"1881.45"
"4785",2017-04-27,"1881.84"
"4786",2017-04-28,"1884.32"
"4787",2017-05-01,"1885.15"
"4788",2017-05-02,"1886.89"
"4789",2017-05-03,"1887.37"
"4790",2017-05-04,"1883.30"
"4791",2017-05-05,"1882.41"
"4792",2017-05-08,"1883.26"
"4793",2017-05-09,"1884.54"
"4794",2017-05-10,"1886.16"
"4795",2017-05-11,"1887.46"
"4796",2017-05-12,"1888.03"
"4797",2017-05-15,"1890.82"
"4798",2017-05-16,"1892.29"
"4799",2017-05-17,"1890.28"
"4800",2017-05-18,"1889.05"
"4801",2017-05-19,"1892.80"
"4802",2017-05-22,"1895.47"
"4803",2017-05-23,"1896.35"
"4804",2017-05-24,"1897.30"
"4805",2017-05-25,"1898.84"
"4806",2017-05-26,"1898.84"
"4807",2017-05-30,"1900.62"
"4808",2017-05-31,"1900.70"
"4809",2017-06-01,"1902.74"
"4810",2017-06-02,"1904.72"
"4811",2017-06-05,"1905.53"
"4812",2017-06-06,"1905.55"
"4813",2017-06-07,"1904.09"
"4814",2017-06-08,"1902.50"
"4815",2017-06-09,"1903.08"
"4816",2017-06-12,"1904.48"
"4817",2017-06-13,"1906.53"
"4818",2017-06-14,"1907.25"
"4819",2017-06-15,"1905.43"
"4820",2017-06-16,"1904.94"
"4821",2017-06-19,"1906.05"
"4822",2017-06-20,"1902.36"
"4823",2017-06-21,"1897.91"
"4824",2017-06-22,"1897.12"
"4825",2017-06-23,"1897.90"
"4826",2017-06-26,"1900.35"
"4827",2017-06-27,"1901.97"
"4828",2017-06-28,"1902.56"
"4829",2017-06-29,"1902.65"
"4830",2017-06-30,"1903.27"
"4831",2017-07-03,"1904.21"
"4832",2017-07-05,"1904.55"
"4833",2017-07-06,"1902.53"
"4834",2017-07-07,"1898.78"
"4835",2017-07-10,"1899.51"
"4836",2017-07-11,"1900.21"
"4837",2017-07-12,"1904.15"
"4838",2017-07-13,"1905.48"
"4839",2017-07-14,"1908.79"
"4840",2017-07-17,"1912.92"
"4841",2017-07-18,"1914.83"
"4842",2017-07-19,"1917.67"
"4843",2017-07-20,"1919.91"
"4844",2017-07-21,"1920.10"
"4845",2017-07-24,"1921.11"
"4846",2017-07-25,"1922.08"
"4847",2017-07-26,"1923.73"
"4848",2017-07-27,"1923.75"
"4849",2017-07-28,"1924.21"
"4850",2017-07-31,"1924.35"
"4851",2017-08-01,"1925.74"
"4852",2017-08-02,"1926.09"
"4853",2017-08-03,"1925.23"
"4854",2017-08-04,"1925.13"
"4855",2017-08-07,"1925.55"
"4856",2017-08-08,"1924.15"
"4857",2017-08-09,"1917.83"
"4858",2017-08-10,"1912.38"
"4859",2017-08-11,"1910.62"
"4860",2017-08-14,"1913.94"
"4861",2017-08-15,"1913.72"
"4862",2017-08-16,"1915.03"
"4863",2017-08-17,"1913.15"
"4864",2017-08-18,"1911.05"
"4865",2017-08-21,"1911.98"
"4866",2017-08-22,"1913.01"
"4867",2017-08-23,"1913.77"
"4868",2017-08-24,"1915.38"
"4869",2017-08-25,"1917.25"
"4870",2017-08-28,"1918.94"
"4871",2017-08-29,"1919.10"
"4872",2017-08-30,"1920.67"
"4873",2017-08-31,"1923.60"
"4874",2017-09-01,"1924.77"
"4875",2017-09-05,"1925.88"
"4876",2017-09-06,"1927.58"
"4877",2017-09-07,"1928.14"
"4878",2017-09-08,"1926.92"
"4879",2017-09-11,"1928.36"
"4880",2017-09-12,"1929.23"
"4881",2017-09-13,"1929.84"
"4882",2017-09-14,"1931.03"
"4883",2017-09-15,"1931.14"
"4884",2017-09-18,"1932.97"
"4885",2017-09-19,"1934.30"
"4886",2017-09-20,"1935.59"
"4887",2017-09-21,"1935.30"
"4888",2017-09-22,"1935.11"
"4889",2017-09-25,"1936.99"
"4890",2017-09-26,"1938.37"
"4891",2017-09-27,"1938.11"
"4892",2017-09-28,"1939.45"
"4893",2017-09-29,"1940.87"
"4894",2017-10-02,"1941.48"
"4895",2017-10-03,"1942.06"
"4896",2017-10-04,"1943.03"
"4897",2017-10-05,"1944.18"
"4898",2017-10-06,"1943.95"
"4899",2017-10-10,"1945.35"
"4900",2017-10-11,"1945.71"
"4901",2017-10-12,"1944.80"
"4902",2017-10-13,"1944.50"
"4903",2017-10-16,"1945.94"
"4904",2017-10-17,"1947.35"
"4905",2017-10-18,"1948.82"
"4906",2017-10-19,"1949.21"
"4907",2017-10-20,"1950.50"
"4908",2017-10-23,"1952.26"
"4909",2017-10-24,"1952.49"
"4910",2017-10-25,"1949.12"
"4911",2017-10-26,"1949.15"
"4912",2017-10-27,"1948.07"
"4913",2017-10-30,"1948.73"
"4914",2017-10-31,"1949.07"
"4915",2017-11-01,"1949.80"
"4916",2017-11-02,"1948.85"
"4917",2017-11-03,"1948.84"
"4918",2017-11-06,"1948.92"
"4919",2017-11-07,"1947.15"
"4920",2017-11-08,"1941.64"
"4921",2017-11-09,"1934.25"
"4922",2017-11-10,"1933.90"
"4923",2017-11-13,"1933.62"
"4924",2017-11-14,"1929.14"
"4925",2017-11-15,"1923.56"
"4926",2017-11-16,"1933.17"
"4927",2017-11-17,"1934.13"
"4928",2017-11-20,"1936.36"
"4929",2017-11-21,"1938.94"
"4930",2017-11-22,"1940.51"
"4931",2017-11-24,"1941.64"
"4932",2017-11-27,"1942.93"
"4933",2017-11-28,"1942.62"
"4934",2017-11-29,"1943.40"
"4935",2017-11-30,"1944.09"
"4936",2017-12-01,"1944.20"
"4937",2017-12-04,"1946.47"
"4938",2017-12-05,"1946.79"
"4939",2017-12-06,"1945.43"
"4940",2017-12-07,"1944.58"
"4941",2017-12-08,"1945.14"
"4942",2017-12-11,"1946.60"
"4943",2017-12-12,"1947.37"
"4944",2017-12-13,"1947.03"
"4945",2017-12-14,"1946.08"
"4946",2017-12-15,"1945.78"
"4947",2017-12-18,"1946.17"
"4948",2017-12-19,"1945.61"
"4949",2017-12-20,"1945.01"
"4950",2017-12-21,"1945.68"
"4951",2017-12-22,"1945.83"
"4952",2017-12-26,"1947.16"
"4953",2017-12-27,"1948.11"
"4954",2017-12-28,"1949.11"
"4955",2017-12-29,"1949.97"
"4956",2018-01-02,"1951.84"
"4957",2018-01-03,"1956.91"
"4958",2018-01-04,"1961.97"
"4959",2018-01-05,"1964.27"
"4960",2018-01-08,"1965.99"
"4961",2018-01-09,"1965.77"
"4962",2018-01-10,"1961.75"
"4963",2018-01-11,"1963.16"
"4964",2018-01-12,"1963.48"
"4965",2018-01-16,"1965.15"
"4966",2018-01-17,"1964.52"
"4967",2018-01-18,"1962.83"
"4968",2018-01-19,"1961.88"
"4969",2018-01-22,"1962.97"
"4970",2018-01-23,"1965.31"
"4971",2018-01-24,"1966.36"
"4972",2018-01-25,"1966.85"
"4973",2018-01-26,"1967.27"
"4974",2018-01-29,"1965.59"
"4975",2018-01-30,"1960.63"
"4976",2018-01-31,"1961.66"
"4977",2018-02-01,"1959.73"
"4978",2018-02-02,"1953.83"
"4979",2018-02-05,"1949.55"
"4980",2018-02-06,"1943.08"
"4981",2018-02-07,"1947.76"
"4982",2018-02-08,"1938.75"
"4983",2018-02-09,"1925.19"
"4984",2018-02-12,"1931.61"
"4985",2018-02-13,"1927.07"
"4986",2018-02-14,"1927.05"
"4987",2018-02-15,"1934.58"
"4988",2018-02-16,"1940.65"
"4989",2018-02-20,"1943.14"
"4990",2018-02-21,"1942.84"
"4991",2018-02-22,"1939.69"
"4992",2018-02-23,"1939.34"
"4993",2018-02-26,"1945.09"
"4994",2018-02-27,"1944.57"
"4995",2018-02-28,"1944.99"
"4996",2018-03-01,"1941.51"
"4997",2018-03-02,"1935.45"
"4998",2018-03-05,"1938.56"
"4999",2018-03-06,"1941.98"
"5000",2018-03-07,"1940.01"
"5001",2018-03-08,"1940.60"
"5002",2018-03-09,"1942.16"
"5003",2018-03-12,"1942.73"
"5004",2018-03-13,"1941.90"
"5005",2018-03-14,"1939.87"
"5006",2018-03-15,"1938.41"
"5007",2018-03-16,"1938.47"
"5008",2018-03-19,"1936.19"
"5009",2018-03-20,"1935.07"
"5010",2018-03-21,"1935.57"
"5011",2018-03-22,"1933.39"
"5012",2018-03-23,"1931.08"
"5013",2018-03-26,"1931.30"
"5014",2018-03-27,"1933.36"
"5015",2018-03-28,"1932.16"
"5016",2018-03-29,"1933.24"
"5017",2018-03-30,"1933.24"
"5018",2018-04-02,"1931.50"
"5019",2018-04-03,"1931.86"
"5020",2018-04-04,"1932.41"
"5021",2018-04-05,"1938.05"
"5022",2018-04-06,"1938.86"
"5023",2018-04-09,"1941.20"
"5024",2018-04-10,"1946.45"
"5025",2018-04-11,"1947.94"
"5026",2018-04-12,"1951.02"
"5027",2018-04-13,"1954.24"
"5028",2018-04-16,"1957.46"
"5029",2018-04-17,"1960.59"
"5030",2018-04-18,"1961.43"
"5031",2018-04-19,"1954.63"
"5032",2018-04-20,"1953.16"
"5033",2018-04-23,"1950.19"
"5034",2018-04-24,"1945.81"
"5035",2018-04-25,"1940.87"
"5036",2018-04-26,"1944.52"
"5037",2018-04-27,"1945.51"
"5038",2018-04-30,"1945.82"
"5039",2018-05-01,"1943.78"
"5040",2018-05-02,"1945.42"
"5041",2018-05-03,"1943.30"
"5042",2018-05-04,"1944.24"
"5043",2018-05-07,"1946.78"
"5044",2018-05-08,"1946.57"
"5045",2018-05-09,"1947.05"
"5046",2018-05-10,"1948.77"
"5047",2018-05-11,"1949.67"
"5048",2018-05-14,"1951.05"
"5049",2018-05-15,"1948.00"
"5050",2018-05-16,"1947.38"
"5051",2018-05-17,"1947.03"
"5052",2018-05-18,"1945.93"
"5053",2018-05-21,"1946.66"
"5054",2018-05-22,"1947.44"
"5055",2018-05-23,"1945.93"
"5056",2018-05-24,"1946.39"
"5057",2018-05-25,"1945.72"
"5058",2018-05-29,"1941.80"
"5059",2018-05-30,"1943.79"
"5060",2018-05-31,"1945.28"
"5061",2018-06-01,"1946.99"
"5062",2018-06-04,"1949.45"
"5063",2018-06-05,"1951.18"
"5064",2018-06-06,"1953.06"
"5065",2018-06-07,"1955.51"
"5066",2018-06-08,"1955.51"
"5067",2018-06-11,"1957.89"
"5068",2018-06-12,"1959.73"
"5069",2018-06-13,"1961.88"
"5070",2018-06-14,"1963.87"
"5071",2018-06-15,"1964.29"
"5072",2018-06-18,"1964.29"
"5073",2018-06-19,"1962.69"
"5074",2018-06-20,"1964.33"
"5075",2018-06-21,"1963.37"
"5076",2018-06-22,"1963.49"
"5077",2018-06-25,"1961.16"
"5078",2018-06-26,"1959.95"
"5079",2018-06-27,"1957.85"
"5080",2018-06-28,"1952.13"
"5081",2018-06-29,"1953.09"
"5082",2018-07-02,"1948.51"
"5083",2018-07-03,"1950.40"
"5084",2018-07-05,"1951.40"
"5085",2018-07-06,"1953.33"
"5086",2018-07-09,"1957.67"
"5087",2018-07-10,"1960.52"
"5088",2018-07-11,"1959.22"
"5089",2018-07-12,"1961.54"
"5090",2018-07-13,"1963.00"
"5091",2018-07-16,"1963.35"
"5092",2018-07-17,"1963.56"
"5093",2018-07-18,"1964.45"
"5094",2018-07-19,"1964.51"
"5095",2018-07-20,"1964.70"
"5096",2018-07-23,"1965.77"
"5097",2018-07-24,"1967.40"
"5098",2018-07-25,"1968.01"
"5099",2018-07-26,"1970.18"
"5100",2018-07-27,"1971.04"
"5101",2018-07-30,"1972.41"
"5102",2018-07-31,"1974.40"
"5103",2018-08-01,"1974.99"
"5104",2018-08-02,"1975.45"
"5105",2018-08-03,"1977.59"
"5106",2018-08-06,"1979.74"
"5107",2018-08-07,"1982.41"
"5108",2018-08-08,"1982.59"
"5109",2018-08-09,"1982.45"
"5110",2018-08-10,"1979.96"
"5111",2018-08-13,"1979.41"
"5112",2018-08-14,"1979.87"
"5113",2018-08-15,"1977.83"
"5114",2018-08-16,"1979.50"
"5115",2018-08-17,"1980.33"
"5116",2018-08-20,"1982.34"
"5117",2018-08-21,"1984.15"
"5118",2018-08-22,"1986.14"
"5119",2018-08-23,"1986.55"
"5120",2018-08-24,"1987.43"
"5121",2018-08-27,"1989.36"
"5122",2018-08-28,"1989.85"
"5123",2018-08-29,"1989.98"
"5124",2018-08-30,"1989.32"
"5125",2018-08-31,"1988.96"
"5126",2018-09-03,"1988.96"
"5127",2018-09-04,"1989.14"
"5128",2018-09-05,"1987.29"
"5129",2018-09-06,"1987.11"
"5130",2018-09-07,"1986.28"
"5131",2018-09-10,"1988.11"
"5132",2018-09-11,"1989.31"
"5133",2018-09-12,"1991.72"
"5134",2018-09-13,"1994.47"
"5135",2018-09-14,"1995.28"
"5136",2018-09-17,"1996.28"
"5137",2018-09-18,"1997.30"
"5138",2018-09-19,"1996.61"
"5139",2018-09-20,"1996.37"
"5140",2018-09-21,"1996.64"
"5141",2018-09-24,"1996.43"
"5142",2018-09-25,"1995.94"
"5143",2018-09-26,"1997.12"
"5144",2018-09-27,"1998.20"
"5145",2018-09-28,"2000.04"
"5146",2018-10-01,"2003.87"
"5147",2018-10-02,"2004.71"
"5148",2018-10-03,"2004.36"
"5149",2018-10-04,"1995.13"
"5150",2018-10-05,"1991.31"
"5151",2018-10-09,"1986.14"
"5152",2018-10-10,"1979.22"
"5153",2018-10-11,"1979.25"
"5154",2018-10-12,"1982.23"
"5155",2018-10-15,"1984.08"
"5156",2018-10-16,"1987.23"
"5157",2018-10-17,"1986.77"
"5158",2018-10-18,"1982.11"
"5159",2018-10-19,"1981.20"
"5160",2018-10-22,"1981.43"
"5161",2018-10-23,"1974.82"
"5162",2018-10-24,"1975.77"
"5163",2018-10-25,"1972.41"
"5164",2018-10-26,"1967.28"
"5165",2018-10-29,"1967.85"
"5166",2018-10-30,"1963.94"
"5167",2018-10-31,"1968.07"
"5168",2018-11-01,"1969.71"
"5169",2018-11-02,"1971.69"
"5170",2018-11-05,"1973.21"
"5171",2018-11-06,"1975.01"
"5172",2018-11-07,"1980.27"
"5173",2018-11-08,"1981.27"
"5174",2018-11-09,"1973.92"
"5175",2018-11-13,"1966.07"
"5176",2018-11-14,"1958.78"
"5177",2018-11-15,"1951.67"
"5178",2018-11-16,"1948.39"
"5179",2018-11-19,"1946.50"
"5180",2018-11-20,"1940.96"
"5181",2018-11-21,"1945.50"
"5182",2018-11-23,"1942.68"
"5183",2018-11-26,"1945.27"
"5184",2018-11-27,"1942.31"
"5185",2018-11-28,"1948.73"
"5186",2018-11-29,"1950.58"
"5187",2018-11-30,"1951.14"
"5188",2018-12-03,"1959.51"
"5189",2018-12-04,"1956.30"
"5190",2018-12-06,"1944.49"
"5191",2018-12-07,"1948.32"
"5192",2018-12-10,"1944.24"
"5193",2018-12-11,"1947.61"
"5194",2018-12-12,"1952.79"
"5195",2018-12-13,"1953.50"
"5196",2018-12-14,"1950.56"
"5197",2018-12-17,"1946.08"
"5198",2018-12-18,"1937.74"
"5199",2018-12-19,"1932.69"
"5200",2018-12-20,"1907.94"
"5201",2018-12-21,"1904.43"
"5202",2018-12-24,"1898.08"
"5203",2018-12-26,"1896.40"
"5204",2018-12-27,"1899.56"
"5205",2018-12-28,"1906.39"
"5206",2018-12-31,"1909.36"
"5207",2019-01-02,"1910.52"
"5208",2019-01-03,"1912.37"
"5209",2019-01-04,"1932.54"
"5210",2019-01-07,"1947.64"
"5211",2019-01-08,"1957.67"
"5212",2019-01-09,"1967.12"
"5213",2019-01-10,"1967.82"
"5214",2019-01-11,"1969.14"
"5215",2019-01-14,"1966.92"
"5216",2019-01-15,"1969.30"
"5217",2019-01-16,"1975.25"
"5218",2019-01-17,"1976.59"
"5219",2019-01-18,"1982.64"
"5220",2019-01-22,"1979.83"
"5221",2019-01-23,"1978.93"
"5222",2019-01-24,"1977.95"
"5223",2019-01-25,"1982.43"
"5224",2019-01-28,"1980.75"
"5225",2019-01-29,"1982.36"
"5226",2019-01-30,"1986.64"
"5227",2019-01-31,"1995.67"
"5228",2019-02-01,"1998.17"
"5229",2019-02-04,"2000.41"
"5230",2019-02-05,"2007.31"
"5231",2019-02-06,"2009.56"
"5232",2019-02-07,"2003.43"
"5233",2019-02-08,"2001.50"
"5234",2019-02-11,"2002.92"
"5235",2019-02-12,"2008.21"
"5236",2019-02-13,"2009.41"
"5237",2019-02-14,"2009.56"
"5238",2019-02-15,"2012.74"
"5239",2019-02-19,"2014.94"
"5240",2019-02-20,"2017.43"
"5241",2019-02-21,"2018.25"
"5242",2019-02-22,"2019.77"
"5243",2019-02-25,"2023.04"
"5244",2019-02-26,"2025.31"
"5245",2019-02-27,"2027.24"
"5246",2019-02-28,"2028.86"
"5247",2019-03-01,"2029.65"
"5248",2019-03-04,"2030.26"
"5249",2019-03-05,"2029.03"
"5250",2019-03-06,"2027.38"
"5251",2019-03-07,"2025.40"
"5252",2019-03-08,"2020.39"
"5253",2019-03-11,"2023.90"
"5254",2019-03-12,"2027.68"
"5255",2019-03-13,"2032.09"
"5256",2019-03-14,"2033.79"
"5257",2019-03-15,"2035.21"
"5258",2019-03-18,"2036.45"
"5259",2019-03-19,"2038.17"
"5260",2019-03-20,"2039.43"
"5261",2019-03-21,"2042.93"
"5262",2019-03-22,"2040.89"
"5263",2019-03-25,"2039.26"
"5264",2019-03-26,"2042.02"
"5265",2019-03-27,"2042.86"
"5266",2019-03-28,"2043.71"
"5267",2019-03-29,"2047.94"
"5268",2019-04-01,"2051.76"
"5269",2019-04-02,"2052.31"
"5270",2019-04-03,"2054.84"
"5271",2019-04-04,"2055.24"
"5272",2019-04-05,"2058.15"
"5273",2019-04-08,"2059.92"
"5274",2019-04-09,"2060.86"
"5275",2019-04-10,"2062.55"
"5276",2019-04-11,"2066.13"
"5277",2019-04-12,"2069.82"
"5278",2019-04-15,"2071.12"
"5279",2019-04-16,"2072.22"
"5280",2019-04-17,"2071.16"
"5281",2019-04-18,"2070.44"
"5282",2019-04-22,"2070.49"
"5283",2019-04-23,"2072.81"
"5284",2019-04-24,"2074.32"
"5285",2019-04-25,"2073.91"
"5286",2019-04-26,"2074.66"
"5287",2019-04-29,"2076.50"
"5288",2019-04-30,"2077.06"
"5289",2019-05-01,"2078.09"
"5290",2019-05-02,"2075.39"
"5291",2019-05-03,"2077.39"
"5292",2019-05-06,"2076.00"
"5293",2019-05-07,"2073.20"
"5294",2019-05-08,"2072.74"
"5295",2019-05-09,"2068.11"
"5296",2019-05-10,"2066.82"
"5297",2019-05-13,"2059.93"
"5298",2019-05-14,"2062.24"
"5299",2019-05-15,"2061.36"
"5300",2019-05-16,"2065.28"
"5301",2019-05-17,"2065.38"
"5302",2019-05-20,"2066.42"
"5303",2019-05-21,"2068.22"
"5304",2019-05-22,"2067.91"
"5305",2019-05-23,"2062.80"
"5306",2019-05-24,"2063.41"
"5307",NA,""
"5308",NA,""
"5309",NA,""
"5310",NA,""
"5311",NA,""
"5312",NA,""
"5313",NA,""
"5314",NA,""
"5315",NA,""
"5316",NA,""
"5317",NA,""
"5318",NA,""
"5319",NA,""
"5320",NA,""
"5321",NA,""
"5322",NA,""
"5323",NA,""
"5324",NA,""
"5325",NA,""
"5326",NA,""
"5327",NA,""
"5328",NA,""
"5329",NA,""
"5330",NA,""
"5331",NA,""
"5332",NA,""
"5333",NA,""
"5334",NA,""
"5335",NA,""
"5336",NA,""
"5337",NA,""
"5338",NA,""
"5339",NA,""
"5340",NA,""
"5341",NA,""
"5342",NA,""
"5343",NA,""
"5344",NA,""
"5345",NA,""
"5346",NA,""
"5347",NA,""
"5348",NA,""
"5349",NA,""
"5350",NA,""
"5351",NA,""
"5352",NA,""
"5353",NA,""
"5354",NA,""
"5355",NA,""
"5356",NA,""
"5357",NA,""
"5358",NA,""
"5359",NA,""
"5360",NA,""
"5361",NA,""
"5362",NA,""
"5363",NA,""
"5364",NA,""
"5365",NA,""
"5366",NA,""
"5367",NA,""
"5368",NA,""
"5369",NA,""
"5370",NA,""
"5371",NA,""
"5372",NA,""
"5373",NA,""
"5374",NA,""
"5375",NA,""
"5376",NA,""
"5377",NA,""
"5378",NA,""
"5379",NA,""
"5380",NA,""
"5381",NA,""
"5382",NA,""
"5383",NA,""
"5384",NA,""
"5385",NA,""
"5386",NA,""
"5387",NA,""
"5388",NA,""
"5389",NA,""
"5390",NA,""
"5391",NA,""
"5392",NA,""
"5393",NA,""
"5394",NA,""
"5395",NA,""
"5396",NA,""
"5397",NA,""
"5398",NA,""
"5399",NA,""
"5400",NA,""
"5401",NA,""
"5402",NA,""
"5403",NA,""
"5404",NA,""
"5405",NA,""
"5406",NA,""
"5407",NA,""
"5408",NA,""
"5409",NA,""
"5410",NA,""
"5411",NA,""
"5412",NA,""
"5413",NA,""
"5414",NA,""
"5415",NA,""
"5416",NA,""
"5417",NA,""
"5418",NA,""
"5419",NA,""
"5420",NA,""
"5421",NA,""
"5422",NA,""
"5423",NA,""
"5424",NA,""
"5425",NA,""
"5426",NA,""
"5427",NA,""
"5428",NA,""
"5429",NA,""
"5430",NA,""
"5431",NA,""
"5432",NA,""
"5433",NA,""
