"","Date","LUATTRUU.Index"
"3498",2007-12-12,"1580.34"
"3499",2007-12-13,"1573.58"
"3500",2007-12-14,"1568.32"
"3501",2007-12-17,"1572.45"
"3502",2007-12-18,"1578.74"
"3503",2007-12-19,"1582.48"
"3504",2007-12-20,"1586.91"
"3505",2007-12-21,"1575.95"
"3506",2007-12-24,"1572.65"
"3507",2007-12-26,"1567.51"
"3508",2007-12-27,"1573.81"
"3509",2007-12-28,"1582.17"
"3510",2007-12-31,"1587.45"
"3511",2008-01-02,"1599.70"
"3512",2008-01-03,"1599.63"
"3513",2008-01-04,"1604.45"
"3514",2008-01-07,"1606.11"
"3515",2008-01-08,"1605.75"
"3516",2008-01-09,"1610.17"
"3517",2008-01-10,"1603.01"
"3518",2008-01-11,"1609.62"
"3519",2008-01-14,"1611.40"
"3520",2008-01-15,"1617.85"
"3521",2008-01-16,"1617.35"
"3522",2008-01-17,"1623.52"
"3523",2008-01-18,"1623.80"
"3524",2008-01-22,"1638.32"
"3525",2008-01-23,"1642.98"
"3526",2008-01-24,"1625.15"
"3527",2008-01-25,"1630.04"
"3528",2008-01-28,"1630.70"
"3529",2008-01-29,"1625.59"
"3530",2008-01-30,"1620.01"
"3531",2008-01-31,"1627.75"
"3532",2008-02-01,"1632.25"
"3533",2008-02-04,"1629.88"
"3534",2008-02-05,"1635.71"
"3535",2008-02-06,"1634.06"
"3536",2008-02-07,"1625.49"
"3537",2008-02-08,"1631.32"
"3538",2008-02-11,"1634.88"
"3539",2008-02-12,"1630.11"
"3540",2008-02-13,"1629.91"
"3541",2008-02-14,"1621.73"
"3542",2008-02-15,"1624.17"
"3543",2008-02-19,"1616.85"
"3544",2008-02-20,"1613.50"
"3545",2008-02-21,"1624.56"
"3546",2008-02-22,"1624.11"
"3547",2008-02-25,"1615.51"
"3548",2008-02-26,"1618.59"
"3549",2008-02-27,"1620.17"
"3550",2008-02-28,"1630.74"
"3551",2008-02-29,"1646.30"
"3552",2008-03-03,"1646.94"
"3553",2008-03-04,"1644.15"
"3554",2008-03-05,"1635.84"
"3555",2008-03-06,"1641.34"
"3556",2008-03-07,"1646.27"
"3557",2008-03-10,"1654.73"
"3558",2008-03-11,"1640.20"
"3559",2008-03-12,"1650.74"
"3560",2008-03-13,"1648.59"
"3561",2008-03-14,"1660.72"
"3562",2008-03-17,"1669.27"
"3563",2008-03-18,"1658.09"
"3564",2008-03-19,"1665.78"
"3565",2008-03-20,"1668.21"
"3566",2008-03-24,"1651.14"
"3567",2008-03-25,"1652.52"
"3568",2008-03-26,"1653.07"
"3569",2008-03-27,"1650.02"
"3570",2008-03-28,"1653.95"
"3571",2008-03-31,"1657.72"
"3572",2008-04-01,"1647.22"
"3573",2008-04-02,"1643.31"
"3574",2008-04-03,"1642.44"
"3575",2008-04-04,"1651.29"
"3576",2008-04-07,"1644.79"
"3577",2008-04-08,"1645.31"
"3578",2008-04-09,"1654.07"
"3579",2008-04-10,"1649.18"
"3580",2008-04-11,"1654.53"
"3581",2008-04-14,"1652.72"
"3582",2008-04-15,"1646.85"
"3583",2008-04-16,"1636.18"
"3584",2008-04-17,"1632.11"
"3585",2008-04-18,"1629.77"
"3586",2008-04-21,"1632.96"
"3587",2008-04-22,"1632.00"
"3588",2008-04-23,"1631.48"
"3589",2008-04-24,"1622.67"
"3590",2008-04-25,"1619.54"
"3591",2008-04-28,"1622.89"
"3592",2008-04-29,"1624.25"
"3593",2008-04-30,"1629.23"
"3594",2008-05-01,"1629.09"
"3595",2008-05-02,"1621.77"
"3596",2008-05-05,"1622.63"
"3597",2008-05-06,"1619.89"
"3598",2008-05-07,"1622.59"
"3599",2008-05-08,"1629.37"
"3600",2008-05-09,"1632.24"
"3601",2008-05-12,"1631.52"
"3602",2008-05-13,"1619.75"
"3603",2008-05-14,"1616.52"
"3604",2008-05-15,"1623.87"
"3605",2008-05-16,"1623.54"
"3606",2008-05-19,"1625.64"
"3607",2008-05-20,"1631.22"
"3608",2008-05-21,"1627.12"
"3609",2008-05-22,"1618.56"
"3610",2008-05-23,"1625.82"
"3611",2008-05-27,"1618.90"
"3612",2008-05-28,"1611.94"
"3613",2008-05-29,"1606.71"
"3614",2008-05-30,"1610.21"
"3615",2008-06-02,"1617.12"
"3616",2008-06-03,"1623.91"
"3617",2008-06-04,"1620.69"
"3618",2008-06-05,"1614.69"
"3619",2008-06-06,"1621.92"
"3620",2008-06-09,"1614.36"
"3621",2008-06-10,"1604.50"
"3622",2008-06-11,"1607.56"
"3623",2008-06-12,"1596.80"
"3624",2008-06-13,"1592.94"
"3625",2008-06-16,"1594.90"
"3626",2008-06-17,"1597.38"
"3627",2008-06-18,"1603.67"
"3628",2008-06-19,"1599.27"
"3629",2008-06-20,"1605.69"
"3630",2008-06-23,"1603.07"
"3631",2008-06-24,"1609.24"
"3632",2008-06-25,"1609.30"
"3633",2008-06-26,"1617.88"
"3634",2008-06-27,"1621.51"
"3635",2008-06-30,"1622.86"
"3636",2008-07-01,"1622.35"
"3637",2008-07-02,"1626.11"
"3638",2008-07-03,"1626.34"
"3639",2008-07-07,"1630.65"
"3640",2008-07-08,"1634.31"
"3641",2008-07-09,"1637.96"
"3642",2008-07-10,"1639.00"
"3643",2008-07-11,"1627.24"
"3644",2008-07-14,"1634.05"
"3645",2008-07-15,"1637.44"
"3646",2008-07-16,"1630.72"
"3647",2008-07-17,"1622.21"
"3648",2008-07-18,"1618.82"
"3649",2008-07-21,"1619.87"
"3650",2008-07-22,"1617.16"
"3651",2008-07-23,"1612.46"
"3652",2008-07-24,"1624.02"
"3653",2008-07-25,"1616.96"
"3654",2008-07-28,"1625.83"
"3655",2008-07-29,"1623.88"
"3656",2008-07-30,"1623.32"
"3657",2008-07-31,"1629.72"
"3658",2008-08-01,"1632.42"
"3659",2008-08-04,"1631.15"
"3660",2008-08-05,"1628.99"
"3661",2008-08-06,"1625.69"
"3662",2008-08-07,"1636.85"
"3663",2008-08-08,"1635.04"
"3664",2008-08-11,"1630.99"
"3665",2008-08-12,"1638.65"
"3666",2008-08-13,"1635.80"
"3667",2008-08-14,"1640.54"
"3668",2008-08-15,"1643.96"
"3669",2008-08-18,"1647.77"
"3670",2008-08-19,"1646.65"
"3671",2008-08-20,"1650.64"
"3672",2008-08-21,"1647.19"
"3673",2008-08-22,"1644.41"
"3674",2008-08-25,"1651.48"
"3675",2008-08-26,"1651.52"
"3676",2008-08-27,"1653.28"
"3677",2008-08-28,"1651.54"
"3678",2008-08-29,"1650.08"
"3679",2008-09-02,"1657.15"
"3680",2008-09-03,"1661.14"
"3681",2008-09-04,"1665.32"
"3682",2008-09-05,"1663.50"
"3683",2008-09-08,"1662.68"
"3684",2008-09-09,"1669.18"
"3685",2008-09-10,"1666.14"
"3686",2008-09-11,"1668.31"
"3687",2008-09-12,"1660.21"
"3688",2008-09-15,"1685.00"
"3689",2008-09-16,"1682.89"
"3690",2008-09-17,"1692.07"
"3691",2008-09-18,"1690.83"
"3692",2008-09-19,"1658.61"
"3693",2008-09-22,"1654.85"
"3694",2008-09-23,"1654.62"
"3695",2008-09-24,"1662.32"
"3696",2008-09-25,"1654.52"
"3697",2008-09-26,"1658.98"
"3698",2008-09-29,"1680.08"
"3699",2008-09-30,"1660.18"
"3700",2008-10-01,"1667.89"
"3701",2008-10-02,"1679.20"
"3702",2008-10-03,"1679.89"
"3703",2008-10-06,"1700.65"
"3704",2008-10-07,"1693.10"
"3705",2008-10-08,"1676.11"
"3706",2008-10-09,"1665.96"
"3707",2008-10-10,"1667.66"
"3708",2008-10-14,"1654.58"
"3709",2008-10-15,"1656.37"
"3710",2008-10-16,"1660.46"
"3711",2008-10-17,"1656.96"
"3712",2008-10-20,"1659.83"
"3713",2008-10-21,"1673.57"
"3714",2008-10-22,"1679.07"
"3715",2008-10-23,"1686.38"
"3716",2008-10-24,"1676.57"
"3717",2008-10-27,"1674.73"
"3718",2008-10-28,"1668.75"
"3719",2008-10-29,"1665.40"
"3720",2008-10-30,"1661.52"
"3721",2008-10-31,"1658.35"
"3722",2008-11-03,"1665.53"
"3723",2008-11-04,"1676.81"
"3724",2008-11-05,"1681.87"
"3725",2008-11-06,"1682.11"
"3726",2008-11-07,"1677.15"
"3727",2008-11-10,"1682.46"
"3728",2008-11-12,"1690.31"
"3729",2008-11-13,"1685.34"
"3730",2008-11-14,"1691.32"
"3731",2008-11-17,"1695.83"
"3732",2008-11-18,"1705.47"
"3733",2008-11-19,"1715.91"
"3734",2008-11-20,"1734.09"
"3735",2008-11-21,"1731.83"
"3736",2008-11-24,"1719.28"
"3737",2008-11-25,"1734.67"
"3738",2008-11-26,"1740.26"
"3739",2008-11-28,"1746.36"
"3740",2008-12-01,"1766.36"
"3741",2008-12-02,"1769.35"
"3742",2008-12-03,"1772.44"
"3743",2008-12-04,"1781.06"
"3744",2008-12-05,"1771.57"
"3745",2008-12-08,"1767.48"
"3746",2008-12-09,"1775.32"
"3747",2008-12-10,"1773.66"
"3748",2008-12-11,"1778.84"
"3749",2008-12-12,"1781.90"
"3750",2008-12-15,"1787.05"
"3751",2008-12-16,"1801.48"
"3752",2008-12-17,"1811.98"
"3753",2008-12-18,"1822.67"
"3754",2008-12-19,"1817.32"
"3755",2008-12-22,"1814.63"
"3756",2008-12-23,"1813.13"
"3757",2008-12-24,"1810.55"
"3758",2008-12-26,"1814.78"
"3759",2008-12-29,"1817.73"
"3760",2008-12-30,"1819.12"
"3761",2008-12-31,"1805.52"
"3762",2009-01-02,"1790.07"
"3763",2009-01-05,"1784.01"
"3764",2009-01-06,"1782.41"
"3765",2009-01-07,"1783.96"
"3766",2009-01-08,"1787.56"
"3767",2009-01-09,"1790.32"
"3768",2009-01-12,"1798.94"
"3769",2009-01-13,"1798.31"
"3770",2009-01-14,"1806.75"
"3771",2009-01-15,"1807.04"
"3772",2009-01-16,"1799.94"
"3773",2009-01-20,"1796.95"
"3774",2009-01-21,"1779.81"
"3775",2009-01-22,"1774.74"
"3776",2009-01-23,"1770.78"
"3777",2009-01-26,"1768.15"
"3778",2009-01-27,"1778.65"
"3779",2009-01-28,"1766.14"
"3780",2009-01-29,"1754.98"
"3781",2009-01-30,"1752.87"
"3782",2009-02-02,"1764.27"
"3783",2009-02-03,"1753.61"
"3784",2009-02-04,"1749.14"
"3785",2009-02-05,"1751.57"
"3786",2009-02-06,"1745.99"
"3787",2009-02-09,"1743.57"
"3788",2009-02-10,"1759.51"
"3789",2009-02-11,"1764.12"
"3790",2009-02-12,"1767.59"
"3791",2009-02-13,"1752.37"
"3792",2009-02-17,"1770.50"
"3793",2009-02-18,"1763.40"
"3794",2009-02-19,"1752.39"
"3795",2009-02-20,"1760.27"
"3796",2009-02-23,"1760.32"
"3797",2009-02-24,"1758.85"
"3798",2009-02-25,"1747.53"
"3799",2009-02-26,"1745.53"
"3800",2009-02-27,"1743.65"
"3801",2009-03-02,"1755.04"
"3802",2009-03-03,"1752.00"
"3803",2009-03-04,"1746.53"
"3804",2009-03-05,"1762.86"
"3805",2009-03-06,"1761.31"
"3806",2009-03-09,"1755.72"
"3807",2009-03-10,"1747.45"
"3808",2009-03-11,"1752.67"
"3809",2009-03-12,"1756.01"
"3810",2009-03-13,"1756.90"
"3811",2009-03-16,"1751.88"
"3812",2009-03-17,"1747.35"
"3813",2009-03-18,"1784.33"
"3814",2009-03-19,"1780.14"
"3815",2009-03-20,"1778.60"
"3816",2009-03-23,"1775.91"
"3817",2009-03-24,"1777.72"
"3818",2009-03-25,"1768.82"
"3819",2009-03-26,"1774.06"
"3820",2009-03-27,"1773.22"
"3821",2009-03-30,"1777.83"
"3822",2009-03-31,"1781.64"
"3823",2009-04-01,"1785.39"
"3824",2009-04-02,"1776.83"
"3825",2009-04-03,"1763.06"
"3826",2009-04-06,"1760.53"
"3827",2009-04-07,"1763.77"
"3828",2009-04-08,"1768.21"
"3829",2009-04-09,"1761.49"
"3830",2009-04-13,"1769.81"
"3831",2009-04-14,"1774.26"
"3832",2009-04-15,"1775.90"
"3833",2009-04-16,"1769.91"
"3834",2009-04-17,"1760.76"
"3835",2009-04-20,"1769.34"
"3836",2009-04-21,"1764.14"
"3837",2009-04-22,"1758.57"
"3838",2009-04-23,"1761.65"
"3839",2009-04-24,"1756.20"
"3840",2009-04-27,"1763.24"
"3841",2009-04-28,"1755.68"
"3842",2009-04-29,"1749.97"
"3843",2009-04-30,"1749.14"
"3844",2009-05-01,"1746.58"
"3845",2009-05-04,"1747.95"
"3846",2009-05-05,"1747.84"
"3847",2009-05-06,"1747.94"
"3848",2009-05-07,"1737.95"
"3849",2009-05-08,"1738.15"
"3850",2009-05-11,"1747.94"
"3851",2009-05-12,"1749.18"
"3852",2009-05-13,"1754.80"
"3853",2009-05-14,"1755.42"
"3854",2009-05-15,"1753.90"
"3855",2009-05-18,"1746.59"
"3856",2009-05-19,"1744.81"
"3857",2009-05-20,"1749.79"
"3858",2009-05-21,"1739.16"
"3859",2009-05-22,"1732.66"
"3860",2009-05-26,"1728.90"
"3861",2009-05-27,"1716.58"
"3862",2009-05-28,"1717.54"
"3863",2009-05-29,"1731.49"
"3864",2009-06-01,"1713.96"
"3865",2009-06-02,"1718.42"
"3866",2009-06-03,"1724.46"
"3867",2009-06-04,"1713.05"
"3868",2009-06-05,"1696.43"
"3869",2009-06-08,"1693.90"
"3870",2009-06-09,"1697.76"
"3871",2009-06-10,"1692.01"
"3872",2009-06-11,"1697.74"
"3873",2009-06-12,"1702.94"
"3874",2009-06-15,"1709.21"
"3875",2009-06-16,"1712.39"
"3876",2009-06-17,"1715.33"
"3877",2009-06-18,"1701.27"
"3878",2009-06-19,"1705.61"
"3879",2009-06-22,"1714.56"
"3880",2009-06-23,"1718.28"
"3881",2009-06-24,"1714.85"
"3882",2009-06-25,"1725.57"
"3883",2009-06-26,"1728.87"
"3884",2009-06-29,"1729.54"
"3885",2009-06-30,"1727.82"
"3886",2009-07-01,"1728.17"
"3887",2009-07-02,"1733.62"
"3888",2009-07-06,"1734.55"
"3889",2009-07-07,"1737.58"
"3890",2009-07-08,"1750.31"
"3891",2009-07-09,"1740.15"
"3892",2009-07-10,"1749.22"
"3893",2009-07-13,"1746.16"
"3894",2009-07-14,"1738.48"
"3895",2009-07-15,"1726.13"
"3896",2009-07-16,"1729.84"
"3897",2009-07-17,"1723.50"
"3898",2009-07-20,"1729.95"
"3899",2009-07-21,"1738.21"
"3900",2009-07-22,"1731.85"
"3901",2009-07-23,"1719.52"
"3902",2009-07-24,"1722.76"
"3903",2009-07-27,"1719.70"
"3904",2009-07-28,"1720.41"
"3905",2009-07-29,"1720.64"
"3906",2009-07-30,"1722.76"
"3907",2009-07-31,"1735.05"
"3908",2009-08-03,"1724.35"
"3909",2009-08-04,"1721.74"
"3910",2009-08-05,"1715.98"
"3911",2009-08-06,"1718.55"
"3912",2009-08-07,"1709.84"
"3913",2009-08-10,"1717.79"
"3914",2009-08-11,"1722.96"
"3915",2009-08-12,"1722.60"
"3916",2009-08-13,"1731.32"
"3917",2009-08-14,"1734.70"
"3918",2009-08-17,"1740.87"
"3919",2009-08-18,"1737.97"
"3920",2009-08-19,"1743.11"
"3921",2009-08-20,"1745.03"
"3922",2009-08-21,"1734.42"
"3923",2009-08-24,"1740.67"
"3924",2009-08-25,"1744.05"
"3925",2009-08-26,"1745.79"
"3926",2009-08-27,"1744.22"
"3927",2009-08-28,"1745.68"
"3928",2009-08-31,"1750.50"
"3929",2009-09-01,"1753.56"
"3930",2009-09-02,"1760.02"
"3931",2009-09-03,"1757.59"
"3932",2009-09-04,"1749.02"
"3933",2009-09-08,"1747.67"
"3934",2009-09-09,"1747.03"
"3935",2009-09-10,"1758.38"
"3936",2009-09-11,"1758.20"
"3937",2009-09-14,"1753.95"
"3938",2009-09-15,"1750.31"
"3939",2009-09-16,"1747.84"
"3940",2009-09-17,"1754.24"
"3941",2009-09-18,"1747.99"
"3942",2009-09-21,"1747.73"
"3943",2009-09-22,"1750.62"
"3944",2009-09-23,"1754.58"
"3945",2009-09-24,"1757.02"
"3946",2009-09-25,"1759.95"
"3947",2009-09-28,"1763.25"
"3948",2009-09-29,"1763.93"
"3949",2009-09-30,"1764.12"
"3950",2009-10-01,"1773.88"
"3951",2009-10-02,"1771.58"
"3952",2009-10-05,"1771.47"
"3953",2009-10-06,"1769.26"
"3954",2009-10-07,"1775.86"
"3955",2009-10-08,"1768.98"
"3956",2009-10-09,"1757.82"
"3957",2009-10-13,"1765.59"
"3958",2009-10-14,"1756.86"
"3959",2009-10-15,"1752.92"
"3960",2009-10-16,"1757.06"
"3961",2009-10-19,"1758.90"
"3962",2009-10-20,"1764.29"
"3963",2009-10-21,"1757.67"
"3964",2009-10-22,"1757.32"
"3965",2009-10-23,"1752.64"
"3966",2009-10-26,"1746.97"
"3967",2009-10-27,"1755.94"
"3968",2009-10-28,"1760.38"
"3969",2009-10-29,"1753.15"
"3970",2009-10-30,"1763.26"
"3971",2009-11-02,"1761.46"
"3972",2009-11-03,"1757.70"
"3973",2009-11-04,"1753.00"
"3974",2009-11-05,"1755.46"
"3975",2009-11-06,"1758.24"
"3976",2009-11-09,"1759.08"
"3977",2009-11-10,"1759.09"
"3978",2009-11-12,"1762.57"
"3979",2009-11-13,"1763.90"
"3980",2009-11-16,"1772.44"
"3981",2009-11-17,"1773.39"
"3982",2009-11-18,"1770.41"
"3983",2009-11-19,"1772.91"
"3984",2009-11-20,"1772.14"
"3985",2009-11-23,"1772.39"
"3986",2009-11-24,"1777.01"
"3987",2009-11-25,"1779.70"
"3988",2009-11-27,"1785.70"
"3989",2009-11-30,"1787.81"
"3990",2009-12-01,"1782.92"
"3991",2009-12-02,"1779.31"
"3992",2009-12-03,"1775.11"
"3993",2009-12-04,"1765.48"
"3994",2009-12-07,"1769.89"
"3995",2009-12-08,"1774.82"
"3996",2009-12-09,"1772.78"
"3997",2009-12-10,"1767.82"
"3998",2009-12-11,"1763.78"
"3999",2009-12-14,"1762.84"
"4000",2009-12-15,"1758.27"
"4001",2009-12-16,"1759.38"
"4002",2009-12-17,"1769.27"
"4003",2009-12-18,"1764.39"
"4004",2009-12-21,"1754.73"
"4005",2009-12-22,"1750.42"
"4006",2009-12-23,"1749.29"
"4007",2009-12-24,"1743.94"
"4008",2009-12-28,"1741.24"
"4009",2009-12-29,"1743.51"
"4010",2009-12-30,"1746.00"
"4011",2009-12-31,"1741.11"
"4012",2010-01-04,"1742.60"
"4013",2010-01-05,"1749.88"
"4014",2010-01-06,"1746.49"
"4015",2010-01-07,"1745.02"
"4016",2010-01-08,"1747.09"
"4017",2010-01-11,"1746.99"
"4018",2010-01-12,"1754.89"
"4019",2010-01-13,"1749.61"
"4020",2010-01-14,"1754.59"
"4021",2010-01-15,"1759.31"
"4022",2010-01-19,"1757.35"
"4023",2010-01-20,"1761.39"
"4024",2010-01-21,"1765.65"
"4025",2010-01-22,"1766.91"
"4026",2010-01-25,"1764.72"
"4027",2010-01-26,"1764.68"
"4028",2010-01-27,"1763.53"
"4029",2010-01-28,"1763.82"
"4030",2010-01-29,"1768.63"
"4031",2010-02-01,"1765.12"
"4032",2010-02-02,"1766.69"
"4033",2010-02-03,"1761.54"
"4034",2010-02-04,"1769.81"
"4035",2010-02-05,"1775.86"
"4036",2010-02-08,"1772.53"
"4037",2010-02-09,"1768.83"
"4038",2010-02-10,"1763.62"
"4039",2010-02-11,"1762.03"
"4040",2010-02-12,"1765.15"
"4041",2010-02-16,"1767.98"
"4042",2010-02-17,"1761.08"
"4043",2010-02-18,"1756.86"
"4044",2010-02-19,"1757.57"
"4045",2010-02-22,"1757.53"
"4046",2010-02-23,"1765.99"
"4047",2010-02-24,"1765.81"
"4048",2010-02-25,"1770.92"
"4049",2010-02-26,"1775.62"
"4050",2010-03-01,"1774.59"
"4051",2010-03-02,"1774.55"
"4052",2010-03-03,"1774.04"
"4053",2010-03-04,"1774.73"
"4054",2010-03-05,"1768.50"
"4055",2010-03-08,"1767.10"
"4056",2010-03-09,"1768.05"
"4057",2010-03-10,"1766.08"
"4058",2010-03-11,"1765.64"
"4059",2010-03-12,"1766.30"
"4060",2010-03-15,"1767.17"
"4061",2010-03-16,"1771.86"
"4062",2010-03-17,"1772.00"
"4063",2010-03-18,"1769.30"
"4064",2010-03-19,"1767.72"
"4065",2010-03-22,"1770.41"
"4066",2010-03-23,"1769.64"
"4067",2010-03-24,"1757.54"
"4068",2010-03-25,"1752.95"
"4069",2010-03-26,"1756.61"
"4070",2010-03-29,"1757.10"
"4071",2010-03-30,"1756.89"
"4072",2010-03-31,"1760.58"
"4073",2010-04-01,"1758.72"
"4074",2010-04-02,"1751.50"
"4075",2010-04-05,"1747.23"
"4076",2010-04-06,"1749.00"
"4077",2010-04-07,"1757.95"
"4078",2010-04-08,"1756.28"
"4079",2010-04-09,"1756.88"
"4080",2010-04-12,"1761.11"
"4081",2010-04-13,"1763.79"
"4082",2010-04-14,"1760.45"
"4083",2010-04-15,"1761.83"
"4084",2010-04-16,"1768.55"
"4085",2010-04-19,"1765.58"
"4086",2010-04-20,"1765.72"
"4087",2010-04-21,"1770.39"
"4088",2010-04-22,"1767.49"
"4089",2010-04-23,"1763.62"
"4090",2010-04-26,"1764.56"
"4091",2010-04-27,"1775.52"
"4092",2010-04-28,"1768.93"
"4093",2010-04-29,"1773.52"
"4094",2010-04-30,"1779.03"
"4095",2010-05-03,"1775.67"
"4096",2010-05-04,"1783.64"
"4097",2010-05-05,"1789.23"
"4098",2010-05-06,"1804.54"
"4099",2010-05-07,"1798.80"
"4100",2010-05-10,"1790.94"
"4101",2010-05-11,"1791.02"
"4102",2010-05-12,"1788.47"
"4103",2010-05-13,"1789.45"
"4104",2010-05-14,"1800.28"
"4105",2010-05-17,"1798.17"
"4106",2010-05-18,"1805.99"
"4107",2010-05-19,"1806.04"
"4108",2010-05-20,"1813.91"
"4109",2010-05-21,"1817.66"
"4110",2010-05-24,"1815.40"
"4111",2010-05-25,"1819.66"
"4112",2010-05-26,"1813.53"
"4113",2010-05-27,"1804.24"
"4114",2010-05-28,"1809.46"
"4115",2010-05-31,"1809.46"
"4116",2010-06-01,"1810.21"
"4117",2010-06-02,"1807.11"
"4118",2010-06-03,"1804.33"
"4119",2010-06-04,"1820.16"
"4120",2010-06-07,"1820.57"
"4121",2010-06-08,"1822.21"
"4122",2010-06-09,"1820.72"
"4123",2010-06-10,"1810.05"
"4124",2010-06-11,"1819.29"
"4125",2010-06-14,"1814.68"
"4126",2010-06-15,"1812.43"
"4127",2010-06-16,"1814.87"
"4128",2010-06-17,"1822.11"
"4129",2010-06-18,"1819.36"
"4130",2010-06-21,"1818.40"
"4131",2010-06-22,"1824.67"
"4132",2010-06-23,"1829.30"
"4133",2010-06-24,"1828.39"
"4134",2010-06-25,"1830.12"
"4135",2010-06-28,"1836.90"
"4136",2010-06-29,"1841.92"
"4137",2010-06-30,"1843.06"
"4138",2010-07-01,"1844.68"
"4139",2010-07-02,"1840.52"
"4140",2010-07-06,"1845.68"
"4141",2010-07-07,"1842.20"
"4142",2010-07-08,"1839.31"
"4143",2010-07-09,"1836.17"
"4144",2010-07-12,"1837.23"
"4145",2010-07-13,"1831.92"
"4146",2010-07-14,"1838.65"
"4147",2010-07-15,"1844.95"
"4148",2010-07-16,"1848.26"
"4149",2010-07-19,"1846.62"
"4150",2010-07-20,"1849.29"
"4151",2010-07-21,"1853.45"
"4152",2010-07-22,"1850.24"
"4153",2010-07-23,"1844.73"
"4154",2010-07-26,"1844.93"
"4155",2010-07-27,"1840.01"
"4156",2010-07-28,"1844.74"
"4157",2010-07-29,"1846.35"
"4158",2010-07-30,"1855.63"
"4159",2010-08-02,"1850.41"
"4160",2010-08-03,"1855.89"
"4161",2010-08-04,"1851.98"
"4162",2010-08-05,"1854.89"
"4163",2010-08-06,"1861.55"
"4164",2010-08-09,"1860.87"
"4165",2010-08-10,"1863.40"
"4166",2010-08-11,"1871.34"
"4167",2010-08-12,"1868.99"
"4168",2010-08-13,"1872.21"
"4169",2010-08-16,"1882.64"
"4170",2010-08-17,"1877.44"
"4171",2010-08-18,"1878.28"
"4172",2010-08-19,"1883.70"
"4173",2010-08-20,"1880.52"
"4174",2010-08-23,"1881.78"
"4175",2010-08-24,"1890.68"
"4176",2010-08-25,"1886.85"
"4177",2010-08-26,"1890.35"
"4178",2010-08-27,"1877.28"
"4179",2010-08-30,"1887.33"
"4180",2010-08-31,"1892.89"
"4181",2010-09-01,"1883.42"
"4182",2010-09-02,"1879.87"
"4183",2010-09-03,"1873.79"
"4184",2010-09-07,"1883.25"
"4185",2010-09-08,"1878.68"
"4186",2010-09-09,"1868.44"
"4187",2010-09-10,"1865.85"
"4188",2010-09-13,"1871.34"
"4189",2010-09-14,"1877.92"
"4190",2010-09-15,"1873.70"
"4191",2010-09-16,"1870.76"
"4192",2010-09-17,"1872.33"
"4193",2010-09-20,"1875.72"
"4194",2010-09-21,"1885.36"
"4195",2010-09-22,"1887.90"
"4196",2010-09-23,"1887.99"
"4197",2010-09-24,"1883.25"
"4198",2010-09-27,"1891.65"
"4199",2010-09-28,"1896.89"
"4200",2010-09-29,"1893.14"
"4201",2010-09-30,"1893.29"
"4202",2010-10-01,"1892.32"
"4203",2010-10-04,"1896.01"
"4204",2010-10-05,"1896.53"
"4205",2010-10-06,"1902.27"
"4206",2010-10-07,"1901.97"
"4207",2010-10-08,"1902.57"
"4208",2010-10-12,"1899.30"
"4209",2010-10-13,"1898.76"
"4210",2010-10-14,"1893.10"
"4211",2010-10-15,"1887.67"
"4212",2010-10-18,"1895.01"
"4213",2010-10-19,"1896.85"
"4214",2010-10-20,"1897.71"
"4215",2010-10-21,"1893.50"
"4216",2010-10-22,"1892.23"
"4217",2010-10-25,"1893.03"
"4218",2010-10-26,"1885.32"
"4219",2010-10-27,"1880.09"
"4220",2010-10-28,"1884.72"
"4221",2010-10-29,"1890.30"
"4222",2010-11-01,"1889.98"
"4223",2010-11-02,"1893.87"
"4224",2010-11-03,"1890.59"
"4225",2010-11-04,"1899.35"
"4226",2010-11-05,"1893.58"
"4227",2010-11-08,"1891.70"
"4228",2010-11-09,"1881.66"
"4229",2010-11-10,"1884.95"
"4230",2010-11-12,"1875.92"
"4231",2010-11-15,"1864.31"
"4232",2010-11-16,"1870.23"
"4233",2010-11-17,"1869.21"
"4234",2010-11-18,"1866.62"
"4235",2010-11-19,"1867.60"
"4236",2010-11-22,"1873.85"
"4237",2010-11-23,"1877.74"
"4238",2010-11-24,"1864.95"
"4239",2010-11-26,"1869.83"
"4240",2010-11-29,"1873.84"
"4241",2010-11-30,"1877.09"
"4242",2010-12-01,"1863.05"
"4243",2010-12-02,"1859.53"
"4244",2010-12-03,"1860.30"
"4245",2010-12-06,"1867.99"
"4246",2010-12-07,"1848.62"
"4247",2010-12-08,"1841.97"
"4248",2010-12-09,"1842.09"
"4249",2010-12-10,"1837.86"
"4250",2010-12-13,"1841.66"
"4251",2010-12-14,"1828.19"
"4252",2010-12-15,"1824.06"
"4253",2010-12-16,"1827.35"
"4254",2010-12-17,"1839.53"
"4255",2010-12-20,"1838.17"
"4256",2010-12-21,"1839.36"
"4257",2010-12-22,"1836.93"
"4258",2010-12-23,"1832.74"
"4259",2010-12-27,"1836.33"
"4260",2010-12-28,"1826.33"
"4261",2010-12-29,"1839.55"
"4262",2010-12-30,"1837.08"
"4263",2010-12-31,"1843.32"
"4264",2011-01-03,"1840.90"
"4265",2011-01-04,"1839.69"
"4266",2011-01-05,"1827.84"
"4267",2011-01-06,"1832.86"
"4268",2011-01-07,"1841.14"
"4269",2011-01-10,"1843.49"
"4270",2011-01-11,"1841.29"
"4271",2011-01-12,"1840.21"
"4272",2011-01-13,"1844.70"
"4273",2011-01-14,"1842.04"
