"","Date","MXEA.Index"
"3933",2005-01-26,"1483.39"
"3934",2005-01-27,"1483.77"
"3935",2005-01-28,"1476.17"
"3936",2005-01-31,"1486.97"
"3937",2005-02-01,"1491.07"
"3938",2005-02-02,"1498.73"
"3939",2005-02-03,"1487.96"
"3940",2005-02-04,"1499.47"
"3941",2005-02-07,"1496.89"
"3942",2005-02-08,"1488.68"
"3943",2005-02-09,"1489.58"
"3944",2005-02-10,"1500.85"
"3945",2005-02-11,"1508.89"
"3946",2005-02-14,"1522.38"
"3947",2005-02-15,"1527.88"
"3948",2005-02-16,"1519.62"
"3949",2005-02-17,"1526.93"
"3950",2005-02-18,"1529.69"
"3951",2005-02-21,"1530.35"
"3952",2005-02-22,"1538.06"
"3953",2005-02-23,"1522.29"
"3954",2005-02-24,"1522.48"
"3955",2005-02-25,"1537.87"
"3956",2005-02-28,"1548.60"
"3957",2005-03-01,"1548.65"
"3958",2005-03-02,"1542.20"
"3959",2005-03-03,"1544.26"
"3960",2005-03-04,"1564.49"
"3961",2005-03-07,"1559.29"
"3962",2005-03-08,"1568.18"
"3963",2005-03-09,"1565.79"
"3964",2005-03-10,"1557.02"
"3965",2005-03-11,"1565.04"
"3966",2005-03-14,"1551.44"
"3967",2005-03-15,"1556.56"
"3968",2005-03-16,"1554.36"
"3969",2005-03-17,"1546.57"
"3970",2005-03-18,"1543.16"
"3971",2005-03-21,"1531.58"
"3972",2005-03-22,"1535.08"
"3973",2005-03-23,"1507.64"
"3974",2005-03-24,"1505.74"
"3975",2005-03-25,"1507.25"
"3976",2005-03-28,"1499.83"
"3977",2005-03-29,"1496.56"
"3978",2005-03-30,"1496.35"
"3979",2005-03-31,"1503.85"
"3980",2005-04-01,"1506.54"
"3981",2005-04-04,"1486.31"
"3982",2005-04-05,"1498.14"
"3983",2005-04-06,"1503.97"
"3984",2005-04-07,"1513.53"
"3985",2005-04-08,"1512.05"
"3986",2005-04-11,"1518.07"
"3987",2005-04-12,"1504.09"
"3988",2005-04-13,"1512.50"
"3989",2005-04-14,"1496.23"
"3990",2005-04-15,"1485.45"
"3991",2005-04-18,"1460.44"
"3992",2005-04-19,"1476.30"
"3993",2005-04-20,"1475.56"
"3994",2005-04-21,"1475.07"
"3995",2005-04-22,"1486.93"
"3996",2005-04-25,"1484.58"
"3997",2005-04-26,"1477.35"
"3998",2005-04-27,"1463.53"
"3999",2005-04-28,"1458.62"
"4000",2005-04-29,"1462.87"
"4001",2005-05-02,"1460.37"
"4002",2005-05-03,"1467.76"
"4003",2005-05-04,"1481.02"
"4004",2005-05-05,"1485.66"
"4005",2005-05-06,"1487.51"
"4006",2005-05-09,"1479.41"
"4007",2005-05-10,"1475.65"
"4008",2005-05-11,"1466.95"
"4009",2005-05-12,"1460.71"
"4010",2005-05-13,"1451.53"
"4011",2005-05-16,"1440.69"
"4012",2005-05-17,"1439.66"
"4013",2005-05-18,"1451.63"
"4014",2005-05-19,"1461.12"
"4015",2005-05-20,"1453.77"
"4016",2005-05-23,"1465.91"
"4017",2005-05-24,"1466.32"
"4018",2005-05-25,"1462.47"
"4019",2005-05-26,"1462.22"
"4020",2005-05-27,"1466.52"
"4021",2005-05-30,"1468.92"
"4022",2005-05-31,"1457.36"
"4023",2005-06-01,"1463.84"
"4024",2005-06-02,"1466.31"
"4025",2005-06-03,"1465.86"
"4026",2005-06-06,"1466.17"
"4027",2005-06-07,"1476.21"
"4028",2005-06-08,"1480.67"
"4029",2005-06-09,"1463.43"
"4030",2005-06-10,"1464.03"
"4031",2005-06-13,"1457.59"
"4032",2005-06-14,"1461.34"
"4033",2005-06-15,"1465.34"
"4034",2005-06-16,"1470.68"
"4035",2005-06-17,"1490.10"
"4036",2005-06-20,"1479.19"
"4037",2005-06-21,"1486.75"
"4038",2005-06-22,"1488.03"
"4039",2005-06-23,"1484.91"
"4040",2005-06-24,"1476.75"
"4041",2005-06-27,"1469.42"
"4042",2005-06-28,"1472.46"
"4043",2005-06-29,"1474.46"
"4044",2005-06-30,"1473.72"
"4045",2005-07-01,"1467.29"
"4046",2005-07-04,"1466.01"
"4047",2005-07-05,"1462.23"
"4048",2005-07-06,"1469.45"
"4049",2005-07-07,"1450.18"
"4050",2005-07-08,"1461.25"
"4051",2005-07-11,"1482.99"
"4052",2005-07-12,"1493.93"
"4053",2005-07-13,"1486.57"
"4054",2005-07-14,"1495.58"
"4055",2005-07-15,"1488.32"
"4056",2005-07-18,"1489.31"
"4057",2005-07-19,"1482.80"
"4058",2005-07-20,"1482.43"
"4059",2005-07-21,"1503.12"
"4060",2005-07-22,"1501.53"
"4061",2005-07-25,"1499.70"
"4062",2005-07-26,"1493.95"
"4063",2005-07-27,"1500.84"
"4064",2005-07-28,"1510.02"
"4065",2005-07-29,"1518.15"
"4066",2005-08-01,"1526.36"
"4067",2005-08-02,"1537.41"
"4068",2005-08-03,"1547.95"
"4069",2005-08-04,"1542.04"
"4070",2005-08-05,"1528.50"
"4071",2005-08-08,"1539.47"
"4072",2005-08-09,"1546.51"
"4073",2005-08-10,"1570.09"
"4074",2005-08-11,"1580.10"
"4075",2005-08-12,"1578.87"
"4076",2005-08-15,"1572.58"
"4077",2005-08-16,"1568.66"
"4078",2005-08-17,"1561.42"
"4079",2005-08-18,"1542.36"
"4080",2005-08-19,"1548.40"
"4081",2005-08-22,"1566.88"
"4082",2005-08-23,"1556.83"
"4083",2005-08-24,"1555.10"
"4084",2005-08-25,"1549.56"
"4085",2005-08-26,"1549.34"
"4086",2005-08-29,"1537.93"
"4087",2005-08-30,"1533.11"
"4088",2005-08-31,"1552.51"
"4089",2005-09-01,"1583.16"
"4090",2005-09-02,"1592.30"
"4091",2005-09-05,"1599.83"
"4092",2005-09-06,"1602.83"
"4093",2005-09-07,"1603.09"
"4094",2005-09-08,"1595.70"
"4095",2005-09-09,"1608.10"
"4096",2005-09-12,"1601.87"
"4097",2005-09-13,"1591.69"
"4098",2005-09-14,"1600.04"
"4099",2005-09-15,"1595.47"
"4100",2005-09-16,"1599.40"
"4101",2005-09-19,"1596.15"
"4102",2005-09-20,"1606.92"
"4103",2005-09-21,"1602.85"
"4104",2005-09-22,"1589.01"
"4105",2005-09-23,"1584.26"
"4106",2005-09-26,"1602.73"
"4107",2005-09-27,"1591.11"
"4108",2005-09-28,"1608.56"
"4109",2005-09-29,"1615.82"
"4110",2005-09-30,"1618.84"
"4111",2005-10-03,"1610.08"
"4112",2005-10-04,"1618.86"
"4113",2005-10-05,"1603.75"
"4114",2005-10-06,"1592.87"
"4115",2005-10-07,"1585.55"
"4116",2005-10-10,"1581.47"
"4117",2005-10-11,"1587.00"
"4118",2005-10-12,"1581.86"
"4119",2005-10-13,"1559.20"
"4120",2005-10-14,"1573.40"
"4121",2005-10-17,"1565.82"
"4122",2005-10-18,"1551.91"
"4123",2005-10-19,"1533.92"
"4124",2005-10-20,"1539.72"
"4125",2005-10-21,"1536.94"
"4126",2005-10-24,"1543.85"
"4127",2005-10-25,"1559.11"
"4128",2005-10-26,"1562.45"
"4129",2005-10-27,"1560.06"
"4130",2005-10-28,"1552.13"
"4131",2005-10-31,"1570.83"
"4132",2005-11-01,"1579.49"
"4133",2005-11-02,"1590.09"
"4134",2005-11-03,"1601.01"
"4135",2005-11-04,"1583.55"
"4136",2005-11-07,"1587.75"
"4137",2005-11-08,"1587.83"
"4138",2005-11-09,"1581.58"
"4139",2005-11-10,"1580.18"
"4140",2005-11-11,"1590.65"
"4141",2005-11-14,"1584.00"
"4142",2005-11-15,"1575.58"
"4143",2005-11-16,"1569.86"
"4144",2005-11-17,"1590.13"
"4145",2005-11-18,"1599.68"
"4146",2005-11-21,"1607.68"
"4147",2005-11-22,"1603.31"
"4148",2005-11-23,"1617.11"
"4149",2005-11-24,"1612.99"
"4150",2005-11-25,"1610.48"
"4151",2005-11-28,"1614.69"
"4152",2005-11-29,"1612.15"
"4153",2005-11-30,"1606.14"
"4154",2005-12-01,"1619.16"
"4155",2005-12-02,"1632.90"
"4156",2005-12-05,"1637.56"
"4157",2005-12-06,"1643.05"
"4158",2005-12-07,"1639.33"
"4159",2005-12-08,"1641.85"
"4160",2005-12-09,"1648.64"
"4161",2005-12-12,"1669.23"
"4162",2005-12-13,"1670.52"
"4163",2005-12-14,"1681.04"
"4164",2005-12-15,"1666.24"
"4165",2005-12-16,"1680.59"
"4166",2005-12-19,"1680.64"
"4167",2005-12-20,"1677.31"
"4168",2005-12-21,"1680.75"
"4169",2005-12-22,"1686.48"
"4170",2005-12-23,"1688.44"
"4171",2005-12-26,"1690.97"
"4172",2005-12-27,"1687.25"
"4173",2005-12-28,"1695.05"
"4174",2005-12-29,"1696.07"
"4175",2005-12-30,"1680.13"
"4176",2006-01-02,"1684.06"
"4177",2006-01-03,"1714.66"
"4178",2006-01-04,"1746.61"
"4179",2006-01-05,"1748.30"
"4180",2006-01-06,"1766.02"
"4181",2006-01-09,"1763.64"
"4182",2006-01-10,"1747.46"
"4183",2006-01-11,"1762.20"
"4184",2006-01-12,"1763.95"
"4185",2006-01-13,"1758.89"
"4186",2006-01-16,"1759.15"
"4187",2006-01-17,"1732.17"
"4188",2006-01-18,"1712.27"
"4189",2006-01-19,"1732.83"
"4190",2006-01-20,"1725.22"
"4191",2006-01-23,"1733.64"
"4192",2006-01-24,"1736.15"
"4193",2006-01-25,"1745.97"
"4194",2006-01-26,"1761.47"
"4195",2006-01-27,"1775.83"
"4196",2006-01-30,"1771.81"
"4197",2006-01-31,"1782.57"
"4198",2006-02-01,"1783.86"
"4199",2006-02-02,"1772.84"
"4200",2006-02-03,"1758.89"
"4201",2006-02-06,"1760.26"
"4202",2006-02-07,"1755.53"
"4203",2006-02-08,"1738.12"
"4204",2006-02-09,"1756.25"
"4205",2006-02-10,"1745.31"
"4206",2006-02-13,"1739.37"
"4207",2006-02-14,"1741.55"
"4208",2006-02-15,"1741.82"
"4209",2006-02-16,"1747.96"
"4210",2006-02-17,"1745.96"
"4211",2006-02-20,"1745.96"
"4212",2006-02-21,"1753.46"
"4213",2006-02-22,"1757.08"
"4214",2006-02-23,"1773.94"
"4215",2006-02-24,"1774.67"
"4216",2006-02-27,"1784.59"
"4217",2006-02-28,"1776.42"
"4218",2006-03-01,"1779.20"
"4219",2006-03-02,"1773.55"
"4220",2006-03-03,"1768.87"
"4221",2006-03-06,"1775.21"
"4222",2006-03-07,"1751.53"
"4223",2006-03-08,"1741.99"
"4224",2006-03-09,"1762.04"
"4225",2006-03-10,"1762.20"
"4226",2006-03-13,"1784.17"
"4227",2006-03-14,"1798.91"
"4228",2006-03-15,"1803.82"
"4229",2006-03-16,"1812.63"
"4230",2006-03-17,"1822.98"
"4231",2006-03-20,"1831.88"
"4232",2006-03-21,"1820.67"
"4233",2006-03-22,"1824.11"
"4234",2006-03-23,"1807.24"
"4235",2006-03-24,"1818.84"
"4236",2006-03-27,"1817.44"
"4237",2006-03-28,"1814.93"
"4238",2006-03-29,"1808.48"
"4239",2006-03-30,"1841.74"
"4240",2006-03-31,"1827.65"
"4241",2006-04-03,"1847.64"
"4242",2006-04-04,"1856.81"
"4243",2006-04-05,"1863.06"
"4244",2006-04-06,"1872.15"
"4245",2006-04-07,"1856.25"
"4246",2006-04-10,"1857.32"
"4247",2006-04-11,"1844.21"
"4248",2006-04-12,"1831.89"
"4249",2006-04-13,"1833.89"
"4250",2006-04-14,"1834.11"
"4251",2006-04-17,"1850.89"
"4252",2006-04-18,"1858.54"
"4253",2006-04-19,"1881.49"
"4254",2006-04-20,"1882.90"
"4255",2006-04-21,"1900.52"
"4256",2006-04-24,"1892.42"
"4257",2006-04-25,"1897.64"
"4258",2006-04-26,"1906.95"
"4259",2006-04-27,"1915.32"
"4260",2006-04-28,"1910.15"
"4261",2006-05-01,"1922.80"
"4262",2006-05-02,"1940.17"
"4263",2006-05-03,"1925.98"
"4264",2006-05-04,"1938.19"
"4265",2006-05-05,"1961.44"
"4266",2006-05-08,"1970.55"
"4267",2006-05-09,"1980.26"
"4268",2006-05-10,"1973.10"
"4269",2006-05-11,"1966.82"
"4270",2006-05-12,"1938.74"
"4271",2006-05-15,"1909.90"
"4272",2006-05-16,"1904.08"
"4273",2006-05-17,"1867.35"
"4274",2006-05-18,"1850.82"
"4275",2006-05-19,"1834.21"
"4276",2006-05-22,"1800.99"
"4277",2006-05-23,"1827.84"
"4278",2006-05-24,"1804.64"
"4279",2006-05-25,"1816.04"
"4280",2006-05-26,"1841.75"
"4281",2006-05-29,"1846.45"
"4282",2006-05-30,"1834.52"
"4283",2006-05-31,"1826.73"
"4284",2006-06-01,"1829.85"
"4285",2006-06-02,"1856.09"
"4286",2006-06-05,"1845.59"
"4287",2006-06-06,"1791.65"
"4288",2006-06-07,"1782.97"
"4289",2006-06-08,"1718.24"
"4290",2006-06-09,"1747.48"
"4291",2006-06-12,"1732.74"
"4292",2006-06-13,"1681.70"
"4293",2006-06-14,"1691.78"
"4294",2006-06-15,"1725.54"
"4295",2006-06-16,"1736.14"
"4296",2006-06-19,"1730.23"
"4297",2006-06-20,"1733.98"
"4298",2006-06-21,"1740.35"
"4299",2006-06-22,"1750.44"
"4300",2006-06-23,"1743.61"
"4301",2006-06-26,"1743.72"
"4302",2006-06-27,"1741.81"
"4303",2006-06-28,"1729.07"
"4304",2006-06-29,"1759.79"
"4305",2006-06-30,"1822.88"
"4306",2006-07-03,"1830.94"
"4307",2006-07-04,"1836.43"
"4308",2006-07-05,"1804.74"
"4309",2006-07-06,"1817.99"
"4310",2006-07-07,"1828.86"
"4311",2006-07-10,"1830.34"
"4312",2006-07-11,"1816.47"
"4313",2006-07-12,"1802.99"
"4314",2006-07-13,"1782.42"
"4315",2006-07-14,"1746.83"
"4316",2006-07-17,"1726.83"
"4317",2006-07-18,"1708.45"
"4318",2006-07-19,"1742.17"
"4319",2006-07-20,"1771.38"
"4320",2006-07-21,"1762.51"
"4321",2006-07-24,"1775.98"
"4322",2006-07-25,"1784.59"
"4323",2006-07-26,"1784.07"
"4324",2006-07-27,"1822.18"
"4325",2006-07-28,"1840.12"
"4326",2006-07-31,"1839.66"
"4327",2006-08-01,"1823.36"
"4328",2006-08-02,"1844.78"
"4329",2006-08-03,"1831.87"
"4330",2006-08-04,"1859.43"
"4331",2006-08-07,"1830.27"
"4332",2006-08-08,"1836.35"
"4333",2006-08-09,"1853.17"
"4334",2006-08-10,"1831.93"
"4335",2006-08-11,"1828.49"
"4336",2006-08-14,"1841.77"
"4337",2006-08-15,"1859.26"
"4338",2006-08-16,"1879.98"
"4339",2006-08-17,"1885.29"
"4340",2006-08-18,"1879.54"
"4341",2006-08-21,"1883.41"
"4342",2006-08-22,"1880.03"
"4343",2006-08-23,"1871.60"
"4344",2006-08-24,"1868.45"
"4345",2006-08-25,"1859.78"
"4346",2006-08-28,"1864.87"
"4347",2006-08-29,"1871.13"
"4348",2006-08-30,"1885.22"
"4349",2006-08-31,"1885.49"
"4350",2006-09-01,"1891.70"
"4351",2006-09-04,"1914.88"
"4352",2006-09-05,"1904.74"
"4353",2006-09-06,"1882.76"
"4354",2006-09-07,"1856.11"
"4355",2006-09-08,"1854.97"
"4356",2006-09-11,"1837.67"
"4357",2006-09-12,"1849.88"
"4358",2006-09-13,"1853.73"
"4359",2006-09-14,"1867.11"
"4360",2006-09-15,"1857.97"
"4361",2006-09-18,"1861.34"
"4362",2006-09-19,"1859.10"
"4363",2006-09-20,"1864.07"
"4364",2006-09-21,"1876.50"
"4365",2006-09-22,"1865.33"
"4366",2006-09-25,"1855.57"
"4367",2006-09-26,"1861.63"
"4368",2006-09-27,"1885.48"
"4369",2006-09-28,"1886.04"
"4370",2006-09-29,"1885.26"
"4371",2006-10-02,"1898.64"
"4372",2006-10-03,"1891.99"
"4373",2006-10-04,"1890.59"
"4374",2006-10-05,"1910.67"
"4375",2006-10-06,"1897.64"
"4376",2006-10-09,"1899.32"
"4377",2006-10-10,"1901.50"
"4378",2006-10-11,"1902.18"
"4379",2006-10-12,"1909.86"
"4380",2006-10-13,"1912.35"
"4381",2006-10-16,"1925.31"
"4382",2006-10-17,"1913.29"
"4383",2006-10-18,"1922.02"
"4384",2006-10-19,"1931.86"
"4385",2006-10-20,"1938.99"
"4386",2006-10-23,"1939.66"
"4387",2006-10-24,"1940.21"
"4388",2006-10-25,"1948.84"
"4389",2006-10-26,"1962.60"
"4390",2006-10-27,"1965.02"
"4391",2006-10-30,"1952.73"
"4392",2006-10-31,"1957.64"
"4393",2006-11-01,"1966.24"
"4394",2006-11-02,"1958.92"
"4395",2006-11-03,"1952.86"
"4396",2006-11-06,"1967.55"
"4397",2006-11-07,"1989.26"
"4398",2006-11-08,"1975.20"
"4399",2006-11-09,"1971.94"
"4400",2006-11-10,"1978.57"
"4401",2006-11-13,"1969.62"
"4402",2006-11-14,"1975.63"
"4403",2006-11-15,"1981.00"
"4404",2006-11-16,"1980.71"
"4405",2006-11-17,"1972.40"
"4406",2006-11-20,"1960.65"
"4407",2006-11-21,"1965.93"
"4408",2006-11-22,"1988.63"
"4409",2006-11-23,"1989.14"
"4410",2006-11-24,"1990.64"
"4411",2006-11-27,"1976.34"
"4412",2006-11-28,"1972.29"
"4413",2006-11-29,"2000.42"
"4414",2006-11-30,"2012.31"
"4415",2006-12-01,"2010.99"
"4416",2006-12-04,"2018.26"
"4417",2006-12-05,"2025.36"
"4418",2006-12-06,"2033.85"
"4419",2006-12-07,"2041.14"
"4420",2006-12-08,"2040.09"
"4421",2006-12-11,"2034.67"
"4422",2006-12-12,"2045.12"
"4423",2006-12-13,"2052.17"
"4424",2006-12-14,"2059.84"
"4425",2006-12-15,"2060.37"
"4426",2006-12-18,"2057.84"
"4427",2006-12-19,"2053.24"
"4428",2006-12-20,"2066.10"
"4429",2006-12-21,"2062.94"
"4430",2006-12-22,"2055.92"
"4431",2006-12-25,"2054.27"
"4432",2006-12-26,"2052.99"
"4433",2006-12-27,"2070.18"
"4434",2006-12-28,"2073.58"
"4435",2006-12-29,"2074.48"
"4436",2007-01-01,"2074.48"
"4437",2007-01-02,"2105.85"
"4438",2007-01-03,"2094.28"
"4439",2007-01-04,"2080.51"
"4440",2007-01-05,"2052.14"
"4441",2007-01-08,"2051.56"
"4442",2007-01-09,"2057.05"
"4443",2007-01-10,"2030.00"
"4444",2007-01-11,"2044.30"
"4445",2007-01-12,"2066.34"
"4446",2007-01-15,"2081.96"
"4447",2007-01-16,"2071.71"
"4448",2007-01-17,"2075.02"
"4449",2007-01-18,"2075.15"
"4450",2007-01-19,"2084.11"
"4451",2007-01-22,"2085.67"
"4452",2007-01-23,"2095.03"
"4453",2007-01-24,"2102.99"
"4454",2007-01-25,"2096.77"
"4455",2007-01-26,"2075.36"
"4456",2007-01-29,"2082.57"
"4457",2007-01-30,"2092.09"
"4458",2007-01-31,"2087.68"
"4459",2007-02-01,"2114.90"
"4460",2007-02-02,"2116.82"
"4461",2007-02-05,"2108.05"
"4462",2007-02-06,"2121.03"
"4463",2007-02-07,"2131.71"
"4464",2007-02-08,"2117.80"
"4465",2007-02-09,"2124.91"
"4466",2007-02-12,"2111.01"
"4467",2007-02-13,"2124.19"
"4468",2007-02-14,"2155.52"
"4469",2007-02-15,"2166.43"
"4470",2007-02-16,"2161.26"
"4471",2007-02-19,"2169.32"
"4472",2007-02-20,"2165.33"
"4473",2007-02-21,"2149.71"
"4474",2007-02-22,"2156.45"
"4475",2007-02-23,"2172.23"
"4476",2007-02-26,"2182.60"
"4477",2007-02-27,"2150.11"
"4478",2007-02-28,"2102.26"
"4479",2007-03-01,"2082.62"
"4480",2007-03-02,"2075.42"
"4481",2007-03-05,"2032.57"
"4482",2007-03-06,"2057.57"
"4483",2007-03-07,"2068.79"
"4484",2007-03-08,"2091.92"
"4485",2007-03-09,"2094.30"
"4486",2007-03-12,"2102.88"
"4487",2007-03-13,"2087.08"
"4488",2007-03-14,"2035.79"
"4489",2007-03-15,"2071.07"
"4490",2007-03-16,"2074.66"
"4491",2007-03-19,"2098.60"
"4492",2007-03-20,"2114.62"
"4493",2007-03-21,"2120.42"
"4494",2007-03-22,"2158.46"
"4495",2007-03-23,"2161.62"
"4496",2007-03-26,"2153.87"
"4497",2007-03-27,"2148.41"
"4498",2007-03-28,"2141.87"
"4499",2007-03-29,"2150.14"
"4500",2007-03-30,"2147.51"
"4501",2007-04-02,"2152.13"
"4502",2007-04-03,"2172.57"
"4503",2007-04-04,"2186.05"
"4504",2007-04-05,"2191.19"
"4505",2007-04-06,"2190.04"
"4506",2007-04-09,"2184.44"
"4507",2007-04-10,"2205.66"
"4508",2007-04-11,"2204.06"
"4509",2007-04-12,"2202.45"
"4510",2007-04-13,"2207.74"
"4511",2007-04-16,"2235.60"
"4512",2007-04-17,"2239.39"
"4513",2007-04-18,"2241.90"
"4514",2007-04-19,"2228.48"
"4515",2007-04-20,"2246.65"
"4516",2007-04-23,"2241.82"
"4517",2007-04-24,"2233.62"
"4518",2007-04-25,"2242.52"
"4519",2007-04-26,"2239.41"
"4520",2007-04-27,"2233.63"
"4521",2007-04-30,"2235.40"
"4522",2007-05-01,"2224.25"
"4523",2007-05-02,"2235.78"
"4524",2007-05-03,"2236.78"
"4525",2007-05-04,"2253.55"
"4526",2007-05-07,"2269.48"
"4527",2007-05-08,"2244.61"
"4528",2007-05-09,"2256.02"
"4529",2007-05-10,"2235.59"
"4530",2007-05-11,"2240.07"
"4531",2007-05-14,"2242.88"
"4532",2007-05-15,"2248.21"
"4533",2007-05-16,"2240.02"
"4534",2007-05-17,"2232.74"
"4535",2007-05-18,"2243.97"
"4536",2007-05-21,"2241.01"
"4537",2007-05-22,"2246.81"
"4538",2007-05-23,"2265.03"
"4539",2007-05-24,"2244.74"
"4540",2007-05-25,"2238.12"
"4541",2007-05-28,"2242.89"
"4542",2007-05-29,"2251.60"
"4543",2007-05-30,"2240.28"
"4544",2007-05-31,"2263.21"
"4545",2007-06-01,"2277.33"
"4546",2007-06-04,"2285.36"
"4547",2007-06-05,"2282.30"
"4548",2007-06-06,"2256.31"
"4549",2007-06-07,"2232.93"
"4550",2007-06-08,"2209.63"
"4551",2007-06-11,"2222.94"
"4552",2007-06-12,"2209.43"
"4553",2007-06-13,"2208.03"
"4554",2007-06-14,"2234.95"
"4555",2007-06-15,"2264.39"
"4556",2007-06-18,"2268.79"
"4557",2007-06-19,"2265.31"
"4558",2007-06-20,"2273.12"
"4559",2007-06-21,"2256.19"
"4560",2007-06-22,"2249.61"
"4561",2007-06-25,"2247.04"
"4562",2007-06-26,"2239.77"
"4563",2007-06-27,"2219.87"
"4564",2007-06-28,"2243.72"
"4565",2007-06-29,"2262.24"
"4566",2007-07-02,"2278.46"
"4567",2007-07-03,"2292.16"
"4568",2007-07-04,"2300.35"
"4569",2007-07-05,"2289.65"
"4570",2007-07-06,"2299.97"
"4571",2007-07-09,"2310.93"
"4572",2007-07-10,"2306.78"
"4573",2007-07-11,"2301.56"
"4574",2007-07-12,"2317.06"
"4575",2007-07-13,"2332.72"
"4576",2007-07-16,"2335.70"
"4577",2007-07-17,"2327.93"
"4578",2007-07-18,"2306.82"
"4579",2007-07-19,"2327.85"
"4580",2007-07-20,"2319.14"
"4581",2007-07-23,"2321.14"
"4582",2007-07-24,"2303.52"
"4583",2007-07-25,"2271.82"
"4584",2007-07-26,"2224.51"
"4585",2007-07-27,"2192.30"
"4586",2007-07-30,"2195.62"
"4587",2007-07-31,"2227.50"
"4588",2007-08-01,"2186.97"
"4589",2007-08-02,"2198.42"
"4590",2007-08-03,"2193.21"
"4591",2007-08-06,"2179.44"
"4592",2007-08-07,"2192.98"
"4593",2007-08-08,"2232.07"
"4594",2007-08-09,"2200.05"
"4595",2007-08-10,"2131.95"
"4596",2007-08-13,"2156.88"
"4597",2007-08-14,"2135.56"
"4598",2007-08-15,"2103.79"
"4599",2007-08-16,"2039.86"
"4600",2007-08-17,"2056.10"
"4601",2007-08-20,"2081.67"
"4602",2007-08-21,"2093.65"
"4603",2007-08-22,"2119.69"
"4604",2007-08-23,"2144.97"
"4605",2007-08-24,"2155.80"
"4606",2007-08-27,"2162.82"
"4607",2007-08-28,"2137.73"
"4608",2007-08-29,"2135.38"
"4609",2007-08-30,"2153.50"
"4610",2007-08-31,"2187.29"
"4611",2007-09-03,"2189.41"
"4612",2007-09-04,"2194.75"
"4613",2007-09-05,"2170.82"
"4614",2007-09-06,"2181.94"
"4615",2007-09-07,"2160.69"
"4616",2007-09-10,"2138.93"
"4617",2007-09-11,"2170.20"
"4618",2007-09-12,"2180.22"
"4619",2007-09-13,"2187.41"
"4620",2007-09-14,"2179.71"
"4621",2007-09-17,"2155.11"
"4622",2007-09-18,"2162.14"
"4623",2007-09-19,"2236.83"
"4624",2007-09-20,"2250.84"
"4625",2007-09-21,"2250.86"
"4626",2007-09-24,"2255.33"
"4627",2007-09-25,"2249.07"
"4628",2007-09-26,"2257.65"
"4629",2007-09-27,"2288.25"
"4630",2007-09-28,"2300.38"
"4631",2007-10-01,"2313.66"
"4632",2007-10-02,"2319.15"
"4633",2007-10-03,"2323.62"
"4634",2007-10-04,"2319.96"
"4635",2007-10-05,"2336.47"
"4636",2007-10-08,"2319.96"
"4637",2007-10-09,"2336.51"
"4638",2007-10-10,"2347.41"
"4639",2007-10-11,"2372.63"
"4640",2007-10-12,"2360.60"
"4641",2007-10-15,"2350.84"
"4642",2007-10-16,"2319.49"
"4643",2007-10-17,"2328.53"
"4644",2007-10-18,"2336.51"
"4645",2007-10-19,"2315.36"
"4646",2007-10-22,"2270.02"
"4647",2007-10-23,"2301.99"
"4648",2007-10-24,"2291.93"
"4649",2007-10-25,"2315.53"
"4650",2007-10-26,"2349.17"
"4651",2007-10-29,"2376.30"
"4652",2007-10-30,"2367.69"
"4653",2007-10-31,"2388.74"
"4654",2007-11-01,"2367.30"
"4655",2007-11-02,"2344.68"
"4656",2007-11-05,"2321.74"
"4657",2007-11-06,"2339.63"
"4658",2007-11-07,"2344.04"
"4659",2007-11-08,"2321.35"
"4660",2007-11-09,"2293.28"
"4661",2007-11-12,"2261.68"
"4662",2007-11-13,"2271.91"
"4663",2007-11-14,"2303.05"
"4664",2007-11-15,"2272.88"
"4665",2007-11-16,"2248.99"
"4666",2007-11-19,"2216.12"
"4667",2007-11-20,"2249.98"
"4668",2007-11-21,"2204.46"
"4669",2007-11-22,"2215.97"
"4670",2007-11-23,"2238.34"
"4671",2007-11-26,"2249.05"
"4672",2007-11-27,"2243.43"
"4673",2007-11-28,"2267.88"
"4674",2007-11-29,"2293.59"
"4675",2007-11-30,"2306.29"
"4676",2007-12-03,"2299.15"
"4677",2007-12-04,"2283.91"
"4678",2007-12-05,"2298.40"
"4679",2007-12-06,"2304.69"
"4680",2007-12-07,"2323.76"
"4681",2007-12-10,"2337.80"
"4682",2007-12-11,"2336.19"
"4683",2007-12-12,"2331.10"
"4684",2007-12-13,"2268.13"
"4685",2007-12-14,"2243.19"
"4686",2007-12-17,"2192.53"
"4687",2007-12-18,"2192.59"
"4688",2007-12-19,"2179.99"
"4689",2007-12-20,"2180.14"
"4690",2007-12-21,"2209.79"
"4691",2007-12-24,"2215.73"
"4692",2007-12-25,"2224.33"
"4693",2007-12-26,"2238.43"
"4694",2007-12-27,"2246.42"
"4695",2007-12-28,"2254.05"
"4696",2007-12-31,"2253.36"
"4697",2008-01-01,"2253.36"
"4698",2008-01-02,"2253.22"
"4699",2008-01-03,"2247.46"
"4700",2008-01-04,"2208.96"
"4701",2008-01-07,"2188.03"
"4702",2008-01-08,"2196.78"
"4703",2008-01-09,"2179.11"
"4704",2008-01-10,"2163.53"
"4705",2008-01-11,"2153.20"
"4706",2008-01-14,"2170.91"
"4707",2008-01-15,"2123.15"
"4708",2008-01-16,"2068.20"
"4709",2008-01-17,"2070.91"
