"","Date","DXY.Index"
"3941",2005-04-22,"83.50"
"3942",2005-04-25,"83.82"
"3943",2005-04-26,"83.96"
"3944",2005-04-27,"84.12"
"3945",2005-04-28,"84.35"
"3946",2005-04-29,"84.43"
"3947",2005-05-02,"84.49"
"3948",2005-05-03,"84.51"
"3949",2005-05-04,"84.00"
"3950",2005-05-05,"83.94"
"3951",2005-05-06,"84.62"
"3952",2005-05-09,"84.64"
"3953",2005-05-10,"84.45"
"3954",2005-05-11,"84.89"
"3955",2005-05-12,"85.49"
"3956",2005-05-13,"86.10"
"3957",2005-05-16,"86.12"
"3958",2005-05-17,"86.21"
"3959",2005-05-18,"85.77"
"3960",2005-05-19,"86.09"
"3961",2005-05-20,"86.63"
"3962",2005-05-23,"86.40"
"3963",2005-05-24,"86.37"
"3964",2005-05-25,"86.35"
"3965",2005-05-26,"86.85"
"3966",2005-05-27,"86.42"
"3967",2005-05-30,"86.94"
"3968",2005-05-31,"87.76"
"3969",2005-06-01,"88.11"
"3970",2005-06-02,"87.75"
"3971",2005-06-03,"88.04"
"3972",2005-06-06,"87.60"
"3973",2005-06-07,"87.49"
"3974",2005-06-08,"87.88"
"3975",2005-06-09,"88.07"
"3976",2005-06-10,"88.69"
"3977",2005-06-13,"88.95"
"3978",2005-06-14,"89.30"
"3979",2005-06-15,"88.62"
"3980",2005-06-16,"88.64"
"3981",2005-06-17,"87.65"
"3982",2005-06-20,"88.49"
"3983",2005-06-21,"88.12"
"3984",2005-06-22,"88.56"
"3985",2005-06-23,"89.12"
"3986",2005-06-24,"88.78"
"3987",2005-06-27,"88.45"
"3988",2005-06-28,"88.99"
"3989",2005-06-29,"89.11"
"3990",2005-06-30,"89.09"
"3991",2005-07-01,"90.13"
"3992",2005-07-04,"90.46"
"3993",2005-07-05,"90.44"
"3994",2005-07-06,"90.38"
"3995",2005-07-07,"90.28"
"3996",2005-07-08,"90.25"
"3997",2005-07-11,"89.46"
"3998",2005-07-12,"88.35"
"3999",2005-07-13,"89.25"
"4000",2005-07-14,"89.48"
"4001",2005-07-15,"89.72"
"4002",2005-07-18,"89.64"
"4003",2005-07-19,"89.85"
"4004",2005-07-20,"89.34"
"4005",2005-07-21,"88.93"
"4006",2005-07-22,"89.64"
"4007",2005-07-25,"89.57"
"4008",2005-07-26,"90.00"
"4009",2005-07-27,"89.73"
"4010",2005-07-28,"89.34"
"4011",2005-07-29,"89.35"
"4012",2005-08-01,"88.89"
"4013",2005-08-02,"88.76"
"4014",2005-08-03,"87.99"
"4015",2005-08-04,"87.80"
"4016",2005-08-05,"88.06"
"4017",2005-08-08,"87.92"
"4018",2005-08-09,"87.89"
"4019",2005-08-10,"87.61"
"4020",2005-08-11,"87.10"
"4021",2005-08-12,"86.98"
"4022",2005-08-15,"87.32"
"4023",2005-08-16,"87.39"
"4024",2005-08-17,"88.00"
"4025",2005-08-18,"88.55"
"4026",2005-08-19,"88.60"
"4027",2005-08-22,"88.14"
"4028",2005-08-23,"88.08"
"4029",2005-08-24,"87.91"
"4030",2005-08-25,"87.64"
"4031",2005-08-26,"87.86"
"4032",2005-08-29,"88.25"
"4033",2005-08-30,"88.35"
"4034",2005-08-31,"87.58"
"4035",2005-09-01,"86.55"
"4036",2005-09-02,"86.30"
"4037",2005-09-05,"86.26"
"4038",2005-09-06,"86.57"
"4039",2005-09-07,"86.97"
"4040",2005-09-08,"87.04"
"4041",2005-09-09,"86.89"
"4042",2005-09-12,"87.68"
"4043",2005-09-13,"87.75"
"4044",2005-09-14,"87.67"
"4045",2005-09-15,"88.13"
"4046",2005-09-16,"88.06"
"4047",2005-09-19,"88.44"
"4048",2005-09-20,"88.60"
"4049",2005-09-21,"88.14"
"4050",2005-09-22,"88.56"
"4051",2005-09-23,"89.29"
"4052",2005-09-26,"89.11"
"4053",2005-09-27,"89.60"
"4054",2005-09-28,"89.47"
"4055",2005-09-29,"89.40"
"4056",2005-09-30,"89.52"
"4057",2005-10-03,"90.13"
"4058",2005-10-04,"90.10"
"4059",2005-10-05,"89.98"
"4060",2005-10-06,"88.66"
"4061",2005-10-07,"89.17"
"4062",2005-10-10,"89.46"
"4063",2005-10-11,"89.97"
"4064",2005-10-12,"89.63"
"4065",2005-10-13,"89.81"
"4066",2005-10-14,"89.46"
"4067",2005-10-17,"89.80"
"4068",2005-10-18,"90.29"
"4069",2005-10-19,"89.99"
"4070",2005-10-20,"89.78"
"4071",2005-10-21,"90.31"
"4072",2005-10-24,"90.11"
"4073",2005-10-25,"89.24"
"4074",2005-10-26,"89.49"
"4075",2005-10-27,"89.10"
"4076",2005-10-28,"89.59"
"4077",2005-10-31,"90.07"
"4078",2005-11-01,"90.08"
"4079",2005-11-02,"89.72"
"4080",2005-11-03,"90.44"
"4081",2005-11-04,"91.26"
"4082",2005-11-07,"91.29"
"4083",2005-11-08,"91.37"
"4084",2005-11-09,"91.50"
"4085",2005-11-10,"92.08"
"4086",2005-11-11,"91.98"
"4087",2005-11-14,"92.13"
"4088",2005-11-15,"92.09"
"4089",2005-11-16,"92.33"
